HOLE_ID,DEPTH,DIP,AZIMUTH
UD0056,330.0,52.73,262.09
UD0056,360.0,52.56,261.91
UD0056,390.0,52.43,262.56
UD0056,420.0,52.43,264.49
UD0056,450.0,51.79,265.46
UD0056,480.0,51.14,267.26
UD0056,510.0,51.17,267.48
UD0056,540.0,51.17,267.66
UD0056,560.06,50.67,267.52
UD0057,0.0,58.88,259.74
UD0057,30.0,58.28,261.14
UD0057,60.0,57.7,260.69
UD0057,90.0,57.49,260.29
UD0057,120.0,56.96,260.21
UD0057,150.0,56.71,261.33
UD0057,180.0,56.22,261.55
UD0057,194.38,56.15,261.48
UD0058,0.0,57.34,258.66
UD0058,30.0,57.25,259.79
UD0058,60.0,56.8,260.15
UD0058,90.0,56.36,261.04
UD0058,120.0,55.77,261.98
UD0058,150.0,55.39,262.48
UD0058,180.0,54.71,261.88
UD0058,210.0,54.67,262.37
UD0058,240.0,54.5,262.2
UD0058,270.0,54.47,262.21
UD0058,300.0,54.66,263.1
UD0058,330.0,54.14,263.24
UD0058,360.0,53.9,263.51
UD0058,390.0,53.42,264.16
UD0058,420.0,53.67,263.26
UD0058,450.0,52.95,264.42
UD0058,480.0,53.05,264.47
UD0058,510.0,52.64,265.25
UD0058,513.41,52.63,265.69
UD0059,0.0,68.15,260.47
UD0059,30.0,67.78,261.19
UD0059,60.0,67.31,260.62
UD0059,90.0,67.05,260.65
UD0059,120.0,66.95,261.85
UD0059,150.0,66.72,261.85
UD0059,180.0,66.42,262.41
UD0059,210.0,66.18,261.96
UD0059,240.0,65.55,262.17
UD0059,270.0,65.78,262.0
UD0059,282.96,66.2,261.94
UD0060,0.0,50.8,260.02
UD0060,30.0,50.69,260.89
UD0060,60.0,50.57,261.07
UD0060,90.0,49.87,262.13
UD0060,120.0,50.02,262.72
UD0060,150.0,49.31,263.13
UD0060,180.0,49.16,263.21
UD0060,210.0,48.39,264.72
UD0060,240.0,48.16,265.31
UD0060,270.0,47.76,265.2
UD0060,300.0,47.6,265.71
UD0060,330.0,47.52,265.45
UD0060,360.0,47.44,265.99
UD0060,390.0,46.86,265.76
UD0060,420.0,47.09,264.88
UD0060,450.0,46.62,266.58
UD0060,480.0,46.55,267.38
UD0060,510.0,46.21,266.72
UD0060,540.0,46.12,267.68
UD0060,570.0,46.2,268.44
UD0060,600.0,45.6,268.93
UD0060,630.0,46.08,268.89
UD0060,655.3,46.23,269.42
UD0061,0.0,69.37,259.37
UD0061,30.0,68.82,260.12
UD0061,60.0,68.58,261.21
UD0061,90.0,68.27,260.63
UD0061,120.0,67.97,260.85
UD0061,150.0,67.55,261.48
UD0061,175.9,67.5,260.67
UD0062,0.0,61.51,260.78
UD0062,30.0,61.39,260.64
UD0062,60.0,60.92,261.18
UD0062,90.0,60.83,262.7
UD0062,120.0,60.5,263.05
UD0062,150.0,59.94,263.32
UD0062,180.0,59.35,264.11
UD0062,210.0,59.29,265.52
UD0062,240.0,59.27,265.12
UD0062,270.0,59.12,264.84
UD0062,300.0,58.89,264.31
UD0062,330.0,58.84,265.22
UD0062,360.0,58.74,265.91
UD0062,390.0,58.38,265.17
UD0062,420.0,58.45,265.34
UD0062,450.0,57.62,265.74
UD0062,480.0,57.76,266.12
UD0062,510.0,56.8,265.72
UD0062,540.0,56.09,266.34
UD0062,541.27,56.42,266.7
UD0063,0.0,63.49,260.78
UD0063,30.0,63.27,261.24
UD0063,60.0,63.68,261.93
UD0063,90.0,63.13,261.95
UD0063,120.0,63.34,261.94
UD0063,150.0,62.77,261.71
UD0063,180.0,62.19,261.82
UD0063,210.0,62.06,263.28
UD0063,240.0,61.76,262.36
UD0063,270.0,61.29,262.33
UD0063,300.0,60.79,262.6
UD0063,330.0,60.46,262.05
UD0063,360.0,60.23,261.74
UD0063,389.06,60.23,261.29
UD0064,0.0,53.11,259.87
UD0064,30.0,53.12,260.52
UD0064,60.0,53.32,261.43
UD0064,90.0,52.85,262.93
UD0064,120.0,52.71,263.06
UD0064,150.0,52.41,263.8
UD0064,180.0,51.85,264.09
UD0064,210.0,51.39,264.91
UD0064,240.0,50.77,265.61
UD0064,251.67,49.94,265.52
UD0065,0.0,69.71,259.29
UD0065,30.0,69.24,258.51
UD0065,60.0,68.81,258.79
UD0065,90.0,68.41,258.52
UD0065,120.0,67.82,258.01
UD0065,150.0,66.99,259.68
UD0065,180.0,66.61,259.2
UD0065,210.0,66.27,259.46
UD0065,240.0,66.16,260.04
UD0065,270.0,65.8,261.01
UD0065,300.0,65.95,260.46
UD0065,330.0,65.24,260.71
UD0065,360.0,65.11,262.01
UD0065,390.0,64.63,262.24
UD0065,420.0,64.2,262.72
UD0065,450.0,63.96,263.13
UD0065,480.0,63.57,264.07
UD0065,510.0,63.13,264.7
UD0065,540.0,62.63,264.99
UD0065,552.13,62.32,264.69
UD0066,0.0,62.25,259.68
UD0066,30.0,61.97,260.07
UD0066,60.0,61.69,260.37
UD0066,90.0,60.98,260.81
UD0066,120.0,60.05,261.92
UD0066,150.0,59.55,262.04
UD0066,180.0,59.08,262.68
UD0066,210.0,58.35,263.89
UD0066,240.0,57.75,263.89
UD0066,270.0,57.18,264.03
UD0066,300.0,56.03,265.65
UD0066,330.0,55.45,265.63
UD0066,360.0,55.32,266.3
UD0066,390.0,55.16,267.05
UD0066,420.0,54.47,267.39
UD0066,450.0,53.6,266.34
UD0066,480.0,53.28,266.52
UD0066,510.0,53.19,266.63
UD0066,540.0,52.82,266.72
UD0066,570.0,52.53,266.17
UD0066,600.0,52.04,265.74
UD0066,625.65,51.86,266.2
UD0067,0.0,53.13,260.38
UD0067,30.0,52.71,260.93
UD0067,60.0,52.67,261.38
UD0067,90.0,52.19,262.55
UD0067,120.0,51.86,261.35
UD0067,150.0,51.96,262.18
UD0067,180.0,51.75,262.24
UD0067,210.0,51.63,261.68
UD0067,240.0,51.25,261.53
UD0067,270.0,50.75,261.43
UD0067,300.0,50.5,262.08
UD0067,330.0,50.53,262.89
UD0067,357.35,50.39,263.07
UD0068,0.0,61.09,259.34
UD0068,30.0,60.68,259.47
UD0068,60.0,59.75,259.39
UD0068,90.0,59.61,259.23
UD0068,120.0,59.56,259.52
UD0068,132.09,60.09,258.84
UD0069,0.0,69.38,259.56
UD0069,30.0,68.97,259.43
UD0069,60.0,68.95,260.0
UD0069,90.0,68.44,260.32
UD0069,120.0,68.85,260.87
UD0069,150.0,68.66,260.74
UD0069,180.0,68.17,261.0
UD0069,210.0,67.74,261.33
UD0069,240.0,67.91,261.67
UD0069,270.0,67.42,261.73
UD0069,300.0,67.06,261.75
UD0069,330.0,66.81,262.72
UD0069,360.0,66.2,263.92
UD0069,390.0,65.51,263.94
UD0069,420.0,65.0,264.37
UD0069,450.0,64.83,264.84
UD0069,480.0,64.73,265.67
UD0069,510.0,63.73,266.44
UD0069,518.4,63.83,266.0
UD0070,0.0,57.49,259.96
UD0070,30.0,56.6,260.3
UD0070,60.0,56.38,260.34
UD0070,90.0,56.03,260.81
UD0070,120.0,55.6,260.48
UD0070,150.0,55.26,260.98
UD0070,180.0,55.12,261.76
UD0070,210.0,54.8,262.18
UD0070,220.85,54.72,262.57
UD0071,0.0,57.79,259.9
UD0071,30.0,57.18,259.99
UD0071,60.0,56.78,260.63
UD0071,90.0,56.67,260.43
UD0071,120.0,56.33,260.68
UD0071,150.0,55.74,261.08
UD0071,161.8,55.43,261.14
UD0072,0.0,50.48,259.51
UD0072,30.0,50.31,260.07
UD0072,60.0,49.96,260.06
UD0072,90.0,49.64,261.01
UD0072,120.0,48.9,261.87
UD0072,150.0,48.33,262.2
UD0072,180.0,48.47,263.71
UD0072,210.0,47.98,264.57
UD0072,240.0,48.27,263.41
UD0072,270.0,48.17,263.48
UD0072,300.0,48.03,263.66
UD0072,330.0,47.69,264.39
UD0072,360.0,47.3,264.93
UD0072,390.0,46.76,265.43
UD0072,420.0,46.44,265.93
UD0072,450.0,45.6,266.3
UD0072,480.0,45.4,267.22
UD0072,510.0,44.53,266.79
UD0072,540.0,44.18,267.7
UD0072,570.0,44.62,268.83
UD0072,593.53,44.16,268.64
UD0073,0.0,52.62,260.53
UD0073,30.0,52.26,259.51
UD0073,60.0,51.85,260.43
UD0073,90.0,51.26,259.99
UD0073,120.0,50.87,260.51
UD0073,150.0,50.98,259.26
UD0073,180.0,50.73,258.88
UD0073,210.0,50.62,258.53
UD0073,240.0,50.42,258.23
UD0073,270.0,50.02,257.19
UD0073,300.0,49.1,257.9
UD0073,330.0,48.88,257.53
UD0073,360.0,48.1,258.13
UD0073,390.0,48.21,259.18
UD0073,417.82,47.71,258.91
UD0074,0.0,64.35,259.55
UD0074,30.0,64.51,259.96
UD0074,60.0,64.27,259.11
UD0074,90.0,63.94,258.77
UD0074,120.0,63.42,259.25
UD0074,150.0,62.99,259.22
UD0074,180.0,62.69,259.74
UD0074,210.0,62.46,260.54
UD0074,240.0,61.64,260.5
UD0074,270.0,61.44,260.06
UD0074,300.0,61.51,260.8
UD0074,330.0,61.36,261.64
UD0074,360.0,60.78,261.54
UD0074,390.0,60.0,261.51
UD0074,420.0,59.51,261.3
UD0074,450.0,59.47,261.13
UD0074,480.0,58.91,260.71
UD0074,510.0,58.98,260.84
UD0074,540.0,59.04,260.66
UD0074,570.0,58.69,260.32
UD0074,589.0,58.24,259.48
UD0075,0.0,58.75,259.79
UD0075,30.0,57.79,260.17
UD0075,60.0,57.78,260.69
UD0075,90.0,57.4,260.79
UD0075,120.0,56.72,261.18
UD0075,150.0,56.89,261.54
UD0075,180.0,57.0,262.2
UD0075,210.0,56.59,263.11
UD0075,240.0,55.83,263.34
UD0075,270.0,54.77,263.54
UD0075,300.0,54.86,263.76
UD0075,330.0,54.51,262.78
UD0075,341.33,53.79,262.73
UD0076,0.0,61.24,259.38
UD0076,30.0,61.05,260.02
UD0076,60.0,60.45,261.19
UD0076,90.0,60.13,262.1
UD0076,120.0,59.65,261.48
UD0076,150.0,59.52,260.95
UD0076,180.0,59.68,261.43
UD0076,210.0,59.34,262.45
UD0076,240.0,59.08,262.76
UD0076,270.0,58.83,261.72
UD0076,300.0,58.84,263.01
UD0076,330.0,58.55,263.27
UD0076,360.0,58.27,263.96
UD0076,390.0,57.6,264.44
UD0076,420.0,57.26,264.86
UD0076,450.0,56.8,266.24
UD0076,480.0,56.68,267.79
UD0076,510.0,55.98,268.29
UD0076,540.0,55.32,269.03
UD0076,570.0,55.47,268.56
UD0076,600.0,55.05,268.44
UD0076,614.53,55.1,268.76
UD0077,0.0,67.16,259.69
UD0077,30.0,67.01,259.92
UD0077,60.0,66.62,260.37
UD0077,90.0,66.19,259.44
UD0077,120.0,66.65,259.93
UD0077,150.0,66.49,259.45
UD0077,180.0,65.73,259.81
UD0077,210.0,66.12,261.1
UD0077,240.0,65.57,260.62
UD0077,269.52,65.23,260.8
UD0078,0.0,69.52,260.09
UD0078,30.0,69.63,261.28
UD0078,60.0,69.39,261.25
UD0078,90.0,68.88,262.13
UD0078,120.0,68.54,264.17
UD0078,150.0,67.99,264.0
UD0078,180.0,67.71,264.64
UD0078,210.0,67.05,264.32
UD0078,240.0,66.03,265.01
UD0078,270.0,65.65,265.28
UD0078,300.0,65.01,266.28
UD0078,330.0,64.74,265.94
UD0078,360.0,64.45,266.79
UD0078,390.0,64.03,267.72
UD0078,420.0,63.71,267.16
UD0078,450.0,62.91,267.72
UD0078,473.99,62.2,267.25
UD0079,0.0,58.9,259.51
UD0079,30.0,58.32,259.12
UD0079,60.0,57.25,259.61
UD0079,90.0,57.18,259.58
UD0079,120.0,56.97,259.43
UD0079,150.0,56.46,261.13
UD0079,180.0,55.85,262.31
UD0079,210.0,55.06,262.62
UD0079,240.0,55.15,263.03
UD0079,270.0,54.57,262.94
UD0079,300.0,54.09,262.5
UD0079,330.0,53.95,263.19
UD0079,360.0,53.68,264.51
UD0079,390.0,53.55,265.53
UD0079,420.0,53.22,265.59
UD0079,450.0,52.72,265.81
UD0079,480.0,52.08,266.82
UD0079,510.0,51.71,267.61
UD0079,540.0,51.3,268.48
UD0079,570.0,50.82,268.94
UD0079,600.0,50.66,268.6
UD0079,630.0,50.13,269.39
UD0079,652.45,49.86,269.46
UD0080,0.0,50.08,260.75
UD0080,30.0,49.91,262.27
UD0080,60.0,50.02,262.42
UD0080,90.0,49.69,263.59
UD0080,120.0,49.33,263.09
UD0080,150.0,49.19,263.14
UD0080,180.0,48.8,262.74
UD0080,210.0,48.88,263.01
UD0080,240.0,48.19,263.19
UD0080,270.0,47.5,263.33
UD0080,300.0,47.65,264.11
UD0080,330.0,47.85,263.73
UD0080,360.0,47.53,264.24
UD0080,390.0,47.52,264.58
UD0080,420.0,47.36,264.33
UD0080,428.36,47.3,263.93
UD0081,0.0,65.17,259.69
UD0081,30.0,65.33,259.99
UD0081,60.0,64.81,260.29
UD0081,90.0,63.69,261.76
UD0081,120.0,63.39,261.03
UD0081,150.0,62.97,261.83
UD0081,180.0,61.89,261.65
UD0081,210.0,61.49,261.52
UD0081,240.0,61.3,262.68
UD0081,270.0,60.84,262.85
UD0081,300.0,61.12,262.84
UD0081,330.0,60.74,264.66
UD0081,360.0,60.47,266.05
UD0081,390.0,60.07,266.0
UD0081,420.0,60.22,266.35
UD0081,450.0,60.19,265.75
UD0081,480.0,59.78,264.25
UD0081,510.0,59.78,264.78
UD0081,540.0,59.58,264.35
UD0081,570.0,59.49,264.42
UD0081,573.29,59.65,263.33
UD0082,0.0,53.29,259.52
UD0082,30.0,53.74,259.57
UD0082,60.0,53.24,260.2
UD0082,90.0,52.77,260.65
UD0082,120.0,52.35,260.69
UD0082,150.0,51.7,261.43
UD0082,154.51,51.65,261.99
UD0083,0.0,57.93,260.78
UD0083,30.0,57.6,260.06
UD0083,60.0,57.68,261.11
UD0083,90.0,57.55,261.72
UD0083,120.0,57.37,261.78
UD0083,150.0,57.0,261.66
UD0083,180.0,56.26,262.98
UD0083,210.0,55.6,263.88
UD0083,240.0,55.0,264.23
UD0083,270.0,54.75,264.69
UD0083,300.0,54.14,265.36
UD0083,330.0,53.75,265.11
UD0083,360.0,53.57,265.97
UD0083,390.0,53.3,265.92
UD0083,416.39,53.3,265.37
UD0084,0.0,51.82,260.68
UD0084,30.0,51.36,260.74
UD0084,60.0,50.89,261.64
UD0084,90.0,50.69,262.94
UD0084,120.0,50.6,264.05
UD0084,150.0,50.09,264.27
UD0084,180.0,49.36,265.87
UD0084,210.0,48.8,266.81
UD0084,240.0,48.38,268.14
UD0084,270.0,48.17,268.63
UD0084,300.0,48.07,267.8
UD0084,330.0,48.06,267.73
UD0084,360.0,47.83,268.25
UD0084,390.0,47.96,268.38
UD0084,420.0,47.69,268.47
UD0084,450.0,47.1,268.71
UD0084,480.0,46.81,268.63
UD0084,498.69,46.97,269.36
UD0085,0.0,69.59,260.11
UD0085,30.0,69.11,261.37
UD0085,60.0,68.82,261.44
UD0085,90.0,68.93,260.98
UD0085,120.0,69.21,261.56
UD0085,150.0,69.34,262.27
UD0085,180.0,68.89,261.75
UD0085,210.0,68.96,261.49
UD0085,240.0,68.72,262.59
UD0085,270.0,68.23,263.26
UD0085,300.0,67.5,264.44
UD0085,330.0,67.65,264.91
UD0085,360.0,67.49,264.86
UD0085,390.0,67.18,264.9
UD0085,420.0,66.83,265.8
UD0085,450.0,66.85,266.7
UD0085,480.0,66.65,266.18
UD0085,510.0,66.15,267.5
UD0085,518.61,65.7,266.21
UD0086,0.0,58.49,259.78
UD0086,30.0,58.21,261.49
UD0086,60.0,57.74,262.28
UD0086,90.0,57.63,261.7
UD0086,120.0,57.18,261.93
UD0086,134.97,57.23,262.31
UD0087,0.0,51.37,260.67
UD0087,30.0,50.99,260.15
UD0087,60.0,50.72,260.59
UD0087,90.0,49.8,261.16
UD0087,120.0,49.73,261.87
UD0087,150.0,48.73,262.19
UD0087,180.0,48.54,262.55
UD0087,210.0,47.87,262.28
UD0087,240.0,47.8,262.71
UD0087,270.0,47.78,263.33
UD0087,300.0,47.19,264.28
UD0087,330.0,46.96,264.95
UD0087,360.0,45.88,263.95
UD0087,390.0,45.77,263.59
UD0087,420.0,45.21,264.56
UD0087,450.0,44.79,264.67
UD0087,480.0,44.48,264.99
UD0087,502.93,44.2,265.41
UD0088,0.0,57.61,259.77
UD0088,30.0,57.85,259.76
UD0088,60.0,57.87,259.8
UD0088,90.0,57.17,260.29
UD0088,120.0,57.05,260.53
UD0088,150.0,56.4,260.35
UD0088,180.0,55.7,260.6
UD0088,210.0,54.93,261.57
UD0088,240.0,54.68,262.01
UD0088,270.0,54.31,262.42
UD0088,300.0,53.79,262.64
UD0088,321.35,53.9,262.8
UD0089,0.0,61.81,259.94
UD0089,30.0,61.74,260.17
UD0089,60.0,61.47,260.7
UD0089,90.0,61.09,261.76
UD0089,120.0,61.52,261.68
UD0089,150.0,60.9,263.14
UD0089,180.0,60.5,263.83
UD0089,210.0,59.95,263.15
UD0089,240.0,59.65,263.08
UD0089,270.0,59.22,263.18
UD0089,300.0,58.58,263.16
UD0089,330.0,58.67,262.67
UD0089,360.0,58.59,263.3
UD0089,390.0,58.01,264.32
UD0089,420.0,57.95,264.76
UD0089,450.0,58.1,265.23
UD0089,480.0,57.94,265.86
UD0089,510.0,57.47,265.43
UD0089,540.0,57.66,266.03
UD0089,570.0,57.19,266.15
UD0089,584.14,57.5,266.13
UD0090,0.0,59.76,259.46
UD0090,30.0,59.29,259.03
UD0090,60.0,58.73,259.19
UD0090,90.0,58.48,258.65
UD0090,120.0,57.87,258.91
UD0090,150.0,57.32,259.02
UD0090,180.0,57.45,259.21
UD0090,190.21,57.04,259.46
UD0091,0.0,55.33,260.17
UD0091,30.0,54.78,260.65
UD0091,60.0,54.73,260.94
UD0091,90.0,54.35,261.8
UD0091,120.0,54.18,262.88
UD0091,150.0,53.93,263.59
UD0091,180.0,53.18,264.17
UD0091,210.0,53.06,264.76
UD0091,240.0,52.94,263.67
UD0091,251.29,52.72,262.98
UD0092,0.0,59.54,260.09
UD0092,30.0,59.09,260.87
UD0092,60.0,58.22,260.32
UD0092,90.0,57.34,260.47
UD0092,120.0,56.78,261.33
UD0092,150.0,56.65,261.94
UD0092,180.0,56.49,262.41
UD0092,210.0,55.87,263.09
UD0092,240.0,55.61,263.0
UD0092,270.0,55.0,262.79
UD0092,300.0,54.57,262.18
UD0092,330.0,54.16,262.58
UD0092,360.0,53.08,262.81
UD0092,390.0,52.93,262.26
UD0092,420.0,52.86,261.38
UD0092,429.23,52.8,261.58
UD0093,0.0,58.53,259.48
UD0093,30.0,58.22,258.77
UD0093,60.0,57.84,258.8
UD0093,90.0,57.74,258.48
UD0093,120.0,57.69,258.55
UD0093,150.0,57.66,259.94
UD0093,180.0,57.24,259.91
UD0093,210.0,57.31,261.19
UD0093,240.0,56.36,261.53
UD0093,252.41,56.47,262.35
UD0094,0.0,60.95,260.23
UD0094,30.0,60.62,259.99
UD0094,60.0,59.74,261.15
UD0094,90.0,59.51,261.74
UD0094,120.0,59.5,261.39
UD0094,150.0,59.31,261.77
UD0094,180.0,58.84,262.77
UD0094,210.0,58.97,262.29
UD0094,216.41,58.5,261.53
UD0095,0.0,53.35,261.12
UD0095,30.0,53.38,260.64
UD0095,60.0,52.94,260.59
UD0095,90.0,52.37,260.65
UD0095,120.0,51.97,260.01
UD0095,150.0,51.85,259.85
UD0095,180.0,51.8,260.66
UD0095,210.0,51.43,261.34
UD0095,240.0,51.53,260.74
UD0095,270.0,51.49,260.79
UD0095,300.0,51.55,261.42
UD0095,330.0,51.41,261.96
UD0095,344.79,51.34,262.2
UD0096,0.0,54.66,260.32
UD0096,30.0,54.65,261.22
UD0096,60.0,54.55,261.12
UD0096,90.0,53.7,260.77
UD0096,120.0,52.99,262.19
UD0096,150.0,53.48,261.41
UD0096,180.0,52.76,261.29
UD0096,210.0,52.25,261.83
UD0096,240.0,51.9,262.44
UD0096,270.0,51.36,262.11
UD0096,300.0,51.02,262.44
UD0096,330.0,50.27,262.75
UD0096,360.0,50.3,262.84
UD0096,390.0,49.97,262.43
UD0096,420.0,49.68,262.5
UD0096,450.0,49.41,262.63
UD0096,480.0,48.73,261.55
UD0096,510.0,48.55,262.72
UD0096,540.0,48.31,262.9
UD0096,570.0,47.38,263.39
UD0096,600.0,46.22,263.52
UD0096,630.0,46.12,263.62
UD0096,639.39,46.29,263.98
UD0097,0.0,50.03,259.69
UD0097,30.0,49.75,259.78
UD0097,60.0,49.13,259.94
UD0097,90.0,48.96,260.35
UD0097,120.0,48.67,261.22
UD0097,150.0,48.53,260.43
UD0097,180.0,48.35,261.65
UD0097,210.0,48.36,261.85
UD0097,240.0,48.12,262.69
UD0097,270.0,48.22,263.34
UD0097,300.0,48.06,264.47
UD0097,330.0,47.98,263.74
UD0097,360.0,47.03,264.6
UD0097,390.0,46.99,265.45
UD0097,420.0,46.3,266.22
UD0097,450.0,46.3,265.02
UD0097,480.0,46.01,266.11
UD0097,510.0,46.34,266.15
UD0097,516.59,46.28,265.73
UD0098,0.0,62.04,260.86
UD0098,30.0,61.19,260.87
UD0098,60.0,61.34,261.44
UD0098,90.0,60.8,262.89
UD0098,120.0,60.47,263.73
UD0098,150.0,60.31,264.11
UD0098,180.0,59.85,264.16
UD0098,210.0,59.89,264.34
UD0098,240.0,59.74,262.79
UD0098,270.0,58.41,263.06
UD0098,300.0,57.72,263.57
UD0098,330.0,57.58,264.48
UD0098,360.0,57.57,264.83
UD0098,390.0,57.06,264.89
UD0098,420.0,56.93,265.01
UD0098,450.0,57.22,264.71
UD0098,480.0,57.0,264.3
UD0098,494.44,56.51,263.83
UD0099,0.0,49.53,258.84
UD0099,30.0,49.37,258.28
UD0099,60.0,48.81,257.12
UD0099,90.0,48.45,258.27
UD0099,120.0,48.32,258.28
UD0099,150.0,47.43,257.21
UD0099,180.0,47.01,256.57
UD0099,210.0,46.42,256.81
UD0099,240.0,45.89,257.13
UD0099,270.0,46.38,257.61
UD0099,299.46,45.92,257.83
UD0100,0.0,67.51,259.48
UD0100,30.0,67.28,260.56
UD0100,60.0,66.67,261.23
UD0100,90.0,66.38,261.05
UD0100,120.0,65.8,262.04
UD0100,150.0,65.97,261.21
UD0100,176.75,66.14,261.56
UD0101,0.0,68.33,260.31
UD0101,30.0,68.32,260.25
UD0101,60.0,68.4,260.88
UD0101,90.0,68.59,261.69
UD0101,120.0,67.82,263.24
UD0101,150.0,67.42,264.32
UD0101,180.0,66.84,263.55
UD0101,210.0,66.32,265.03
UD0101,240.0,66.15,264.86
UD0101,270.0,65.85,264.59
UD0101,300.0,65.41,264.31
UD0101,330.0,65.23,263.46
UD0101,360.0,65.2,263.83
UD0101,390.0,64.94,264.94
UD0101,394.13,64.88,264.81
UD0102,0.0,56.74,260.27
UD0102,30.0,56.59,259.7
UD0102,60.0,56.31,261.27
UD0102,90.0,55.16,262.69
UD0102,120.0,54.95,262.87
UD0102,150.0,54.92,263.5
UD0102,180.0,54.79,264.55
UD0102,210.0,54.24,264.58
UD0102,240.0,54.72,265.83
UD0102,270.0,54.31,267.3
UD0102,300.0,54.07,267.46
UD0102,330.0,53.76,268.05
UD0102,351.89,53.61,268.3
UD0103,0.0,60.5,260.1
UD0103,30.0,60.25,259.12
UD0103,60.0,59.96,259.66
UD0103,90.0,58.81,260.01
UD0103,120.0,58.5,260.31
UD0103,150.0,58.11,260.85
UD0103,180.0,57.92,261.02
UD0103,210.0,57.88,263.03
UD0103,240.0,57.53,263.7
UD0103,270.0,57.69,263.59
UD0103,300.0,57.42,263.33
UD0103,330.0,57.47,263.97
UD0103,360.0,57.03,264.5
UD0103,390.0,56.94,264.31
UD0103,420.0,56.28,265.35
UD0103,450.0,55.99,265.75
UD0103,480.0,55.28,266.79
UD0103,510.0,55.12,266.46
UD0103,540.0,55.08,266.65
UD0103,555.21,54.59,267.24
UD0104,0.0,52.84,261.17
UD0104,30.0,52.53,261.3
UD0104,60.0,52.19,262.07
UD0104,90.0,52.28,263.13
UD0104,120.0,52.06,263.8
UD0104,150.0,51.64,263.64
UD0104,180.0,51.65,262.99
UD0104,210.0,51.42,263.21
UD0104,240.0,51.02,264.8
UD0104,270.0,50.66,264.96
UD0104,300.0,49.98,265.58
UD0104,330.0,49.46,266.33
UD0104,360.0,49.49,266.61
UD0104,390.0,48.65,267.11
UD0104,420.0,48.56,267.51
UD0104,450.0,48.28,267.15
UD0104,475.6,48.4,267.26
UD0105,0.0,53.84,259.58
UD0105,30.0,53.33,260.06
UD0105,60.0,52.95,260.43
UD0105,90.0,52.54,261.31
UD0105,120.0,52.49,261.41
UD0105,150.0,52.75,261.72
UD0105,180.0,52.22,262.46
UD0105,210.0,52.07,263.32
UD0105,240.0,51.26,263.99
UD0105,270.0,50.37,263.33
UD0105,300.0,50.1,263.17
UD0105,306.71,50.19,262.59
UD0106,0.0,51.76,259.76
UD0106,30.0,51.43,259.36
UD0106,60.0,51.81,260.13
UD0106,90.0,51.67,260.55
UD0106,120.0,51.28,259.92
UD0106,150.0,50.85,259.87
UD0106,180.0,50.82,259.61
UD0106,210.0,50.71,260.12
UD0106,240.0,50.05,259.96
UD0106,270.0,50.04,259.61
UD0106,300.0,49.82,258.89
UD0106,330.0,49.43,258.99
UD0106,360.0,49.43,259.61
UD0106,390.0,48.67,260.62
UD0106,420.0,48.31,260.84
UD0106,450.0,48.0,260.62
UD0106,480.0,47.58,260.67
UD0106,510.0,47.66,261.17
UD0106,532.13,47.9,261.57
UD0107,0.0,55.66,260.2
UD0107,30.0,54.78,259.93
UD0107,60.0,54.74,260.71
UD0107,90.0,54.65,260.9
UD0107,120.0,54.24,260.39
UD0107,150.0,53.91,261.44
UD0107,180.0,53.34,261.13
UD0107,210.0,53.1,261.45
UD0107,240.0,52.64,261.98
UD0107,270.0,52.58,262.31
UD0107,300.0,52.19,262.71
UD0107,330.0,52.4,263.55
UD0107,360.0,52.24,263.64
UD0107,390.0,51.92,264.2
UD0107,420.0,51.85,264.02
UD0107,450.0,51.25,265.1
UD0107,480.0,51.11,266.17
UD0107,510.0,51.4,266.59
UD0107,540.0,51.05,266.53
UD0107,556.48,51.27,266.5
UD0108,0.0,62.93,259.26
UD0108,30.0,62.81,259.24
UD0108,60.0,62.64,260.05
UD0108,90.0,63.17,261.78
UD0108,120.0,63.09,263.05
UD0108,150.0,63.19,262.96
UD0108,180.0,62.84,263.09
UD0108,210.0,62.53,263.6
UD0108,240.0,62.4,264.06
UD0108,270.0,61.79,264.12
UD0108,300.0,61.56,263.01
UD0108,330.0,61.57,262.98
UD0108,360.0,60.74,263.42
UD0108,390.0,60.78,263.64
UD0108,420.0,60.68,264.38
UD0108,450.0,60.75,264.42
UD0108,480.0,60.29,264.59
UD0108,481.64,60.28,264.69
UD0109,0.0,59.76,261.28
UD0109,30.0,59.9,261.26
UD0109,60.0,59.36,261.76
UD0109,90.0,59.27,262.55
UD0109,120.0,58.84,262.94
UD0109,150.0,58.62,263.0
UD0109,180.0,58.81,263.26
UD0109,210.0,58.53,263.55
UD0109,240.0,57.95,263.74
UD0109,270.0,57.44,264.03
UD0109,300.0,56.37,263.81
UD0109,300.97,56.11,263.24
UD0110,0.0,62.88,259.25
UD0110,30.0,62.28,259.14
UD0110,60.0,62.16,259.29
UD0110,90.0,61.5,258.12
UD0110,120.0,61.35,258.46
UD0110,150.0,60.95,259.53
UD0110,180.0,60.88,259.22
UD0110,210.0,60.67,258.49
UD0110,240.0,60.38,259.15
UD0110,270.0,60.23,259.08
UD0110,300.0,59.77,259.49
UD0110,330.0,58.94,259.83
UD0110,360.0,58.97,260.32
UD0110,390.0,58.69,260.7
UD0110,420.0,58.46,261.04
UD0110,450.0,58.24,261.49
UD0110,480.0,58.1,262.04
UD0110,510.0,57.78,262.16
UD0110,540.0,57.01,262.38
UD0110,570.0,56.13,261.45
