X,Y,INSIDE
27050.0,52250.0,1
27150.0,52250.0,1
27250.0,52250.0,1
27350.0,52250.0,1
27450.0,52250.0,1
27550.0,52250.0,1
27650.0,52250.0,1
27750.0,52250.0,1
27850.0,52250.0,1
27950.0,52250.0,1
28050.0,52250.0,1
28150.0,52250.0,1
28250.0,52250.0,1
28350.0,52250.0,1
28450.0,52250.0,1
28550.0,52250.0,1
28650.0,52250.0,1
28750.0,52250.0,1
28850.0,52250.0,1
28950.0,52250.0,1
29050.0,52250.0,1
29150.0,52250.0,1
29250.0,52250.0,1
29350.0,52250.0,1
29450.0,52250.0,1
29550.0,52250.0,1
29650.0,52250.0,1
29750.0,52250.0,1
29850.0,52250.0,1
29950.0,52250.0,1
30050.0,52250.0,0
30150.0,52250.0,0
30250.0,52250.0,0
30350.0,52250.0,0
30450.0,52250.0,0
30550.0,52250.0,0
30650.0,52250.0,0
30750.0,52250.0,0
30850.0,52250.0,0
30950.0,52250.0,0
31050.0,52250.0,0
31150.0,52250.0,0
31250.0,52250.0,0
31350.0,52250.0,0
31450.0,52250.0,0
31550.0,52250.0,0
31650.0,52250.0,0
31750.0,52250.0,0
31850.0,52250.0,0
31950.0,52250.0,0
20050.0,52350.0,0
20150.0,52350.0,0
20250.0,52350.0,0
20350.0,52350.0,0
20450.0,52350.0,0
20550.0,52350.0,0
20650.0,52350.0,0
20750.0,52350.0,0
20850.0,52350.0,0
20950.0,52350.0,0
21050.0,52350.0,0
21150.0,52350.0,0
21250.0,52350.0,0
21350.0,52350.0,0
21450.0,52350.0,0
21550.0,52350.0,0
21650.0,52350.0,0
21750.0,52350.0,0
21850.0,52350.0,1
21950.0,52350.0,1
22050.0,52350.0,1
22150.0,52350.0,1
22250.0,52350.0,1
22350.0,52350.0,1
22450.0,52350.0,1
22550.0,52350.0,1
22650.0,52350.0,1
22750.0,52350.0,1
22850.0,52350.0,1
22950.0,52350.0,1
23050.0,52350.0,1
23150.0,52350.0,1
23250.0,52350.0,1
23350.0,52350.0,1
23450.0,52350.0,1
23550.0,52350.0,1
23650.0,52350.0,1
23750.0,52350.0,1
23850.0,52350.0,1
23950.0,52350.0,1
24050.0,52350.0,1
24150.0,52350.0,1
24250.0,52350.0,1
24350.0,52350.0,1
24450.0,52350.0,1
24550.0,52350.0,1
24650.0,52350.0,1
24750.0,52350.0,1
24850.0,52350.0,1
24950.0,52350.0,1
25050.0,52350.0,1
25150.0,52350.0,1
25250.0,52350.0,1
25350.0,52350.0,1
25450.0,52350.0,1
25550.0,52350.0,1
25650.0,52350.0,1
25750.0,52350.0,1
25850.0,52350.0,1
25950.0,52350.0,1
26050.0,52350.0,1
26150.0,52350.0,1
26250.0,52350.0,1
26350.0,52350.0,1
26450.0,52350.0,1
26550.0,52350.0,1
26650.0,52350.0,1
26750.0,52350.0,1
26850.0,52350.0,1
26950.0,52350.0,1
27050.0,52350.0,1
27150.0,52350.0,1
27250.0,52350.0,1
27350.0,52350.0,1
27450.0,52350.0,1
27550.0,52350.0,1
27650.0,52350.0,1
27750.0,52350.0,1
27850.0,52350.0,1
27950.0,52350.0,1
28050.0,52350.0,1
28150.0,52350.0,1
28250.0,52350.0,1
28350.0,52350.0,1
28450.0,52350.0,1
28550.0,52350.0,1
28650.0,52350.0,1
28750.0,52350.0,1
28850.0,52350.0,1
28950.0,52350.0,1
29050.0,52350.0,1
29150.0,52350.0,1
29250.0,52350.0,1
29350.0,52350.0,1
29450.0,52350.0,1
29550.0,52350.0,1
29650.0,52350.0,1
29750.0,52350.0,1
29850.0,52350.0,1
29950.0,52350.0,1
30050.0,52350.0,1
30150.0,52350.0,0
30250.0,52350.0,0
30350.0,52350.0,0
30450.0,52350.0,0
30550.0,52350.0,0
30650.0,52350.0,0
30750.0,52350.0,0
30850.0,52350.0,0
30950.0,52350.0,0
31050.0,52350.0,0
31150.0,52350.0,0
31250.0,52350.0,0
31350.0,52350.0,0
31450.0,52350.0,0
31550.0,52350.0,0
31650.0,52350.0,0
31750.0,52350.0,0
31850.0,52350.0,0
31950.0,52350.0,0
20050.0,52450.0,0
20150.0,52450.0,0
20250.0,52450.0,0
20350.0,52450.0,0
20450.0,52450.0,0
20550.0,52450.0,0
20650.0,52450.0,0
20750.0,52450.0,0
20850.0,52450.0,0
20950.0,52450.0,0
21050.0,52450.0,0
21150.0,52450.0,0
21250.0,52450.0,0
21350.0,52450.0,0
21450.0,52450.0,0
21550.0,52450.0,0
21650.0,52450.0,1
21750.0,52450.0,1
21850.0,52450.0,1
21950.0,52450.0,1
22050.0,52450.0,1
22150.0,52450.0,1
22250.0,52450.0,1
22350.0,52450.0,1
22450.0,52450.0,1
22550.0,52450.0,1
22650.0,52450.0,1
22750.0,52450.0,1
22850.0,52450.0,1
22950.0,52450.0,1
23050.0,52450.0,1
23150.0,52450.0,1
23250.0,52450.0,1
23350.0,52450.0,1
23450.0,52450.0,1
23550.0,52450.0,1
23650.0,52450.0,1
23750.0,52450.0,1
23850.0,52450.0,1
23950.0,52450.0,1
24050.0,52450.0,1
24150.0,52450.0,1
24250.0,52450.0,1
24350.0,52450.0,1
24450.0,52450.0,1
24550.0,52450.0,1
24650.0,52450.0,1
24750.0,52450.0,1
24850.0,52450.0,1
24950.0,52450.0,1
25050.0,52450.0,1
25150.0,52450.0,1
25250.0,52450.0,1
25350.0,52450.0,1
25450.0,52450.0,1
25550.0,52450.0,1
25650.0,52450.0,1
25750.0,52450.0,1
25850.0,52450.0,1
25950.0,52450.0,1
26050.0,52450.0,1
26150.0,52450.0,1
26250.0,52450.0,1
26350.0,52450.0,1
26450.0,52450.0,1
26550.0,52450.0,1
26650.0,52450.0,1
26750.0,52450.0,1
26850.0,52450.0,1
26950.0,52450.0,1
27050.0,52450.0,1
27150.0,52450.0,1
27250.0,52450.0,1
27350.0,52450.0,1
27450.0,52450.0,1
27550.0,52450.0,1
27650.0,52450.0,1
27750.0,52450.0,1
27850.0,52450.0,1
27950.0,52450.0,1
28050.0,52450.0,1
28150.0,52450.0,1
28250.0,52450.0,1
28350.0,52450.0,1
28450.0,52450.0,1
28550.0,52450.0,1
28650.0,52450.0,1
28750.0,52450.0,1
28850.0,52450.0,1
28950.0,52450.0,1
29050.0,52450.0,1
29150.0,52450.0,1
29250.0,52450.0,1
29350.0,52450.0,1
29450.0,52450.0,1
29550.0,52450.0,1
29650.0,52450.0,1
29750.0,52450.0,1
29850.0,52450.0,1
29950.0,52450.0,1
30050.0,52450.0,1
30150.0,52450.0,1
30250.0,52450.0,0
30350.0,52450.0,0
30450.0,52450.0,0
30550.0,52450.0,0
30650.0,52450.0,0
30750.0,52450.0,0
30850.0,52450.0,0
30950.0,52450.0,0
31050.0,52450.0,0
31150.0,52450.0,0
31250.0,52450.0,0
31350.0,52450.0,0
31450.0,52450.0,0
31550.0,52450.0,0
31650.0,52450.0,0
31750.0,52450.0,0
31850.0,52450.0,0
31950.0,52450.0,0
20050.0,52550.0,0
20150.0,52550.0,0
20250.0,52550.0,0
20350.0,52550.0,0
20450.0,52550.0,0
20550.0,52550.0,0
20650.0,52550.0,0
20750.0,52550.0,0
20850.0,52550.0,0
20950.0,52550.0,0
21050.0,52550.0,0
21150.0,52550.0,0
21250.0,52550.0,0
21350.0,52550.0,0
21450.0,52550.0,0
21550.0,52550.0,1
21650.0,52550.0,1
21750.0,52550.0,1
21850.0,52550.0,1
21950.0,52550.0,1
22050.0,52550.0,1
22150.0,52550.0,1
22250.0,52550.0,1
22350.0,52550.0,1
22450.0,52550.0,1
22550.0,52550.0,1
22650.0,52550.0,1
22750.0,52550.0,1
22850.0,52550.0,1
22950.0,52550.0,1
23050.0,52550.0,1
23150.0,52550.0,1
23250.0,52550.0,1
23350.0,52550.0,1
23450.0,52550.0,1
23550.0,52550.0,1
23650.0,52550.0,1
23750.0,52550.0,1
23850.0,52550.0,1
23950.0,52550.0,1
24050.0,52550.0,1
24150.0,52550.0,1
24250.0,52550.0,1
24350.0,52550.0,1
24450.0,52550.0,1
24550.0,52550.0,1
24650.0,52550.0,1
24750.0,52550.0,1
24850.0,52550.0,1
24950.0,52550.0,1
25050.0,52550.0,1
25150.0,52550.0,1
25250.0,52550.0,1
25350.0,52550.0,1
25450.0,52550.0,1
25550.0,52550.0,1
25650.0,52550.0,1
25750.0,52550.0,1
25850.0,52550.0,1
25950.0,52550.0,1
26050.0,52550.0,1
26150.0,52550.0,1
26250.0,52550.0,1
26350.0,52550.0,1
26450.0,52550.0,1
26550.0,52550.0,1
26650.0,52550.0,1
26750.0,52550.0,1
26850.0,52550.0,1
26950.0,52550.0,1
27050.0,52550.0,1
27150.0,52550.0,1
27250.0,52550.0,1
27350.0,52550.0,1
27450.0,52550.0,1
27550.0,52550.0,1
27650.0,52550.0,1
27750.0,52550.0,1
27850.0,52550.0,1
27950.0,52550.0,1
28050.0,52550.0,1
28150.0,52550.0,1
28250.0,52550.0,1
28350.0,52550.0,1
28450.0,52550.0,1
28550.0,52550.0,1
28650.0,52550.0,1
28750.0,52550.0,1
28850.0,52550.0,1
28950.0,52550.0,1
29050.0,52550.0,1
29150.0,52550.0,1
29250.0,52550.0,1
29350.0,52550.0,1
29450.0,52550.0,1
29550.0,52550.0,1
29650.0,52550.0,1
29750.0,52550.0,1
29850.0,52550.0,1
29950.0,52550.0,1
30050.0,52550.0,1
30150.0,52550.0,1
30250.0,52550.0,0
30350.0,52550.0,0
30450.0,52550.0,0
30550.0,52550.0,0
30650.0,52550.0,0
30750.0,52550.0,0
30850.0,52550.0,0
30950.0,52550.0,0
31050.0,52550.0,0
31150.0,52550.0,0
31250.0,52550.0,0
31350.0,52550.0,0
31450.0,52550.0,0
31550.0,52550.0,0
31650.0,52550.0,0
31750.0,52550.0,0
31850.0,52550.0,0
31950.0,52550.0,0
20050.0,52650.0,0
20150.0,52650.0,0
20250.0,52650.0,0
20350.0,52650.0,0
20450.0,52650.0,0
20550.0,52650.0,0
20650.0,52650.0,0
20750.0,52650.0,0
20850.0,52650.0,0
20950.0,52650.0,0
21050.0,52650.0,0
21150.0,52650.0,0
21250.0,52650.0,0
21350.0,52650.0,1
21450.0,52650.0,1
21550.0,52650.0,1
21650.0,52650.0,1
21750.0,52650.0,1
21850.0,52650.0,1
21950.0,52650.0,1
22050.0,52650.0,1
22150.0,52650.0,1
22250.0,52650.0,1
22350.0,52650.0,1
22450.0,52650.0,1
22550.0,52650.0,1
22650.0,52650.0,1
22750.0,52650.0,1
22850.0,52650.0,1
22950.0,52650.0,1
23050.0,52650.0,1
23150.0,52650.0,1
23250.0,52650.0,1
23350.0,52650.0,1
23450.0,52650.0,1
23550.0,52650.0,1
23650.0,52650.0,1
23750.0,52650.0,1
23850.0,52650.0,1
23950.0,52650.0,1
24050.0,52650.0,1
24150.0,52650.0,1
24250.0,52650.0,1
24350.0,52650.0,1
24450.0,52650.0,1
24550.0,52650.0,1
24650.0,52650.0,1
24750.0,52650.0,1
24850.0,52650.0,1
24950.0,52650.0,1
25050.0,52650.0,1
25150.0,52650.0,1
25250.0,52650.0,1
25350.0,52650.0,1
25450.0,52650.0,1
25550.0,52650.0,1
25650.0,52650.0,1
25750.0,52650.0,1
25850.0,52650.0,1
25950.0,52650.0,1
26050.0,52650.0,1
26150.0,52650.0,1
26250.0,52650.0,1
26350.0,52650.0,1
26450.0,52650.0,1
26550.0,52650.0,1
26650.0,52650.0,1
26750.0,52650.0,1
26850.0,52650.0,1
26950.0,52650.0,1
27050.0,52650.0,1
27150.0,52650.0,1
27250.0,52650.0,1
27350.0,52650.0,1
27450.0,52650.0,1
27550.0,52650.0,1
27650.0,52650.0,1
27750.0,52650.0,1
27850.0,52650.0,1
27950.0,52650.0,1
28050.0,52650.0,1
28150.0,52650.0,1
28250.0,52650.0,1
28350.0,52650.0,1
28450.0,52650.0,1
28550.0,52650.0,1
28650.0,52650.0,1
28750.0,52650.0,1
28850.0,52650.0,1
28950.0,52650.0,1
29050.0,52650.0,1
29150.0,52650.0,1
29250.0,52650.0,1
29350.0,52650.0,1
29450.0,52650.0,1
29550.0,52650.0,1
29650.0,52650.0,1
29750.0,52650.0,1
29850.0,52650.0,1
29950.0,52650.0,1
30050.0,52650.0,1
30150.0,52650.0,1
30250.0,52650.0,1
30350.0,52650.0,0
30450.0,52650.0,0
30550.0,52650.0,0
30650.0,52650.0,0
30750.0,52650.0,0
30850.0,52650.0,0
30950.0,52650.0,0
31050.0,52650.0,0
31150.0,52650.0,0
31250.0,52650.0,0
31350.0,52650.0,0
31450.0,52650.0,0
31550.0,52650.0,0
31650.0,52650.0,0
31750.0,52650.0,0
31850.0,52650.0,0
31950.0,52650.0,0
20050.0,52750.0,0
20150.0,52750.0,0
20250.0,52750.0,0
20350.0,52750.0,0
20450.0,52750.0,0
20550.0,52750.0,0
20650.0,52750.0,0
20750.0,52750.0,0
20850.0,52750.0,0
20950.0,52750.0,0
21050.0,52750.0,0
21150.0,52750.0,1
21250.0,52750.0,1
21350.0,52750.0,1
21450.0,52750.0,1
21550.0,52750.0,1
21650.0,52750.0,1
21750.0,52750.0,1
21850.0,52750.0,1
21950.0,52750.0,1
22050.0,52750.0,1
22150.0,52750.0,1
22250.0,52750.0,1
22350.0,52750.0,1
22450.0,52750.0,1
22550.0,52750.0,1
22650.0,52750.0,1
22750.0,52750.0,1
22850.0,52750.0,1
22950.0,52750.0,1
23050.0,52750.0,1
23150.0,52750.0,1
23250.0,52750.0,1
23350.0,52750.0,1
23450.0,52750.0,1
23550.0,52750.0,1
23650.0,52750.0,1
23750.0,52750.0,1
23850.0,52750.0,1
23950.0,52750.0,1
24050.0,52750.0,1
24150.0,52750.0,1
24250.0,52750.0,1
24350.0,52750.0,1
24450.0,52750.0,1
24550.0,52750.0,1
24650.0,52750.0,1
24750.0,52750.0,1
24850.0,52750.0,1
24950.0,52750.0,1
25050.0,52750.0,1
25150.0,52750.0,1
25250.0,52750.0,1
25350.0,52750.0,1
25450.0,52750.0,1
25550.0,52750.0,1
25650.0,52750.0,1
25750.0,52750.0,1
25850.0,52750.0,1
25950.0,52750.0,1
26050.0,52750.0,1
26150.0,52750.0,1
26250.0,52750.0,1
26350.0,52750.0,1
26450.0,52750.0,1
26550.0,52750.0,1
26650.0,52750.0,1
26750.0,52750.0,1
26850.0,52750.0,1
26950.0,52750.0,1
27050.0,52750.0,1
27150.0,52750.0,1
27250.0,52750.0,1
27350.0,52750.0,1
27450.0,52750.0,1
27550.0,52750.0,1
27650.0,52750.0,1
27750.0,52750.0,1
27850.0,52750.0,1
27950.0,52750.0,1
28050.0,52750.0,1
28150.0,52750.0,1
28250.0,52750.0,1
28350.0,52750.0,1
28450.0,52750.0,1
28550.0,52750.0,1
28650.0,52750.0,1
28750.0,52750.0,1
28850.0,52750.0,1
28950.0,52750.0,1
29050.0,52750.0,1
29150.0,52750.0,1
29250.0,52750.0,1
29350.0,52750.0,1
29450.0,52750.0,1
29550.0,52750.0,1
29650.0,52750.0,1
29750.0,52750.0,1
29850.0,52750.0,1
29950.0,52750.0,1
30050.0,52750.0,1
30150.0,52750.0,1
30250.0,52750.0,1
30350.0,52750.0,1
30450.0,52750.0,0
30550.0,52750.0,0
30650.0,52750.0,0
30750.0,52750.0,0
30850.0,52750.0,0
30950.0,52750.0,0
31050.0,52750.0,0
31150.0,52750.0,0
31250.0,52750.0,0
31350.0,52750.0,0
31450.0,52750.0,0
31550.0,52750.0,0
31650.0,52750.0,0
31750.0,52750.0,0
31850.0,52750.0,0
31950.0,52750.0,0
20050.0,52850.0,0
20150.0,52850.0,0
20250.0,52850.0,0
20350.0,52850.0,0
20450.0,52850.0,0
20550.0,52850.0,0
20650.0,52850.0,0
20750.0,52850.0,0
20850.0,52850.0,0
20950.0,52850.0,1
21050.0,52850.0,1
21150.0,52850.0,1
21250.0,52850.0,1
21350.0,52850.0,1
21450.0,52850.0,1
21550.0,52850.0,1
21650.0,52850.0,1
21750.0,52850.0,1
21850.0,52850.0,1
21950.0,52850.0,1
22050.0,52850.0,1
22150.0,52850.0,1
22250.0,52850.0,1
22350.0,52850.0,1
22450.0,52850.0,1
22550.0,52850.0,1
22650.0,52850.0,1
22750.0,52850.0,1
22850.0,52850.0,1
22950.0,52850.0,1
23050.0,52850.0,1
23150.0,52850.0,1
23250.0,52850.0,1
23350.0,52850.0,1
23450.0,52850.0,1
23550.0,52850.0,1
23650.0,52850.0,1
23750.0,52850.0,1
23850.0,52850.0,1
23950.0,52850.0,1
24050.0,52850.0,1
24150.0,52850.0,1
24250.0,52850.0,1
24350.0,52850.0,1
24450.0,52850.0,1
24550.0,52850.0,1
24650.0,52850.0,1
24750.0,52850.0,1
24850.0,52850.0,1
24950.0,52850.0,1
25050.0,52850.0,1
25150.0,52850.0,1
25250.0,52850.0,1
25350.0,52850.0,1
25450.0,52850.0,1
25550.0,52850.0,1
25650.0,52850.0,1
25750.0,52850.0,1
25850.0,52850.0,1
25950.0,52850.0,1
26050.0,52850.0,1
26150.0,52850.0,1
26250.0,52850.0,1
26350.0,52850.0,1
26450.0,52850.0,1
26550.0,52850.0,1
26650.0,52850.0,1
26750.0,52850.0,1
26850.0,52850.0,1
26950.0,52850.0,1
27050.0,52850.0,1
27150.0,52850.0,1
27250.0,52850.0,1
27350.0,52850.0,1
27450.0,52850.0,1
27550.0,52850.0,1
27650.0,52850.0,1
27750.0,52850.0,1
27850.0,52850.0,1
27950.0,52850.0,1
28050.0,52850.0,1
28150.0,52850.0,1
28250.0,52850.0,1
28350.0,52850.0,1
28450.0,52850.0,1
28550.0,52850.0,1
28650.0,52850.0,1
28750.0,52850.0,1
28850.0,52850.0,1
28950.0,52850.0,1
29050.0,52850.0,1
29150.0,52850.0,1
29250.0,52850.0,1
29350.0,52850.0,1
29450.0,52850.0,1
29550.0,52850.0,1
29650.0,52850.0,1
29750.0,52850.0,1
29850.0,52850.0,1
29950.0,52850.0,1
30050.0,52850.0,1
30150.0,52850.0,1
30250.0,52850.0,1
30350.0,52850.0,1
30450.0,52850.0,1
30550.0,52850.0,1
30650.0,52850.0,0
30750.0,52850.0,0
30850.0,52850.0,0
30950.0,52850.0,0
31050.0,52850.0,0
31150.0,52850.0,0
31250.0,52850.0,0
31350.0,52850.0,0
31450.0,52850.0,0
31550.0,52850.0,0
31650.0,52850.0,0
31750.0,52850.0,0
31850.0,52850.0,0
31950.0,52850.0,0
20050.0,52950.0,0
20150.0,52950.0,0
20250.0,52950.0,0
20350.0,52950.0,0
20450.0,52950.0,0
20550.0,52950.0,0
20650.0,52950.0,0
20750.0,52950.0,0
20850.0,52950.0,1
20950.0,52950.0,1
21050.0,52950.0,1
21150.0,52950.0,1
21250.0,52950.0,1
21350.0,52950.0,1
21450.0,52950.0,1
21550.0,52950.0,1
21650.0,52950.0,1
21750.0,52950.0,1
21850.0,52950.0,1
21950.0,52950.0,1
22050.0,52950.0,1
22150.0,52950.0,1
22250.0,52950.0,1
22350.0,52950.0,1
22450.0,52950.0,1
22550.0,52950.0,1
22650.0,52950.0,1
22750.0,52950.0,1
22850.0,52950.0,1
22950.0,52950.0,1
23050.0,52950.0,1
23150.0,52950.0,1
23250.0,52950.0,1
23350.0,52950.0,1
23450.0,52950.0,1
23550.0,52950.0,1
23650.0,52950.0,1
23750.0,52950.0,1
23850.0,52950.0,1
23950.0,52950.0,1
24050.0,52950.0,1
24150.0,52950.0,1
24250.0,52950.0,1
24350.0,52950.0,1
24450.0,52950.0,1
24550.0,52950.0,1
24650.0,52950.0,1
24750.0,52950.0,1
24850.0,52950.0,1
24950.0,52950.0,1
25050.0,52950.0,1
25150.0,52950.0,1
25250.0,52950.0,1
25350.0,52950.0,1
25450.0,52950.0,1
25550.0,52950.0,1
25650.0,52950.0,1
25750.0,52950.0,1
25850.0,52950.0,1
25950.0,52950.0,1
26050.0,52950.0,1
26150.0,52950.0,1
26250.0,52950.0,1
26350.0,52950.0,1
26450.0,52950.0,1
26550.0,52950.0,1
26650.0,52950.0,1
26750.0,52950.0,1
26850.0,52950.0,1
26950.0,52950.0,1
27050.0,52950.0,1
27150.0,52950.0,1
27250.0,52950.0,1
27350.0,52950.0,1
27450.0,52950.0,1
27550.0,52950.0,1
27650.0,52950.0,1
27750.0,52950.0,1
27850.0,52950.0,1
27950.0,52950.0,1
28050.0,52950.0,1
28150.0,52950.0,1
28250.0,52950.0,1
28350.0,52950.0,1
28450.0,52950.0,1
28550.0,52950.0,1
28650.0,52950.0,1
28750.0,52950.0,1
28850.0,52950.0,1
28950.0,52950.0,1
29050.0,52950.0,1
29150.0,52950.0,1
29250.0,52950.0,1
29350.0,52950.0,1
29450.0,52950.0,1
29550.0,52950.0,1
29650.0,52950.0,1
29750.0,52950.0,1
29850.0,52950.0,1
29950.0,52950.0,1
30050.0,52950.0,1
30150.0,52950.0,1
30250.0,52950.0,1
30350.0,52950.0,1
30450.0,52950.0,1
30550.0,52950.0,1
30650.0,52950.0,1
30750.0,52950.0,0
30850.0,52950.0,0
30950.0,52950.0,0
31050.0,52950.0,0
31150.0,52950.0,0
31250.0,52950.0,0
31350.0,52950.0,0
31450.0,52950.0,0
31550.0,52950.0,0
31650.0,52950.0,0
31750.0,52950.0,0
31850.0,52950.0,0
31950.0,52950.0,0
20050.0,53050.0,0
20150.0,53050.0,0
20250.0,53050.0,0
20350.0,53050.0,0
20450.0,53050.0,0
20550.0,53050.0,0
20650.0,53050.0,0
20750.0,53050.0,1
20850.0,53050.0,1
20950.0,53050.0,1
21050.0,53050.0,1
21150.0,53050.0,1
21250.0,53050.0,1
21350.0,53050.0,1
21450.0,53050.0,1
21550.0,53050.0,1
21650.0,53050.0,1
21750.0,53050.0,1
21850.0,53050.0,1
21950.0,53050.0,1
22050.0,53050.0,1
22150.0,53050.0,1
22250.0,53050.0,1
22350.0,53050.0,1
22450.0,53050.0,1
22550.0,53050.0,1
22650.0,53050.0,1
22750.0,53050.0,1
22850.0,53050.0,1
22950.0,53050.0,1
23050.0,53050.0,1
23150.0,53050.0,1
23250.0,53050.0,1
23350.0,53050.0,1
23450.0,53050.0,1
23550.0,53050.0,1
23650.0,53050.0,1
23750.0,53050.0,1
23850.0,53050.0,1
23950.0,53050.0,1
24050.0,53050.0,1
24150.0,53050.0,1
24250.0,53050.0,1
24350.0,53050.0,1
24450.0,53050.0,1
24550.0,53050.0,1
24650.0,53050.0,1
24750.0,53050.0,1
24850.0,53050.0,1
24950.0,53050.0,1
25050.0,53050.0,1
25150.0,53050.0,1
25250.0,53050.0,1
25350.0,53050.0,1
25450.0,53050.0,1
25550.0,53050.0,1
25650.0,53050.0,1
25750.0,53050.0,1
25850.0,53050.0,1
25950.0,53050.0,1
26050.0,53050.0,1
26150.0,53050.0,1
26250.0,53050.0,1
26350.0,53050.0,1
26450.0,53050.0,1
26550.0,53050.0,1
26650.0,53050.0,1
26750.0,53050.0,1
26850.0,53050.0,1
26950.0,53050.0,1
27050.0,53050.0,1
27150.0,53050.0,1
27250.0,53050.0,1
27350.0,53050.0,1
27450.0,53050.0,1
27550.0,53050.0,1
27650.0,53050.0,1
27750.0,53050.0,1
27850.0,53050.0,1
27950.0,53050.0,1
28050.0,53050.0,1
28150.0,53050.0,1
28250.0,53050.0,1
28350.0,53050.0,1
28450.0,53050.0,1
28550.0,53050.0,1
28650.0,53050.0,1
28750.0,53050.0,1
28850.0,53050.0,1
28950.0,53050.0,1
29050.0,53050.0,1
29150.0,53050.0,1
29250.0,53050.0,1
29350.0,53050.0,1
29450.0,53050.0,1
29550.0,53050.0,1
29650.0,53050.0,1
29750.0,53050.0,1
29850.0,53050.0,1
29950.0,53050.0,1
30050.0,53050.0,1
30150.0,53050.0,1
30250.0,53050.0,1
30350.0,53050.0,1
30450.0,53050.0,1
30550.0,53050.0,1
30650.0,53050.0,1
30750.0,53050.0,1
30850.0,53050.0,0
30950.0,53050.0,0
31050.0,53050.0,0
31150.0,53050.0,0
31250.0,53050.0,0
31350.0,53050.0,0
31450.0,53050.0,0
31550.0,53050.0,0
31650.0,53050.0,0
31750.0,53050.0,0
31850.0,53050.0,0
31950.0,53050.0,0
20050.0,53150.0,0
20150.0,53150.0,0
20250.0,53150.0,0
20350.0,53150.0,0
20450.0,53150.0,0
20550.0,53150.0,0
20650.0,53150.0,1
20750.0,53150.0,1
20850.0,53150.0,1
20950.0,53150.0,1
21050.0,53150.0,1
21150.0,53150.0,1
21250.0,53150.0,1
21350.0,53150.0,1
21450.0,53150.0,1
21550.0,53150.0,1
21650.0,53150.0,1
21750.0,53150.0,1
21850.0,53150.0,1
21950.0,53150.0,1
22050.0,53150.0,1
22150.0,53150.0,1
22250.0,53150.0,1
22350.0,53150.0,1
22450.0,53150.0,1
22550.0,53150.0,1
22650.0,53150.0,1
22750.0,53150.0,1
22850.0,53150.0,1
22950.0,53150.0,1
23050.0,53150.0,1
23150.0,53150.0,1
23250.0,53150.0,1
23350.0,53150.0,1
23450.0,53150.0,1
23550.0,53150.0,1
23650.0,53150.0,1
23750.0,53150.0,1
23850.0,53150.0,1
23950.0,53150.0,1
24050.0,53150.0,1
24150.0,53150.0,1
24250.0,53150.0,1
24350.0,53150.0,1
24450.0,53150.0,1
24550.0,53150.0,1
24650.0,53150.0,1
24750.0,53150.0,1
24850.0,53150.0,1
24950.0,53150.0,1
25050.0,53150.0,1
25150.0,53150.0,1
25250.0,53150.0,1
25350.0,53150.0,1
25450.0,53150.0,1
25550.0,53150.0,1
25650.0,53150.0,1
25750.0,53150.0,1
25850.0,53150.0,1
25950.0,53150.0,1
26050.0,53150.0,1
26150.0,53150.0,1
26250.0,53150.0,1
26350.0,53150.0,1
26450.0,53150.0,1
26550.0,53150.0,1
26650.0,53150.0,1
26750.0,53150.0,1
26850.0,53150.0,1
26950.0,53150.0,1
27050.0,53150.0,1
27150.0,53150.0,1
27250.0,53150.0,1
27350.0,53150.0,1
27450.0,53150.0,1
27550.0,53150.0,1
27650.0,53150.0,1
27750.0,53150.0,1
27850.0,53150.0,1
27950.0,53150.0,1
28050.0,53150.0,1
28150.0,53150.0,1
28250.0,53150.0,1
28350.0,53150.0,1
28450.0,53150.0,1
28550.0,53150.0,1
28650.0,53150.0,1
28750.0,53150.0,1
28850.0,53150.0,1
28950.0,53150.0,1
29050.0,53150.0,1
29150.0,53150.0,1
29250.0,53150.0,1
29350.0,53150.0,1
29450.0,53150.0,1
29550.0,53150.0,1
29650.0,53150.0,1
29750.0,53150.0,1
29850.0,53150.0,1
29950.0,53150.0,1
30050.0,53150.0,1
30150.0,53150.0,1
30250.0,53150.0,1
30350.0,53150.0,1
30450.0,53150.0,1
30550.0,53150.0,1
30650.0,53150.0,1
30750.0,53150.0,1
30850.0,53150.0,1
30950.0,53150.0,1
31050.0,53150.0,0
31150.0,53150.0,0
31250.0,53150.0,0
31350.0,53150.0,0
31450.0,53150.0,0
31550.0,53150.0,0
31650.0,53150.0,0
31750.0,53150.0,0
31850.0,53150.0,0
31950.0,53150.0,0
20050.0,53250.0,0
20150.0,53250.0,0
20250.0,53250.0,0
20350.0,53250.0,0
20450.0,53250.0,0
20550.0,53250.0,1
20650.0,53250.0,1
20750.0,53250.0,1
20850.0,53250.0,1
20950.0,53250.0,1
21050.0,53250.0,1
21150.0,53250.0,1
21250.0,53250.0,1
21350.0,53250.0,1
21450.0,53250.0,1
21550.0,53250.0,1
21650.0,53250.0,1
21750.0,53250.0,1
21850.0,53250.0,1
21950.0,53250.0,1
22050.0,53250.0,1
22150.0,53250.0,1
22250.0,53250.0,1
22350.0,53250.0,1
22450.0,53250.0,1
22550.0,53250.0,1
22650.0,53250.0,1
22750.0,53250.0,1
22850.0,53250.0,1
22950.0,53250.0,1
23050.0,53250.0,1
23150.0,53250.0,1
23250.0,53250.0,1
23350.0,53250.0,1
23450.0,53250.0,1
