WELL,MD,INCLINATION,AZIMUTH
F15,750.0,0.0,203.34
F15,775.0,0.0,203.34
F15,800.0,0.0,203.34
F15,825.0,0.0,203.34
F15,850.0,0.0,203.34
F15,875.0,0.0,203.34
F15,900.0,0.0,203.34
F15,925.0,0.0,203.34
F15,950.0,0.0,203.34
F15,975.0,0.0,203.34
F15,1000.0,0.0,203.34
F15,1025.0,0.0,203.34
F15,1050.0,0.0,203.34
F15,1075.0,0.0,203.34
F15,1100.0,0.0,203.34
F15,1125.0,0.0,203.34
F15,1150.0,0.0,203.34
F15,1175.0,0.0,203.34
F15,1200.0,0.0,203.34
F15,1225.0,0.0,203.34
F15,1250.0,0.0,203.34
F15,1275.0,0.0,203.34
F15,1300.0,0.0,203.34
F15,1325.0,0.0,203.34
F15,1350.0,0.0,203.34
F15,1375.0,0.0,203.34
F15,1400.0,0.0,203.34
F15,1425.0,0.0,203.34
F15,1450.0,0.0,203.34
F15,1475.0,0.0,203.34
F15,1500.0,0.0,203.34
F15,1525.0,0.0,203.34
F16,0.0,0.0,326.73
F16,25.0,0.0,326.73
F16,50.0,0.0,326.73
F16,75.0,0.0,326.73
F16,100.0,0.0,326.73
F16,125.0,0.0,326.73
F16,150.0,0.0,326.73
F16,175.0,0.0,326.73
F16,200.0,0.0,326.73
F16,225.0,0.0,326.73
F16,250.0,0.0,326.73
F16,275.0,0.0,326.73
F16,300.0,0.0,326.73
F16,325.0,0.0,326.73
F16,350.0,0.0,326.73
F16,375.0,0.0,326.73
F16,400.0,0.0,326.73
F16,425.0,0.0,326.73
F16,450.0,0.0,326.73
F16,475.0,0.0,326.73
F16,500.0,0.0,326.73
F16,525.0,0.0,326.73
F16,550.0,0.0,326.73
F16,575.0,0.0,326.73
F16,600.0,0.0,326.73
F16,625.0,0.0,326.73
F16,650.0,0.0,326.73
F16,675.0,0.0,326.73
F16,700.0,0.0,326.73
F16,725.0,0.0,326.73
F16,750.0,0.0,326.73
F16,775.0,0.0,326.73
F16,800.0,0.0,326.73
F16,825.0,0.0,326.73
F16,850.0,0.0,326.73
F16,875.0,0.0,326.73
F16,900.0,0.0,326.73
F16,925.0,0.0,326.73
F16,950.0,0.0,326.73
F16,975.0,0.0,326.73
F16,1000.0,0.0,326.73
F16,1025.0,0.0,326.73
F16,1050.0,0.0,326.73
F16,1075.0,0.0,326.73
F16,1100.0,0.0,326.73
F16,1125.0,0.0,326.73
F16,1150.0,0.0,326.73
F16,1175.0,0.0,326.73
F16,1200.0,0.0,326.73
F16,1225.0,0.0,326.73
F16,1250.0,0.0,326.73
F16,1275.0,0.0,326.73
F16,1300.0,0.0,326.73
F16,1325.0,0.0,326.73
F16,1350.0,0.0,326.73
F16,1375.0,0.0,326.73
F16,1400.0,0.0,326.73
F16,1425.0,0.0,326.73
F16,1450.0,0.0,326.73
F16,1475.0,0.0,326.73
F16,1500.0,0.0,326.73
F16,1525.0,0.0,326.73
F16,1550.0,0.0,326.73
F17,0.0,0.0,216.14
F17,25.0,0.0,216.14
F17,50.0,0.0,216.14
F17,75.0,0.0,216.14
F17,100.0,0.0,216.14
F17,125.0,0.0,216.14
F17,150.0,0.0,216.14
F17,175.0,0.0,216.14
F17,200.0,0.0,216.14
F17,225.0,0.0,216.14
F17,250.0,0.0,216.14
F17,275.0,0.0,216.14
F17,300.0,0.0,216.14
F17,325.0,0.0,216.14
F17,350.0,0.0,216.14
F17,375.0,0.0,216.14
F17,400.0,0.0,216.14
F17,425.0,0.0,216.14
F17,450.0,0.0,216.14
F17,475.0,0.0,216.14
F17,500.0,0.0,216.14
F17,525.0,0.0,216.14
F17,550.0,0.0,216.14
F17,575.0,0.0,216.14
F17,600.0,0.0,216.14
F17,625.0,0.0,216.14
F17,650.0,0.0,216.14
F17,675.0,0.0,216.14
F17,700.0,0.0,216.14
F17,725.0,0.0,216.14
F17,750.0,0.0,216.14
F17,775.0,0.0,216.14
F17,800.0,0.0,216.14
F17,825.0,0.0,216.14
F17,850.0,0.0,216.14
F17,875.0,0.0,216.14
F17,900.0,0.0,216.14
F17,925.0,0.0,216.14
F17,950.0,0.0,216.14
F17,975.0,0.0,216.14
F17,1000.0,0.0,216.14
F17,1025.0,0.0,216.14
F17,1050.0,0.0,216.14
F17,1075.0,0.0,216.14
F17,1100.0,0.0,216.14
F17,1125.0,0.0,216.14
F17,1150.0,0.0,216.14
F17,1175.0,0.0,216.14
F17,1200.0,0.0,216.14
F17,1225.0,1.5,216.14
F17,1250.0,3.0,216.14
F17,1275.0,4.5,216.14
F17,1300.0,6.0,216.14
F17,1325.0,7.5,216.14
F17,1350.0,9.0,216.14
F17,1375.0,10.5,216.14
F17,1400.0,12.0,216.14
F17,1425.0,13.4,216.14
F17,1450.0,13.4,216.14
F17,1475.0,13.4,216.14
F17,1500.0,13.4,216.14
F17,1525.0,13.4,216.14
F17,1550.0,13.4,216.14
F18,0.0,0.0,33.15
F18,25.0,0.0,33.15
F18,50.0,0.0,33.15
F18,75.0,0.0,33.15
F18,100.0,0.0,33.15
F18,125.0,0.0,33.15
F18,150.0,0.0,33.15
F18,175.0,0.0,33.15
F18,200.0,0.0,33.15
F18,225.0,0.0,33.15
F18,250.0,0.0,33.15
F18,275.0,0.0,33.15
F18,300.0,0.0,33.15
F18,325.0,0.0,33.15
F18,350.0,0.0,33.15
F18,375.0,0.0,33.15
F18,400.0,0.0,33.15
F18,425.0,0.0,33.15
F18,450.0,0.0,33.15
F18,475.0,0.0,33.15
F18,500.0,0.0,33.15
F18,525.0,0.0,33.15
F18,550.0,0.0,33.15
F18,575.0,0.0,33.15
F18,600.0,0.0,33.15
F18,625.0,0.0,33.15
F18,650.0,0.0,33.15
F18,675.0,0.0,33.15
F18,700.0,0.0,33.15
F18,725.0,0.0,33.15
F18,750.0,0.0,33.15
F18,775.0,0.0,33.15
F18,800.0,0.0,33.15
F18,825.0,0.0,33.15
F18,850.0,0.0,33.15
F18,875.0,0.0,33.15
F18,900.0,0.0,33.15
F18,925.0,0.0,33.15
F18,950.0,0.0,33.15
F18,975.0,0.0,33.15
F18,1000.0,0.0,33.15
F18,1025.0,0.0,33.15
F18,1050.0,0.0,33.15
F18,1075.0,0.0,33.15
F18,1100.0,0.0,33.15
F18,1125.0,0.0,33.15
F18,1150.0,0.0,33.15
F18,1175.0,0.0,33.15
F18,1200.0,0.0,33.15
F18,1225.0,0.0,33.15
F18,1250.0,0.0,33.15
F18,1275.0,0.0,33.15
F18,1300.0,0.0,33.15
F18,1325.0,0.0,33.15
F18,1350.0,0.0,33.15
F18,1375.0,0.0,33.15
F18,1400.0,0.0,33.15
F18,1425.0,0.0,33.15
F18,1450.0,0.0,33.15
F18,1475.0,0.0,33.15
F18,1500.0,0.0,33.15
F18,1525.0,0.0,33.15
F18,1550.0,0.0,33.15
F19,0.0,0.0,60.45
F19,25.0,0.0,60.45
F19,50.0,0.0,60.45
F19,75.0,0.0,60.45
F19,100.0,0.0,60.45
F19,125.0,0.0,60.45
F19,150.0,0.0,60.45
F19,175.0,0.0,60.45
F19,200.0,0.0,60.45
F19,225.0,0.0,60.45
F19,250.0,0.0,60.45
F19,275.0,0.0,60.45
F19,300.0,0.0,60.45
F19,325.0,0.0,60.45
F19,350.0,0.0,60.45
F19,375.0,0.0,60.45
F19,400.0,0.0,60.45
F19,425.0,0.0,60.45
F19,450.0,0.0,60.45
F19,475.0,0.0,60.45
F19,500.0,0.0,60.45
F19,525.0,0.0,60.45
F19,550.0,0.0,60.45
F19,575.0,0.0,60.45
F19,600.0,0.0,60.45
F19,625.0,0.0,60.45
F19,650.0,0.0,60.45
F19,675.0,0.0,60.45
F19,700.0,0.0,60.45
F19,725.0,0.0,60.45
F19,750.0,0.0,60.45
F19,775.0,0.0,60.45
F19,800.0,0.0,60.45
F19,825.0,0.0,60.45
F19,850.0,0.0,60.45
F19,875.0,0.0,60.45
F19,900.0,0.0,60.45
F19,925.0,0.0,60.45
F19,950.0,0.0,60.45
F19,975.0,0.0,60.45
F19,1000.0,0.0,60.45
F19,1025.0,0.0,60.45
F19,1050.0,0.0,60.45
F19,1075.0,0.0,60.45
F19,1100.0,0.0,60.45
F19,1125.0,0.0,60.45
F19,1150.0,0.0,60.45
F19,1175.0,0.0,60.45
F19,1200.0,0.0,60.45
F19,1225.0,0.0,60.45
F19,1250.0,0.0,60.45
F19,1275.0,0.0,60.45
F19,1300.0,0.0,60.45
F19,1325.0,0.0,60.45
F19,1350.0,0.0,60.45
F19,1375.0,0.0,60.45
F19,1400.0,0.0,60.45
F19,1425.0,0.0,60.45
F19,1450.0,0.0,60.45
F19,1475.0,0.0,60.45
F19,1500.0,0.0,60.45
F19,1525.0,0.0,60.45
F19,1550.0,0.0,60.45
F20,0.0,0.0,109.63
F20,25.0,0.0,109.63
F20,50.0,0.0,109.63
F20,75.0,0.0,109.63
F20,100.0,0.0,109.63
F20,125.0,0.0,109.63
F20,150.0,0.0,109.63
F20,175.0,0.0,109.63
F20,200.0,0.0,109.63
F20,225.0,0.0,109.63
F20,250.0,0.0,109.63
F20,275.0,0.0,109.63
F20,300.0,0.0,109.63
F20,325.0,0.0,109.63
F20,350.0,0.0,109.63
F20,375.0,0.0,109.63
F20,400.0,0.0,109.63
F20,425.0,0.0,109.63
F20,450.0,0.0,109.63
F20,475.0,0.0,109.63
F20,500.0,0.0,109.63
F20,525.0,0.0,109.63
F20,550.0,0.0,109.63
F20,575.0,0.0,109.63
F20,600.0,0.0,109.63
F20,625.0,0.0,109.63
F20,650.0,0.0,109.63
F20,675.0,0.0,109.63
F20,700.0,0.0,109.63
F20,725.0,0.0,109.63
F20,750.0,0.0,109.63
F20,775.0,0.0,109.63
F20,800.0,0.0,109.63
F20,825.0,0.0,109.63
F20,850.0,0.0,109.63
F20,875.0,0.0,109.63
F20,900.0,0.0,109.63
F20,925.0,0.0,109.63
F20,950.0,0.0,109.63
F20,975.0,0.0,109.63
F20,1000.0,0.0,109.63
F20,1025.0,0.0,109.63
F20,1050.0,0.0,109.63
F20,1075.0,0.0,109.63
F20,1100.0,0.0,109.63
F20,1125.0,0.0,109.63
F20,1150.0,0.0,109.63
F20,1175.0,0.0,109.63
F20,1200.0,0.0,109.63
F20,1225.0,0.0,109.63
F20,1250.0,0.0,109.63
F20,1275.0,0.0,109.63
F20,1300.0,0.0,109.63
F20,1325.0,0.0,109.63
F20,1350.0,0.0,109.63
F20,1375.0,0.0,109.63
F20,1400.0,0.0,109.63
F20,1425.0,0.0,109.63
F20,1450.0,0.0,109.63
F20,1475.0,0.0,109.63
F20,1500.0,0.0,109.63
F20,1525.0,0.0,109.63
F20,1550.0,0.0,109.63
F21,0.0,0.0,129.12
F21,25.0,0.0,129.12
F21,50.0,0.0,129.12
F21,75.0,0.0,129.12
F21,100.0,0.0,129.12
F21,125.0,0.0,129.12
F21,150.0,0.0,129.12
F21,175.0,0.0,129.12
F21,200.0,0.0,129.12
F21,225.0,0.0,129.12
F21,250.0,0.0,129.12
F21,275.0,0.0,129.12
F21,300.0,0.0,129.12
F21,325.0,0.0,129.12
F21,350.0,0.0,129.12
F21,375.0,0.0,129.12
F21,400.0,0.0,129.12
F21,425.0,0.0,129.12
F21,450.0,0.0,129.12
F21,475.0,0.0,129.12
F21,500.0,0.0,129.12
F21,525.0,0.0,129.12
F21,550.0,0.0,129.12
F21,575.0,0.0,129.12
F21,600.0,0.0,129.12
F21,625.0,0.0,129.12
F21,650.0,0.0,129.12
F21,675.0,0.0,129.12
F21,700.0,0.0,129.12
F21,725.0,0.0,129.12
F21,750.0,0.0,129.12
F21,775.0,0.0,129.12
F21,800.0,0.0,129.12
F21,825.0,0.0,129.12
F21,850.0,0.0,129.12
F21,875.0,0.0,129.12
F21,900.0,0.0,129.12
F21,925.0,0.0,129.12
F21,950.0,0.0,129.12
F21,975.0,0.0,129.12
F21,1000.0,0.0,129.12
F21,1025.0,0.0,129.12
F21,1050.0,0.0,129.12
F21,1075.0,0.0,129.12
F21,1100.0,0.0,129.12
F21,1125.0,0.0,129.12
F21,1150.0,0.0,129.12
F21,1175.0,0.0,129.12
F21,1200.0,0.0,129.12
F21,1225.0,1.5,129.12
F21,1250.0,3.0,129.12
F21,1275.0,4.5,129.12
F21,1300.0,6.0,129.12
F21,1325.0,7.5,129.12
F21,1350.0,9.0,129.12
F21,1375.0,10.5,129.12
F21,1400.0,12.0,129.12
F21,1425.0,13.5,129.12
F21,1450.0,15.0,129.12
F21,1475.0,15.93,129.12
F21,1500.0,15.93,129.12
F21,1525.0,15.93,129.12
F22,0.0,0.0,218.97
F22,25.0,0.0,218.97
F22,50.0,0.0,218.97
F22,75.0,0.0,218.97
F22,100.0,0.0,218.97
F22,125.0,0.0,218.97
F22,150.0,0.0,218.97
F22,175.0,0.0,218.97
F22,200.0,0.0,218.97
F22,225.0,0.0,218.97
F22,250.0,0.0,218.97
F22,275.0,0.0,218.97
F22,300.0,0.0,218.97
F22,325.0,0.0,218.97
F22,350.0,0.0,218.97
F22,375.0,0.0,218.97
F22,400.0,0.0,218.97
F22,425.0,0.0,218.97
F22,450.0,0.0,218.97
F22,475.0,0.0,218.97
F22,500.0,0.0,218.97
F22,525.0,0.0,218.97
F22,550.0,0.0,218.97
F22,575.0,0.0,218.97
F22,600.0,0.0,218.97
F22,625.0,0.0,218.97
F22,650.0,0.0,218.97
F22,675.0,0.0,218.97
F22,700.0,0.0,218.97
F22,725.0,0.0,218.97
F22,750.0,0.0,218.97
F22,775.0,0.0,218.97
F22,800.0,0.0,218.97
F22,825.0,0.0,218.97
F22,850.0,0.0,218.97
F22,875.0,0.0,218.97
F22,900.0,0.0,218.97
F22,925.0,0.0,218.97
F22,950.0,0.0,218.97
F22,975.0,0.0,218.97
F22,1000.0,0.0,218.97
F22,1025.0,0.0,218.97
F22,1050.0,0.0,218.97
F22,1075.0,0.0,218.97
F22,1100.0,0.0,218.97
F22,1125.0,0.0,218.97
F22,1150.0,0.0,218.97
F22,1175.0,0.0,218.97
F22,1200.0,0.0,218.97
F22,1225.0,0.0,218.97
F22,1250.0,0.0,218.97
F22,1275.0,0.0,218.97
F22,1300.0,0.0,218.97
F22,1325.0,0.0,218.97
F22,1350.0,0.0,218.97
F22,1375.0,0.0,218.97
F22,1400.0,0.0,218.97
F22,1425.0,0.0,218.97
F22,1450.0,0.0,218.97
F22,1475.0,0.0,218.97
F22,1500.0,0.0,218.97
F22,1525.0,0.0,218.97
F22,1550.0,0.0,218.97
F23,0.0,0.0,314.46
F23,25.0,0.0,314.46
F23,50.0,0.0,314.46
F23,75.0,0.0,314.46
F23,100.0,0.0,314.46
F23,125.0,0.0,314.46
F23,150.0,0.0,314.46
F23,175.0,0.0,314.46
F23,200.0,0.0,314.46
F23,225.0,0.0,314.46
F23,250.0,0.0,314.46
F23,275.0,0.0,314.46
F23,300.0,0.0,314.46
F23,325.0,0.0,314.46
F23,350.0,0.0,314.46
F23,375.0,0.0,314.46
F23,400.0,0.0,314.46
F23,425.0,0.0,314.46
F23,450.0,0.0,314.46
F23,475.0,0.0,314.46
F23,500.0,0.0,314.46
F23,525.0,0.0,314.46
F23,550.0,0.0,314.46
F23,575.0,0.0,314.46
F23,600.0,0.0,314.46
F23,625.0,0.0,314.46
F23,650.0,0.0,314.46
F23,675.0,0.0,314.46
F23,700.0,0.0,314.46
F23,725.0,0.0,314.46
F23,750.0,0.0,314.46
F23,775.0,0.0,314.46
F23,800.0,0.0,314.46
F23,825.0,0.0,314.46
F23,850.0,0.0,314.46
F23,875.0,0.0,314.46
F23,900.0,0.0,314.46
F23,925.0,0.0,314.46
F23,950.0,0.0,314.46
F23,975.0,0.0,314.46
F23,1000.0,0.0,314.46
F23,1025.0,0.0,314.46
F23,1050.0,0.0,314.46
F23,1075.0,0.0,314.46
F23,1100.0,0.0,314.46
F23,1125.0,0.0,314.46
F23,1150.0,0.0,314.46
F23,1175.0,0.0,314.46
F23,1200.0,0.0,314.46
F23,1225.0,0.0,314.46
F23,1250.0,0.0,314.46
F23,1275.0,0.0,314.46
F23,1300.0,0.0,314.46
F23,1325.0,0.0,314.46
F23,1350.0,0.0,314.46
F23,1375.0,0.0,314.46
F23,1400.0,0.0,314.46
F23,1425.0,0.0,314.46
F23,1450.0,0.0,314.46
F23,1475.0,0.0,314.46
F23,1500.0,0.0,314.46
F23,1525.0,0.0,314.46
F23,1550.0,0.0,314.46
F24,0.0,0.0,263.94
F24,25.0,0.0,263.94
F24,50.0,0.0,263.94
F24,75.0,0.0,263.94
F24,100.0,0.0,263.94
F24,125.0,0.0,263.94
F24,150.0,0.0,263.94
F24,175.0,0.0,263.94
F24,200.0,0.0,263.94
F24,225.0,0.0,263.94
F24,250.0,0.0,263.94
F24,275.0,0.0,263.94
F24,300.0,0.0,263.94
F24,325.0,0.0,263.94
F24,350.0,0.0,263.94
F24,375.0,0.0,263.94
F24,400.0,0.0,263.94
F24,425.0,0.0,263.94
F24,450.0,0.0,263.94
F24,475.0,0.0,263.94
F24,500.0,0.0,263.94
F24,525.0,0.0,263.94
F24,550.0,0.0,263.94
F24,575.0,0.0,263.94
F24,600.0,0.0,263.94
F24,625.0,0.0,263.94
F24,650.0,0.0,263.94
F24,675.0,0.0,263.94
F24,700.0,0.0,263.94
F24,725.0,0.0,263.94
F24,750.0,0.0,263.94
F24,775.0,0.0,263.94
F24,800.0,0.0,263.94
F24,825.0,0.0,263.94
F24,850.0,0.0,263.94
F24,875.0,0.0,263.94
F24,900.0,0.0,263.94
F24,925.0,0.0,263.94
F24,950.0,0.0,263.94
F24,975.0,0.0,263.94
F24,1000.0,0.0,263.94
F24,1025.0,0.0,263.94
F24,1050.0,0.0,263.94
F24,1075.0,0.0,263.94
F24,1100.0,0.0,263.94
F24,1125.0,0.0,263.94
F24,1150.0,0.0,263.94
F24,1175.0,0.0,263.94
F24,1200.0,0.0,263.94
F24,1225.0,0.0,263.94
F24,1250.0,0.0,263.94
F24,1275.0,0.0,263.94
F24,1300.0,0.0,263.94
F24,1325.0,0.0,263.94
F24,1350.0,0.0,263.94
F24,1375.0,0.0,263.94
F24,1400.0,0.0,263.94
F24,1425.0,0.0,263.94
F24,1450.0,0.0,263.94
F24,1475.0,0.0,263.94
F24,1500.0,0.0,263.94
F24,1525.0,0.0,263.94
F25,0.0,0.0,281.93
F25,25.0,0.0,281.93
F25,50.0,0.0,281.93
F25,75.0,0.0,281.93
F25,100.0,0.0,281.93
F25,125.0,0.0,281.93
F25,150.0,0.0,281.93
F25,175.0,0.0,281.93
F25,200.0,0.0,281.93
F25,225.0,0.0,281.93
F25,250.0,0.0,281.93
F25,275.0,0.0,281.93
F25,300.0,0.0,281.93
F25,325.0,0.0,281.93
F25,350.0,0.0,281.93
F25,375.0,0.0,281.93
F25,400.0,0.0,281.93
F25,425.0,0.0,281.93
F25,450.0,0.0,281.93
F25,475.0,0.0,281.93
F25,500.0,0.0,281.93
F25,525.0,0.0,281.93
F25,550.0,0.0,281.93
F25,575.0,0.0,281.93
F25,600.0,0.0,281.93
F25,625.0,0.0,281.93
F25,650.0,0.0,281.93
F25,675.0,0.0,281.93
F25,700.0,0.0,281.93
F25,725.0,0.0,281.93
F25,750.0,0.0,281.93
F25,775.0,0.0,281.93
F25,800.0,0.0,281.93
F25,825.0,0.0,281.93
F25,850.0,0.0,281.93
F25,875.0,0.0,281.93
F25,900.0,0.0,281.93
F25,925.0,0.0,281.93
F25,950.0,0.0,281.93
F25,975.0,0.0,281.93
F25,1000.0,0.0,281.93
F25,1025.0,0.0,281.93
F25,1050.0,0.0,281.93
F25,1075.0,0.0,281.93
F25,1100.0,0.0,281.93
F25,1125.0,0.0,281.93
F25,1150.0,0.0,281.93
F25,1175.0,0.0,281.93
F25,1200.0,0.0,281.93
F25,1225.0,1.5,281.93
F25,1250.0,3.0,281.93
F25,1275.0,4.5,281.93
F25,1300.0,6.0,281.93
F25,1325.0,7.5,281.93
F25,1350.0,9.0,281.93
F25,1375.0,10.5,281.93
F25,1400.0,12.0,281.93
F25,1425.0,13.5,281.93
F25,1450.0,15.0,281.93
F25,1475.0,16.5,281.93
F25,1500.0,18.0,281.93
F25,1525.0,19.5,281.93
F25,1550.0,19.73,281.93
F26,0.0,0.0,119.59
F26,25.0,0.0,119.59
F26,50.0,0.0,119.59
F26,75.0,0.0,119.59
F26,100.0,0.0,119.59
F26,125.0,0.0,119.59
F26,150.0,0.0,119.59
F26,175.0,0.0,119.59
F26,200.0,0.0,119.59
F26,225.0,0.0,119.59
F26,250.0,0.0,119.59
F26,275.0,0.0,119.59
F26,300.0,0.0,119.59
F26,325.0,0.0,119.59
F26,350.0,0.0,119.59
F26,375.0,0.0,119.59
F26,400.0,0.0,119.59
F26,425.0,0.0,119.59
F26,450.0,0.0,119.59
F26,475.0,0.0,119.59
F26,500.0,0.0,119.59
F26,525.0,0.0,119.59
F26,550.0,0.0,119.59
F26,575.0,0.0,119.59
F26,600.0,0.0,119.59
F26,625.0,0.0,119.59
F26,650.0,0.0,119.59
F26,675.0,0.0,119.59
F26,700.0,0.0,119.59
F26,725.0,0.0,119.59
F26,750.0,0.0,119.59
F26,775.0,0.0,119.59
F26,800.0,0.0,119.59
F26,825.0,0.0,119.59
F26,850.0,0.0,119.59
F26,875.0,0.0,119.59
F26,900.0,0.0,119.59
F26,925.0,0.0,119.59
F26,950.0,0.0,119.59
F26,975.0,0.0,119.59
F26,1000.0,0.0,119.59
F26,1025.0,0.0,119.59
F26,1050.0,0.0,119.59
F26,1075.0,0.0,119.59
F26,1100.0,0.0,119.59
F26,1125.0,0.0,119.59
F26,1150.0,0.0,119.59
F26,1175.0,0.0,119.59
F26,1200.0,0.0,119.59
F26,1225.0,0.0,119.59
F26,1250.0,0.0,119.59
F26,1275.0,0.0,119.59
F26,1300.0,0.0,119.59
F26,1325.0,0.0,119.59
F26,1350.0,0.0,119.59
F26,1375.0,0.0,119.59
F26,1400.0,0.0,119.59
F26,1425.0,0.0,119.59
F26,1450.0,0.0,119.59
F26,1475.0,0.0,119.59
F26,1500.0,0.0,119.59
F26,1525.0,0.0,119.59
F26,1550.0,0.0,119.59
F27,0.0,0.0,101.31
F27,25.0,0.0,101.31
F27,50.0,0.0,101.31
F27,75.0,0.0,101.31
F27,100.0,0.0,101.31
F27,125.0,0.0,101.31
F27,150.0,0.0,101.31
F27,175.0,0.0,101.31
F27,200.0,0.0,101.31
F27,225.0,0.0,101.31
F27,250.0,0.0,101.31
F27,275.0,0.0,101.31
F27,300.0,0.0,101.31
F27,325.0,0.0,101.31
F27,350.0,0.0,101.31
F27,375.0,0.0,101.31
F27,400.0,0.0,101.31
F27,425.0,0.0,101.31
F27,450.0,0.0,101.31
F27,475.0,0.0,101.31
F27,500.0,0.0,101.31
F27,525.0,0.0,101.31
F27,550.0,0.0,101.31
F27,575.0,0.0,101.31
F27,600.0,0.0,101.31
F27,625.0,0.0,101.31
F27,650.0,0.0,101.31
F27,675.0,0.0,101.31
F27,700.0,0.0,101.31
F27,725.0,0.0,101.31
F27,750.0,0.0,101.31
F27,775.0,0.0,101.31
F27,800.0,0.0,101.31
F27,825.0,0.0,101.31
F27,850.0,0.0,101.31
F27,875.0,0.0,101.31
F27,900.0,0.0,101.31
F27,925.0,0.0,101.31
F27,950.0,0.0,101.31
F27,975.0,0.0,101.31
F27,1000.0,0.0,101.31
F27,1025.0,0.0,101.31
F27,1050.0,0.0,101.31
F27,1075.0,0.0,101.31
F27,1100.0,0.0,101.31
F27,1125.0,0.0,101.31
F27,1150.0,0.0,101.31
F27,1175.0,0.0,101.31
F27,1200.0,0.0,101.31
F27,1225.0,0.0,101.31
F27,1250.0,0.0,101.31
F27,1275.0,0.0,101.31
F27,1300.0,0.0,101.31
F27,1325.0,0.0,101.31
F27,1350.0,0.0,101.31
F27,1375.0,0.0,101.31
F27,1400.0,0.0,101.31
F27,1425.0,0.0,101.31
F27,1450.0,0.0,101.31
F27,1475.0,0.0,101.31
F27,1500.0,0.0,101.31
F27,1525.0,0.0,101.31
F27,1550.0,0.0,101.31
F28,0.0,0.0,273.56
F28,25.0,0.0,273.56
F28,50.0,0.0,273.56
F28,75.0,0.0,273.56
F28,100.0,0.0,273.56
F28,125.0,0.0,273.56
F28,150.0,0.0,273.56
F28,175.0,0.0,273.56
F28,200.0,0.0,273.56
F28,225.0,0.0,273.56
F28,250.0,0.0,273.56
F28,275.0,0.0,273.56
F28,300.0,0.0,273.56
F28,325.0,0.0,273.56
F28,350.0,0.0,273.56
F28,375.0,0.0,273.56
F28,400.0,0.0,273.56
F28,425.0,0.0,273.56
F28,450.0,0.0,273.56
F28,475.0,0.0,273.56
F28,500.0,0.0,273.56
F28,525.0,0.0,273.56
F28,550.0,0.0,273.56
F28,575.0,0.0,273.56
F28,600.0,0.0,273.56
F28,625.0,0.0,273.56
F28,650.0,0.0,273.56
F28,675.0,0.0,273.56
F28,700.0,0.0,273.56
F28,725.0,0.0,273.56
F28,750.0,0.0,273.56
F28,775.0,0.0,273.56
F28,800.0,0.0,273.56
F28,825.0,0.0,273.56
F28,850.0,0.0,273.56
F28,875.0,0.0,273.56
F28,900.0,0.0,273.56
F28,925.0,0.0,273.56
F28,950.0,0.0,273.56
F28,975.0,0.0,273.56
F28,1000.0,0.0,273.56
F28,1025.0,0.0,273.56
F28,1050.0,0.0,273.56
F28,1075.0,0.0,273.56
F28,1100.0,0.0,273.56
F28,1125.0,0.0,273.56
F28,1150.0,0.0,273.56
F28,1175.0,0.0,273.56
F28,1200.0,0.0,273.56
F28,1225.0,0.0,273.56
F28,1250.0,0.0,273.56
F28,1275.0,0.0,273.56
F28,1300.0,0.0,273.56
F28,1325.0,0.0,273.56
F28,1350.0,0.0,273.56
F28,1375.0,0.0,273.56
F28,1400.0,0.0,273.56
F28,1425.0,0.0,273.56
F28,1450.0,0.0,273.56
F28,1475.0,0.0,273.56
F28,1500.0,0.0,273.56
F28,1525.0,0.0,273.56
F28,1550.0,0.0,273.56
F29,0.0,0.0,356.8
F29,25.0,0.0,356.8
F29,50.0,0.0,356.8
F29,75.0,0.0,356.8
F29,100.0,0.0,356.8
F29,125.0,0.0,356.8
F29,150.0,0.0,356.8
F29,175.0,0.0,356.8
F29,200.0,0.0,356.8
F29,225.0,0.0,356.8
F29,250.0,0.0,356.8
F29,275.0,0.0,356.8
F29,300.0,0.0,356.8
F29,325.0,0.0,356.8
F29,350.0,0.0,356.8
F29,375.0,0.0,356.8
F29,400.0,0.0,356.8
F29,425.0,0.0,356.8
F29,450.0,0.0,356.8
F29,475.0,0.0,356.8
F29,500.0,0.0,356.8
F29,525.0,0.0,356.8
F29,550.0,0.0,356.8
F29,575.0,0.0,356.8
F29,600.0,0.0,356.8
F29,625.0,0.0,356.8
F29,650.0,0.0,356.8
F29,675.0,0.0,356.8
F29,700.0,0.0,356.8
F29,725.0,0.0,356.8
F29,750.0,0.0,356.8
F29,775.0,0.0,356.8
F29,800.0,0.0,356.8
F29,825.0,0.0,356.8
F29,850.0,0.0,356.8
F29,875.0,0.0,356.8
F29,900.0,0.0,356.8
F29,925.0,0.0,356.8
F29,950.0,0.0,356.8
F29,975.0,0.0,356.8
F29,1000.0,0.0,356.8
F29,1025.0,0.0,356.8
F29,1050.0,0.0,356.8
F29,1075.0,0.0,356.8
F29,1100.0,0.0,356.8
F29,1125.0,0.0,356.8
F29,1150.0,0.0,356.8
F29,1175.0,0.0,356.8
F29,1200.0,0.0,356.8
F29,1225.0,1.5,356.8
F29,1250.0,3.0,356.8
F29,1275.0,4.5,356.8
F29,1300.0,6.0,356.8
F29,1325.0,7.5,356.8
F29,1350.0,9.0,356.8
F29,1375.0,9.47,356.8
F29,1400.0,9.47,356.8
F29,1425.0,9.47,356.8
F29,1450.0,9.47,356.8
F29,1475.0,9.47,356.8
