HOLE_ID,FROM,TO,LITH
TS028,4.05,5.05,SAND
TS028,5.05,5.3,SLIME
TS028,5.3,5.4,SAND
TS028,5.4,5.55,SLIME
TS028,5.55,5.6,SAND
TS028,5.6,6.15,SLIME
TS028,6.15,6.55,SAND
TS028,6.55,6.65,SLIME
TS028,6.65,6.9,SAND
TS028,6.9,7.5,SLIME
TS028,7.5,7.55,SAND
TS028,7.55,7.6,SLIME
TS028,7.6,7.65,SAND
TS028,7.65,7.7,SLIME
TS028,7.7,7.8,SAND
TS028,7.8,8.3,SLIME
TS028,8.3,8.35,SAND
TS028,8.35,8.45,SLIME
TS028,8.45,8.5,SAND
TS028,8.5,10.0,SLIME
TS028,10.0,10.15,SAND
TS028,10.15,12.4,CLAY
TS029,0.0,0.4,SLIME
TS029,0.4,1.8,SAND
TS029,1.8,1.95,SLIME
TS029,1.95,2.1,SAND
TS029,2.1,3.8,SLIME
TS029,3.8,4.05,SAND
TS029,4.05,4.1,SLIME
TS029,4.1,4.25,SAND
TS029,4.25,4.3,SLIME
TS029,4.3,5.4,SAND
TS029,5.4,5.6,SLIME
TS029,5.6,5.7,SAND
TS029,5.7,6.05,SLIME
TS029,6.05,6.15,SAND
TS029,6.15,6.35,SLIME
TS029,6.35,6.4,SAND
TS029,6.4,6.45,SLIME
TS029,6.45,6.55,SAND
TS029,6.55,6.65,SLIME
TS029,6.65,6.9,SAND
TS029,6.9,7.7,SLIME
TS029,7.7,7.9,SAND
TS029,7.9,10.05,SLIME
TS029,10.05,10.1,SAND
TS029,10.1,10.2,SLIME
TS029,10.2,10.35,SAND
TS029,10.35,10.85,SLIME
TS029,10.85,10.9,SAND
TS029,10.9,11.1,SLIME
TS029,11.1,11.85,SAND
TS029,11.85,11.9,SLIME
TS029,11.9,12.0,SAND
TS029,12.0,12.1,SLIME
TS029,12.1,13.3,SAND
TS029,13.3,14.8,CLAY
TS030,0.0,0.95,CAP
TS030,0.95,2.1,SAND
TS030,2.1,2.2,SLIME
TS030,2.2,3.65,SAND
TS030,3.65,3.7,SLIME
TS030,3.7,4.0,SAND
TS030,4.0,4.05,SLIME
TS030,4.05,4.15,SAND
TS030,4.15,4.2,SLIME
TS030,4.2,4.9,SAND
TS030,4.9,5.15,SLIME
TS030,5.15,5.2,SAND
TS030,5.2,5.25,SLIME
TS030,5.25,5.3,SAND
TS030,5.3,5.4,SLIME
TS030,5.4,5.5,SAND
TS030,5.5,5.95,SLIME
TS030,5.95,6.15,SAND
TS030,6.15,9.6,SLIME
TS030,9.6,10.0,SAND
TS030,10.0,10.3,SLIME
TS030,10.3,10.45,SAND
TS030,10.45,10.55,SLIME
TS030,10.55,11.0,SAND
TS030,11.0,11.05,SLIME
TS030,11.05,12.85,SAND
TS030,12.85,13.25,SLIME
TS030,13.25,13.3,SAND
TS030,13.3,13.35,SLIME
TS030,13.35,13.4,SAND
TS030,13.4,13.45,SLIME
TS030,13.45,13.5,SAND
TS030,13.5,13.55,SLIME
TS030,13.55,14.05,SAND
TS030,14.05,14.1,SLIME
TS030,14.1,15.8,SAND
TS030,15.8,15.85,SLIME
TS030,15.85,15.95,SAND
TS030,15.95,16.5,SLIME
TS030,16.5,16.75,SAND
TS030,16.75,16.8,SLIME
TS030,16.8,17.0,SAND
TS030,17.0,17.05,SLIME
TS030,17.05,17.1,SAND
TS030,17.1,17.6,SLIME
TS030,17.6,17.65,SAND
TS030,17.65,18.05,SLIME
TS030,18.05,19.7,CLAY
TS031,0.0,0.2,CAP
TS031,0.2,0.3,SAND
TS031,0.3,0.4,SLIME
TS031,0.4,1.05,SAND
TS031,1.05,1.1,SLIME
TS031,1.1,1.15,SAND
TS031,1.15,1.2,SLIME
TS031,1.2,1.25,SAND
TS031,1.25,1.55,SLIME
TS031,1.55,1.6,SAND
TS031,1.6,1.65,SLIME
TS031,1.65,1.95,SAND
TS031,1.95,2.35,SLIME
TS031,2.35,2.4,SAND
TS031,2.4,2.45,SLIME
TS031,2.45,2.7,SAND
TS031,2.7,2.85,SLIME
TS031,2.85,3.65,SAND
TS031,3.65,3.8,SLIME
TS031,3.8,4.6,SAND
TS031,4.6,7.55,SLIME
TS031,7.55,7.6,SAND
TS031,7.6,8.3,SLIME
TS031,8.3,8.4,SAND
TS031,8.4,9.5,SLIME
TS031,9.5,9.95,SAND
TS031,9.95,10.05,SLIME
TS031,10.05,11.5,SAND
TS031,11.5,11.55,SLIME
TS031,11.55,12.9,SAND
TS031,12.9,13.2,SLIME
TS031,13.2,13.25,SAND
TS031,13.25,13.4,SLIME
TS031,13.4,14.15,SAND
TS031,14.15,14.2,SLIME
TS031,14.2,14.25,SAND
TS031,14.25,14.4,SLIME
TS031,14.4,14.45,SAND
TS031,14.45,14.6,SLIME
TS031,14.6,14.65,SAND
TS031,14.65,15.05,SLIME
TS031,15.05,15.2,SAND
TS031,15.2,15.25,SLIME
TS031,15.25,16.0,SAND
TS031,16.0,16.5,SLIME
TS031,16.5,16.65,SAND
TS031,16.65,16.7,SLIME
TS031,16.7,18.3,SAND
TS031,18.3,19.1,SLIME
TS031,19.1,19.15,SAND
TS031,19.15,19.9,SLIME
TS031,19.9,21.05,SAND
TS031,21.05,22.4,CLAY
TS032,0.0,0.65,CAP
TS032,0.65,1.7,SLIME
TS032,1.7,3.45,SAND
TS032,3.45,3.5,SLIME
TS032,3.5,3.55,SAND
TS032,3.55,3.85,SLIME
TS032,3.85,3.95,SAND
TS032,3.95,4.35,SLIME
TS032,4.35,4.5,SAND
TS032,4.5,4.55,SLIME
TS032,4.55,4.65,SAND
TS032,4.65,5.15,SLIME
TS032,5.15,5.75,SAND
TS032,5.75,6.65,SLIME
TS032,6.65,6.7,SAND
TS032,6.7,6.75,SLIME
TS032,6.75,6.95,SAND
TS032,6.95,7.05,SLIME
TS032,7.05,7.1,SAND
TS032,7.1,7.35,SLIME
TS032,7.35,7.4,SAND
TS032,7.4,7.45,SLIME
TS032,7.45,8.0,SAND
TS032,8.0,8.45,SLIME
TS032,8.45,8.75,SAND
TS032,8.75,8.85,SLIME
TS032,8.85,8.9,SAND
TS032,8.9,9.0,SLIME
TS032,9.0,9.5,SAND
TS032,9.5,10.4,SLIME
TS032,10.4,10.45,SAND
TS032,10.45,10.5,SLIME
TS032,10.5,10.75,SAND
TS032,10.75,10.85,SLIME
TS032,10.85,10.95,SAND
TS032,10.95,11.15,SLIME
TS032,11.15,12.65,SAND
TS032,12.65,12.9,SLIME
TS032,12.9,14.4,SAND
TS032,14.4,15.0,SLIME
TS032,15.0,15.05,SAND
TS032,15.05,15.2,SLIME
TS032,15.2,15.45,SAND
TS032,15.45,15.75,SLIME
TS032,15.75,15.85,SAND
TS032,15.85,16.05,SLIME
TS032,16.05,16.25,SAND
TS032,16.25,16.4,SLIME
TS032,16.4,18.15,SAND
TS032,18.15,19.1,SLIME
TS032,19.1,19.15,SAND
TS032,19.15,19.65,SLIME
TS032,19.65,19.7,SAND
TS032,19.7,19.85,SLIME
TS032,19.85,20.55,SAND
TS032,20.55,20.65,SLIME
TS032,20.65,21.2,SAND
TS032,21.2,21.4,SLIME
TS032,21.4,21.5,SAND
TS032,21.5,21.55,SLIME
TS032,21.55,21.6,SAND
TS032,21.6,21.95,SLIME
TS032,21.95,22.0,SAND
TS032,22.0,23.35,SLIME
TS032,23.35,23.8,SAND
TS032,23.8,26.0,CLAY
TS033,0.0,0.55,SLIME
TS033,0.55,0.7,SAND
TS033,0.7,1.6,SLIME
TS033,1.6,1.65,SAND
TS033,1.65,2.4,SLIME
TS033,2.4,3.3,SAND
TS033,3.3,4.65,SLIME
TS033,4.65,5.55,SAND
TS033,5.55,5.75,SLIME
TS033,5.75,5.85,SAND
TS033,5.85,5.95,SLIME
TS033,5.95,6.35,SAND
TS033,6.35,6.5,SLIME
TS033,6.5,6.55,SAND
TS033,6.55,6.65,SLIME
TS033,6.65,7.15,SAND
TS033,7.15,7.2,SLIME
TS033,7.2,8.1,SAND
TS033,8.1,8.15,SLIME
TS033,8.15,8.2,SAND
TS033,8.2,8.25,SLIME
TS033,8.25,8.65,SAND
TS033,8.65,9.5,SLIME
TS033,9.5,9.75,SAND
TS033,9.75,10.5,SLIME
TS033,10.5,10.7,SAND
TS033,10.7,11.05,SLIME
TS033,11.05,12.05,SAND
TS033,12.05,12.3,SLIME
TS033,12.3,12.65,SAND
TS033,12.65,12.95,SLIME
TS033,12.95,13.1,SAND
TS033,13.1,13.2,SLIME
TS033,13.2,14.65,SAND
TS033,14.65,14.85,SLIME
TS033,14.85,14.9,SAND
TS033,14.9,15.2,SLIME
TS033,15.2,15.25,SAND
TS033,15.25,15.55,SLIME
TS033,15.55,16.8,SAND
TS033,16.8,16.85,SLIME
TS033,16.85,16.9,SAND
TS033,16.9,17.1,SLIME
TS033,17.1,17.55,SAND
TS033,17.55,18.05,SLIME
TS033,18.05,18.1,SAND
TS033,18.1,19.0,SLIME
TS033,19.0,19.1,SAND
TS033,19.1,19.15,SLIME
TS033,19.15,19.2,SAND
TS033,19.2,19.25,SLIME
TS033,19.25,20.0,SAND
TS033,20.0,20.3,SLIME
TS033,20.3,20.45,SAND
TS033,20.45,20.9,SLIME
TS033,20.9,21.55,SAND
TS033,21.55,21.7,SLIME
TS033,21.7,21.8,SAND
TS033,21.8,22.8,SLIME
TS033,22.8,25.0,CLAY
TS034,0.0,0.05,SAND
TS034,0.05,1.45,SLIME
TS034,1.45,1.5,SAND
TS034,1.5,2.75,SLIME
TS034,2.75,3.2,SAND
TS034,3.2,3.25,SLIME
TS034,3.25,3.4,SAND
TS034,3.4,3.55,SLIME
TS034,3.55,3.6,SAND
TS034,3.6,4.7,SLIME
TS034,4.7,6.05,SAND
TS034,6.05,6.1,SLIME
TS034,6.1,6.45,SAND
TS034,6.45,6.85,SLIME
TS034,6.85,6.9,SAND
TS034,6.9,7.1,SLIME
TS034,7.1,7.6,SAND
TS034,7.6,7.75,SLIME
TS034,7.75,7.9,SAND
TS034,7.9,7.95,SLIME
TS034,7.95,8.0,SAND
TS034,8.0,8.05,SLIME
TS034,8.05,8.85,SAND
TS034,8.85,9.35,SLIME
TS034,9.35,9.75,SAND
TS034,9.75,10.75,SLIME
TS034,10.75,11.15,SAND
TS034,11.15,11.35,SLIME
TS034,11.35,11.85,SAND
TS034,11.85,11.9,SLIME
TS034,11.9,12.4,SAND
TS034,12.4,13.4,SLIME
TS034,13.4,13.95,SAND
TS034,13.95,14.05,SLIME
TS034,14.05,14.25,SAND
TS034,14.25,16.25,SLIME
TS034,16.25,17.35,SAND
TS034,17.35,19.85,SLIME
TS034,19.85,20.1,SAND
TS034,20.1,20.2,SLIME
TS034,20.2,20.25,SAND
TS034,20.25,20.75,SLIME
TS034,20.75,22.9,CLAY
TS035,0.0,0.25,SAND
TS035,0.25,0.65,SLIME
TS035,0.65,1.1,SAND
TS035,1.1,2.15,SLIME
TS035,2.15,2.2,SAND
TS035,2.2,2.3,SLIME
TS035,2.3,2.35,SAND
TS035,2.35,2.8,SLIME
TS035,2.8,3.45,SAND
TS035,3.45,3.5,SLIME
TS035,3.5,3.7,SAND
TS035,3.7,3.95,SLIME
TS035,3.95,4.1,SAND
TS035,4.1,4.7,SLIME
TS035,4.7,5.95,SAND
TS035,5.95,6.0,SLIME
TS035,6.0,6.05,SAND
TS035,6.05,6.1,SLIME
TS035,6.1,6.15,SAND
TS035,6.15,7.75,SLIME
TS035,7.75,7.95,SAND
TS035,7.95,8.35,SLIME
TS035,8.35,8.4,SAND
TS035,8.4,8.55,SLIME
TS035,8.55,8.75,SAND
TS035,8.75,8.9,SLIME
TS035,8.9,8.95,SAND
TS035,8.95,9.2,SLIME
TS035,9.2,9.7,SAND
TS035,9.7,10.55,SLIME
TS035,10.55,10.9,SAND
TS035,10.9,10.95,SLIME
TS035,10.95,11.05,SAND
TS035,11.05,11.25,SLIME
TS035,11.25,11.3,SAND
TS035,11.3,11.35,SLIME
TS035,11.35,11.4,SAND
TS035,11.4,12.15,SLIME
TS035,12.15,13.7,CLAY
TS036,0.0,0.2,SAND
TS036,0.2,0.6,SLIME
TS036,0.6,0.65,SAND
TS036,0.65,2.0,SLIME
TS036,2.0,3.4,SAND
TS036,3.4,3.7,SLIME
TS036,3.7,4.8,SAND
TS036,4.8,4.85,SLIME
TS036,4.85,5.4,SAND
TS036,5.4,5.6,SLIME
TS036,5.6,6.35,SAND
TS036,6.35,6.6,SLIME
TS036,6.6,7.15,SAND
TS036,7.15,8.75,SLIME
TS036,8.75,9.9,CLAY
TS037,0.0,0.5,SAND
TS037,0.5,1.1,SLIME
TS037,1.1,1.3,SAND
TS037,1.3,1.35,SLIME
TS037,1.35,1.4,SAND
TS037,1.4,1.45,SLIME
TS037,1.45,1.5,SAND
TS037,1.5,1.7,SLIME
TS037,1.7,1.75,SAND
TS037,1.75,1.9,SLIME
TS037,1.9,1.95,SAND
TS037,1.95,2.0,SLIME
TS037,2.0,2.1,SAND
TS037,2.1,2.2,SLIME
TS037,2.2,2.35,SAND
TS037,2.35,2.4,SLIME
TS037,2.4,2.5,SAND
TS037,2.5,2.55,SLIME
TS037,2.55,2.8,SAND
TS037,2.8,2.85,SLIME
TS037,2.85,3.2,SAND
TS037,3.2,3.25,SLIME
TS037,3.25,4.0,SAND
TS037,4.0,4.05,SLIME
TS037,4.05,4.25,SAND
TS037,4.25,4.3,SLIME
TS037,4.3,4.55,SAND
TS037,4.55,6.0,SLIME
TS037,6.0,6.65,SAND
TS037,6.65,6.95,SLIME
TS037,6.95,7.05,SAND
TS037,7.05,8.3,CLAY
TS038,0.0,0.45,CAP
TS038,0.45,0.55,SAND
TS038,0.55,0.6,SLIME
TS038,0.6,0.75,SAND
TS038,0.75,0.8,SLIME
TS038,0.8,0.95,SAND
TS038,0.95,3.1,SLIME
TS038,3.1,3.2,SAND
TS038,3.2,3.6,SLIME
TS038,3.6,3.65,SAND
TS038,3.65,3.7,SLIME
TS038,3.7,3.75,SAND
TS038,3.75,3.85,SLIME
TS038,3.85,4.25,SAND
TS038,4.25,4.4,SLIME
TS038,4.4,5.0,SAND
TS038,5.0,5.15,SLIME
TS038,5.15,6.1,SAND
TS038,6.1,6.3,SLIME
TS038,6.3,6.8,SAND
TS038,6.8,6.85,SLIME
TS038,6.85,7.75,SAND
TS038,7.75,7.8,SLIME
TS038,7.8,7.85,SAND
TS038,7.85,7.9,SLIME
TS038,7.9,8.0,SAND
TS038,8.0,8.05,SLIME
TS038,8.05,8.25,SAND
TS038,8.25,10.3,CLAY
TS039,0.0,0.8,CAP
TS039,0.8,1.0,SAND
TS039,1.0,1.2,SLIME
TS039,1.2,1.55,SAND
TS039,1.55,2.05,SLIME
TS039,2.05,2.15,SAND
TS039,2.15,2.45,SLIME
TS039,2.45,2.55,SAND
TS039,2.55,2.65,SLIME
TS039,2.65,3.45,SAND
TS039,3.45,3.5,SLIME
TS039,3.5,3.7,SAND
TS039,3.7,4.55,SLIME
TS039,4.55,4.65,SAND
TS039,4.65,5.05,SLIME
TS039,5.05,5.55,SAND
TS039,5.55,5.7,SLIME
TS039,5.7,6.05,SAND
TS039,6.05,7.55,SLIME
TS039,7.55,8.25,SAND
TS039,8.25,9.7,CLAY
TS040,0.0,0.25,CAP
TS040,0.25,0.9,SLIME
TS040,0.9,1.45,SAND
TS040,1.45,1.5,SLIME
TS040,1.5,1.55,SAND
TS040,1.55,1.85,SLIME
TS040,1.85,2.15,SAND
TS040,2.15,2.3,SLIME
TS040,2.3,2.4,SAND
TS040,2.4,3.05,SLIME
TS040,3.05,3.5,SAND
TS040,3.5,3.65,SLIME
TS040,3.65,3.7,SAND
TS040,3.7,3.85,SLIME
TS040,3.85,3.9,SAND
TS040,3.9,4.25,SLIME
TS040,4.25,4.3,SAND
TS040,4.3,4.8,SLIME
TS040,4.8,5.05,SAND
TS040,5.05,5.2,SLIME
TS040,5.2,5.5,SAND
TS040,5.5,6.0,SLIME
TS040,6.0,6.1,SAND
TS040,6.1,6.95,SLIME
TS040,6.95,7.3,SAND
TS040,7.3,7.35,SLIME
TS040,7.35,7.55,SAND
TS040,7.55,7.7,SLIME
TS040,7.7,8.2,SAND
TS040,8.2,8.25,SLIME
TS040,8.25,8.3,SAND
TS040,8.3,8.65,SLIME
TS040,8.65,11.0,CLAY
TS041,0.0,1.2,SLIME
TS041,1.2,1.45,SAND
TS041,1.45,1.55,SLIME
TS041,1.55,1.6,SAND
TS041,1.6,1.75,SLIME
TS041,1.75,2.3,SAND
TS041,2.3,2.35,SLIME
TS041,2.35,2.4,SAND
TS041,2.4,2.65,SLIME
TS041,2.65,2.85,SAND
TS041,2.85,3.0,SLIME
TS041,3.0,3.05,SAND
TS041,3.05,3.1,SLIME
TS041,3.1,5.3,SAND
TS041,5.3,5.35,SLIME
TS041,5.35,5.45,SAND
TS041,5.45,5.5,SLIME
TS041,5.5,5.75,SAND
TS041,5.75,5.9,SLIME
TS041,5.9,6.45,SAND
TS041,6.45,6.7,SLIME
TS041,6.7,9.3,SAND
TS041,9.3,9.4,SLIME
TS041,9.4,9.45,SAND
TS041,9.45,9.5,SLIME
TS041,9.5,9.65,SAND
TS041,9.65,10.05,SLIME
TS041,10.05,10.15,SAND
TS041,10.15,11.1,SLIME
TS041,11.1,12.9,CLAY
TS042,0.0,0.15,SAND
TS042,0.15,0.2,SLIME
TS042,0.2,0.25,SAND
TS042,0.25,0.45,SLIME
TS042,0.45,0.5,SAND
TS042,0.5,0.75,SLIME
TS042,0.75,0.8,SAND
TS042,0.8,1.05,SLIME
TS042,1.05,1.45,SAND
TS042,1.45,1.5,SLIME
TS042,1.5,1.55,SAND
TS042,1.55,1.6,SLIME
TS042,1.6,2.0,SAND
TS042,2.0,2.05,SLIME
TS042,2.05,2.35,SAND
TS042,2.35,3.05,SLIME
TS042,3.05,3.1,SAND
TS042,3.1,3.15,SLIME
TS042,3.15,3.2,SAND
TS042,3.2,3.35,SLIME
TS042,3.35,3.45,SAND
TS042,3.45,3.5,SLIME
TS042,3.5,4.8,SAND
TS042,4.8,4.85,SLIME
TS042,4.85,5.35,SAND
TS042,5.35,5.4,SLIME
TS042,5.4,5.8,SAND
TS042,5.8,6.0,SLIME
TS042,6.0,9.15,SAND
TS042,9.15,9.25,SLIME
TS042,9.25,9.3,SAND
TS042,9.3,9.9,SLIME
TS042,9.9,10.2,SAND
TS042,10.2,10.25,SLIME
TS042,10.25,10.4,SAND
TS042,10.4,10.55,SLIME
TS042,10.55,10.7,SAND
TS042,10.7,11.8,SLIME
TS042,11.8,12.8,SAND
TS042,12.8,14.9,CLAY
TS043,0.0,0.1,SLIME
TS043,0.1,0.15,SAND
TS043,0.15,0.2,SLIME
TS043,0.2,0.25,SAND
TS043,0.25,0.3,SLIME
TS043,0.3,1.15,SAND
TS043,1.15,1.25,SLIME
TS043,1.25,1.45,SAND
TS043,1.45,1.75,SLIME
TS043,1.75,1.95,SAND
TS043,1.95,2.85,SLIME
TS043,2.85,4.6,SAND
TS043,4.6,4.75,SLIME
TS043,4.75,4.85,SAND
TS043,4.85,5.0,SLIME
TS043,5.0,5.4,SAND
TS043,5.4,5.45,SLIME
TS043,5.45,6.4,SAND
TS043,6.4,6.5,SLIME
TS043,6.5,6.75,SAND
TS043,6.75,6.8,SLIME
TS043,6.8,7.3,SAND
TS043,7.3,7.35,SLIME
TS043,7.35,7.5,SAND
TS043,7.5,7.7,SLIME
TS043,7.7,7.8,SAND
TS043,7.8,8.0,SLIME
TS043,8.0,9.4,SAND
TS043,9.4,9.6,SLIME
TS043,9.6,9.95,SAND
TS043,9.95,10.05,SLIME
TS043,10.05,10.15,SAND
TS043,10.15,10.2,SLIME
TS043,10.2,10.25,SAND
TS043,10.25,10.3,SLIME
TS043,10.3,10.55,SAND
TS043,10.55,11.25,SLIME
TS043,11.25,13.3,SAND
TS043,13.3,13.35,SLIME
TS043,13.35,13.85,SAND
TS043,13.85,15.0,SLIME
TS043,15.0,15.05,SAND
TS043,15.05,15.1,SLIME
TS043,15.1,15.15,SAND
TS043,15.15,15.25,SLIME
TS043,15.25,15.3,SAND
TS043,15.3,15.35,SLIME
TS043,15.35,15.4,SAND
TS043,15.4,15.45,SLIME
TS043,15.45,16.15,SAND
TS043,16.15,16.45,SLIME
TS043,16.45,16.85,SAND
TS043,16.85,17.8,SLIME
TS043,17.8,19.9,CLAY
TS044,0.0,0.55,CAP
TS044,0.55,1.35,SAND
TS044,1.35,1.8,SLIME
TS044,1.8,2.4,SAND
TS044,2.4,3.1,SLIME
TS044,3.1,3.15,SAND
TS044,3.15,3.3,SLIME
TS044,3.3,5.5,SAND
TS044,5.5,5.7,SLIME
TS044,5.7,5.8,SAND
TS044,5.8,5.9,SLIME
TS044,5.9,6.7,SAND
TS044,6.7,7.1,SLIME
TS044,7.1,7.3,SAND
TS044,7.3,7.6,SLIME
TS044,7.6,7.65,SAND
TS044,7.65,7.7,SLIME
TS044,7.7,8.7,SAND
TS044,8.7,9.45,SLIME
TS044,9.45,10.05,SAND
TS044,10.05,10.1,SLIME
TS044,10.1,10.2,SAND
TS044,10.2,10.25,SLIME
TS044,10.25,10.6,SAND
TS044,10.6,11.3,SLIME
TS044,11.3,13.15,SAND
TS044,13.15,14.65,SLIME
TS044,14.65,16.05,SAND
TS044,16.05,16.15,SLIME
TS044,16.15,16.6,SAND
TS044,16.6,20.95,SLIME
TS044,20.95,21.1,SAND
TS044,21.1,21.35,SLIME
TS044,21.35,21.75,SAND
TS044,21.75,21.8,SLIME
TS044,21.8,23.9,CLAY
TS045,0.0,0.5,CAP
TS045,0.5,0.55,SAND
TS045,0.55,0.85,SLIME
TS045,0.85,1.65,SAND
TS045,1.65,1.8,SLIME
TS045,1.8,2.2,SAND
TS045,2.2,2.35,SLIME
TS045,2.35,2.45,SAND
TS045,2.45,2.95,SLIME
TS045,2.95,4.35,SAND
TS045,4.35,4.5,SLIME
TS045,4.5,4.8,SAND
TS045,4.8,5.25,SLIME
TS045,5.25,5.5,SAND
TS045,5.5,5.85,SLIME
TS045,5.85,5.95,SAND
TS045,5.95,6.1,SLIME
TS045,6.1,6.35,SAND
TS045,6.35,7.8,SLIME
TS045,7.8,7.85,SAND
TS045,7.85,8.2,SLIME
TS045,8.2,9.05,SAND
TS045,9.05,9.3,SLIME
TS045,9.3,9.4,SAND
TS045,9.4,9.65,SLIME
TS045,9.65,9.75,SAND
TS045,9.75,9.85,SLIME
TS045,9.85,9.9,SAND
TS045,9.9,10.05,SLIME
TS045,10.05,10.1,SAND
TS045,10.1,10.25,SLIME
TS045,10.25,10.35,SAND
TS045,10.35,10.6,SLIME
TS045,10.6,10.8,SAND
TS045,10.8,11.5,SLIME
TS045,11.5,12.4,SAND
TS045,12.4,13.3,SLIME
TS045,13.3,13.7,SAND
TS045,13.7,14.35,SLIME
TS045,14.35,14.5,SAND
TS045,14.5,15.9,SLIME
TS045,15.9,17.0,SAND
TS045,17.0,18.7,SLIME
TS045,18.7,18.75,SAND
TS045,18.75,20.8,SLIME
TS045,20.8,21.15,SAND
TS045,21.15,21.2,SLIME
TS045,21.2,21.25,SAND
TS045,21.25,21.7,SLIME
TS045,21.7,22.15,SAND
TS045,22.15,22.55,SLIME
TS045,22.55,22.85,SAND
TS045,22.85,23.05,SLIME
TS045,23.05,23.1,SAND
TS045,23.1,24.1,SLIME
TS045,24.1,25.9,CLAY
TS046,0.0,0.9,SAND
TS046,0.9,1.35,SLIME
TS046,1.35,1.75,SAND
TS046,1.75,1.8,SLIME
TS046,1.8,1.95,SAND
TS046,1.95,3.1,SLIME
TS046,3.1,3.4,SAND
TS046,3.4,3.45,SLIME
TS046,3.45,4.4,SAND
TS046,4.4,4.55,SLIME
TS046,4.55,4.6,SAND
TS046,4.6,4.7,SLIME
TS046,4.7,4.85,SAND
TS046,4.85,5.45,SLIME
TS046,5.45,5.8,SAND
TS046,5.8,5.9,SLIME
TS046,5.9,5.95,SAND
TS046,5.95,6.0,SLIME
TS046,6.0,6.15,SAND
TS046,6.15,6.35,SLIME
TS046,6.35,6.45,SAND
TS046,6.45,7.45,SLIME
TS046,7.45,7.5,SAND
TS046,7.5,8.15,SLIME
TS046,8.15,9.95,SAND
TS046,9.95,11.75,SLIME
TS046,11.75,12.95,SAND
TS046,12.95,13.0,SLIME
TS046,13.0,13.05,SAND
TS046,13.05,13.35,SLIME
TS046,13.35,13.8,SAND
TS046,13.8,15.75,SLIME
TS046,15.75,15.8,SAND
TS046,15.8,16.25,SLIME
TS046,16.25,17.1,SAND
TS046,17.1,17.15,SLIME
TS046,17.15,17.25,SAND
TS046,17.25,17.55,SLIME
TS046,17.55,17.6,SAND
TS046,17.6,17.8,SLIME
TS046,17.8,18.1,SAND
TS046,18.1,18.35,SLIME
TS046,18.35,18.4,SAND
TS046,18.4,18.7,SLIME
TS046,18.7,18.95,SAND
TS046,18.95,19.35,SLIME
TS046,19.35,19.4,SAND
TS046,19.4,20.8,SLIME
TS046,20.8,21.15,SAND
TS046,21.15,21.2,SLIME
TS046,21.2,22.15,SAND
TS046,22.15,22.85,SLIME
TS046,22.85,22.95,SAND
TS046,22.95,23.05,SLIME
TS046,23.05,23.35,SAND
TS046,23.35,23.85,SLIME
TS046,23.85,26.1,CLAY
TS047,0.0,0.05,SAND
TS047,0.05,0.7,SLIME
TS047,0.7,1.0,SAND
TS047,1.0,1.3,SLIME
TS047,1.3,1.35,SAND
TS047,1.35,1.65,SLIME
TS047,1.65,3.8,SAND
TS047,3.8,3.85,SLIME
TS047,3.85,4.0,SAND
TS047,4.0,4.85,SLIME
TS047,4.85,5.1,SAND
TS047,5.1,5.25,SLIME
TS047,5.25,5.3,SAND
TS047,5.3,5.35,SLIME
TS047,5.35,5.7,SAND
TS047,5.7,5.75,SLIME
TS047,5.75,6.15,SAND
TS047,6.15,7.55,SLIME
TS047,7.55,7.85,SAND
TS047,7.85,8.2,SLIME
TS047,8.2,8.6,SAND
TS047,8.6,8.95,SLIME
TS047,8.95,9.25,SAND
TS047,9.25,9.3,SLIME
TS047,9.3,9.45,SAND
TS047,9.45,9.85,SLIME
TS047,9.85,9.95,SAND
TS047,9.95,10.1,SLIME
TS047,10.1,10.15,SAND
TS047,10.15,10.4,SLIME
TS047,10.4,10.45,SAND
TS047,10.45,10.7,SLIME
TS047,10.7,11.0,SAND
TS047,11.0,11.25,SLIME
TS047,11.25,11.3,SAND
TS047,11.3,11.95,SLIME
TS047,11.95,12.1,SAND
TS047,12.1,12.15,SLIME
TS047,12.15,12.35,SAND
TS047,12.35,12.6,SLIME
TS047,12.6,12.65,SAND
TS047,12.65,13.7,SLIME
TS047,13.7,13.75,SAND
TS047,13.75,13.85,SLIME
TS047,13.85,13.9,SAND
TS047,13.9,14.05,SLIME
TS047,14.05,14.55,SAND
TS047,14.55,15.95,SLIME
TS047,15.95,16.05,SAND
TS047,16.05,16.1,SLIME
TS047,16.1,16.45,SAND
TS047,16.45,16.55,SLIME
TS047,16.55,17.0,SAND
TS047,17.0,17.1,SLIME
TS047,17.1,17.15,SAND
TS047,17.15,17.55,SLIME
TS047,17.55,17.6,SAND
TS047,17.6,17.7,SLIME
TS047,17.7,17.85,SAND
TS047,17.85,18.8,SLIME
TS047,18.8,18.95,SAND
TS047,18.95,19.05,SLIME
TS047,19.05,19.35,SAND
TS047,19.35,19.4,SLIME
TS047,19.4,20.15,SAND
TS047,20.15,20.25,SLIME
TS047,20.25,21.8,CLAY
TS048,0.0,0.55,SAND
TS048,0.55,0.65,SLIME
TS048,0.65,0.9,SAND
TS048,0.9,1.05,SLIME
TS048,1.05,1.2,SAND
TS048,1.2,1.6,SLIME
TS048,1.6,1.8,SAND
TS048,1.8,1.85,SLIME
TS048,1.85,1.95,SAND
TS048,1.95,2.15,SLIME
TS048,2.15,2.75,SAND
