X,Y,ELEVATION_M,MAG_NT,LITHOLOGY,INSIDE
4625.0,7575.0,477.5,51687.0,MAFIC_VOLCANIC,1
4675.0,7575.0,479.3,51746.0,MAFIC_VOLCANIC,1
4725.0,7575.0,481.3,51817.0,MAFIC_VOLCANIC,1
4775.0,7575.0,483.5,51896.0,MAFIC_VOLCANIC,1
4825.0,7575.0,485.8,51975.0,MAFIC_VOLCANIC,1
4875.0,7575.0,488.3,52046.0,MAFIC_VOLCANIC,1
4925.0,7575.0,490.8,52102.0,MAFIC_VOLCANIC,1
4975.0,7575.0,493.4,52137.0,MAFIC_VOLCANIC,1
5025.0,7575.0,496.0,52149.0,MAFIC_VOLCANIC,1
5075.0,7575.0,498.6,52140.0,MAFIC_VOLCANIC,1
5125.0,7575.0,501.2,52114.0,MAFIC_VOLCANIC,1
5175.0,7575.0,503.7,52079.0,MAFIC_VOLCANIC,1
5225.0,7575.0,506.2,52041.0,MAFIC_VOLCANIC,1
5275.0,7575.0,508.5,52008.0,MAFIC_VOLCANIC,1
5325.0,7575.0,510.7,51984.0,MAFIC_VOLCANIC,1
5375.0,7575.0,512.7,51970.0,MAFIC_VOLCANIC,1
5425.0,7575.0,514.5,51966.0,MAFIC_VOLCANIC,1
5475.0,7575.0,516.1,51967.0,MAFIC_VOLCANIC,1
5525.0,7575.0,517.5,51971.0,FELSIC_VOLCANIC,1
5575.0,7575.0,518.7,51974.0,FELSIC_VOLCANIC,1
5625.0,7575.0,519.6,51975.0,FELSIC_VOLCANIC,1
5675.0,7575.0,520.2,51972.0,FELSIC_VOLCANIC,1
5725.0,7575.0,520.6,51965.0,FELSIC_VOLCANIC,1
5775.0,7575.0,520.8,51957.0,FELSIC_VOLCANIC,1
5825.0,7575.0,520.7,51948.0,GRANITE,1
5875.0,7575.0,520.3,51941.0,GRANITE,1
5925.0,7575.0,519.7,51938.0,GRANITE,1
5975.0,7575.0,518.8,51938.0,GRANITE,1
6025.0,7575.0,517.8,51944.0,GRANITE,1
6075.0,7575.0,516.5,51956.0,GRANITE,1
6125.0,7575.0,515.1,51974.0,GRANITE,1
6175.0,7575.0,513.4,51997.0,GRANITE,1
6225.0,7575.0,511.6,52025.0,GRANITE,1
6275.0,7575.0,509.7,52056.0,GRANITE,1
6325.0,7575.0,507.7,52087.0,GRANITE,1
6375.0,7575.0,505.6,52115.0,GRANITE,1
6425.0,7575.0,503.4,52138.0,GRANITE,1
6475.0,7575.0,501.2,52152.0,GRANITE,1
6525.0,7575.0,499.0,52156.0,GRANITE,1
6575.0,7575.0,496.8,52151.0,GRANITE,1
6625.0,7575.0,494.6,52137.0,GRANITE,1
6675.0,7575.0,492.5,52116.0,FELSIC_VOLCANIC,1
6725.0,7575.0,490.4,52091.0,FELSIC_VOLCANIC,1
6775.0,7575.0,488.4,52064.0,FELSIC_VOLCANIC,1
6825.0,7575.0,486.5,52039.0,FELSIC_VOLCANIC,1
6875.0,7575.0,484.8,52018.0,FELSIC_VOLCANIC,1
6925.0,7575.0,483.1,52005.0,FELSIC_VOLCANIC,1
6975.0,7575.0,481.6,52001.0,FELSIC_VOLCANIC,1
7025.0,7575.0,480.3,52010.0,FELSIC_VOLCANIC,1
7075.0,7575.0,479.1,52031.0,FELSIC_VOLCANIC,1
7125.0,7575.0,478.1,52064.0,FELSIC_VOLCANIC,1
7175.0,7575.0,477.3,52107.0,FELSIC_VOLCANIC,1
7225.0,7575.0,476.6,52155.0,MAFIC_VOLCANIC,1
7275.0,7575.0,476.0,52202.0,MAFIC_VOLCANIC,1
7325.0,7575.0,475.7,52241.0,MAFIC_VOLCANIC,1
7375.0,7575.0,475.4,52264.0,MAFIC_VOLCANIC,1
7425.0,7575.0,475.4,52266.0,MAFIC_VOLCANIC,1
7475.0,7575.0,475.4,52245.0,MAFIC_VOLCANIC,1
7525.0,7575.0,475.6,52203.0,MAFIC_VOLCANIC,1
7575.0,7575.0,475.9,52143.0,MAFIC_VOLCANIC,1
7625.0,7575.0,476.2,52075.0,MAFIC_VOLCANIC,1
7675.0,7575.0,476.7,52007.0,MAFIC_VOLCANIC,1
7725.0,7575.0,477.2,51950.0,MAFIC_VOLCANIC,1
7775.0,7575.0,477.7,51910.0,MAFIC_VOLCANIC,1
7825.0,7575.0,478.3,51892.0,MAFIC_VOLCANIC,1
7875.0,7575.0,478.9,51897.0,MAFIC_VOLCANIC,0
7925.0,7575.0,479.5,51921.0,MAFIC_VOLCANIC,0
7975.0,7575.0,480.0,51957.0,MAFIC_VOLCANIC,0
8025.0,7575.0,480.5,51999.0,MAFIC_VOLCANIC,0
8075.0,7575.0,480.9,52038.0,MAFIC_VOLCANIC,0
8125.0,7575.0,481.3,52066.0,METASEDIMENT,0
8175.0,7575.0,481.5,52079.0,METASEDIMENT,0
8225.0,7575.0,481.7,52073.0,METASEDIMENT,0
8275.0,7575.0,481.7,52050.0,METASEDIMENT,0
8325.0,7575.0,481.6,52012.0,METASEDIMENT,0
8375.0,7575.0,481.4,51963.0,METASEDIMENT,0
8425.0,7575.0,481.0,51911.0,METASEDIMENT,0
8475.0,7575.0,480.5,51862.0,METASEDIMENT,0
8525.0,7575.0,479.8,51823.0,METASEDIMENT,0
8575.0,7575.0,478.9,51800.0,METASEDIMENT,0
8625.0,7575.0,477.9,51796.0,METASEDIMENT,0
8675.0,7575.0,476.7,51811.0,MAFIC_VOLCANIC,0
8725.0,7575.0,475.4,51845.0,MAFIC_VOLCANIC,0
8775.0,7575.0,473.9,51891.0,MAFIC_VOLCANIC,0
8825.0,7575.0,472.2,51945.0,MAFIC_VOLCANIC,0
8875.0,7575.0,470.5,51999.0,MAFIC_VOLCANIC,0
8925.0,7575.0,468.6,52047.0,FELSIC_VOLCANIC,0
8975.0,7575.0,466.5,52085.0,FELSIC_VOLCANIC,0
3025.0,7625.0,513.1,52134.0,MAFIC_VOLCANIC,0
3075.0,7625.0,512.8,52085.0,MAFIC_VOLCANIC,0
3125.0,7625.0,512.1,52036.0,MAFIC_VOLCANIC,0
3175.0,7625.0,511.0,51995.0,MAFIC_VOLCANIC,0
3225.0,7625.0,509.6,51965.0,MAFIC_VOLCANIC,0
3275.0,7625.0,507.8,51948.0,MAFIC_VOLCANIC,0
3325.0,7625.0,505.8,51944.0,MAFIC_VOLCANIC,0
3375.0,7625.0,503.5,51948.0,MAFIC_VOLCANIC,0
3425.0,7625.0,501.1,51957.0,MAFIC_VOLCANIC,0
3475.0,7625.0,498.5,51967.0,MAFIC_VOLCANIC,0
3525.0,7625.0,495.7,51976.0,MAFIC_VOLCANIC,0
3575.0,7625.0,492.9,51984.0,FELSIC_VOLCANIC,0
3625.0,7625.0,490.1,51994.0,FELSIC_VOLCANIC,0
3675.0,7625.0,487.3,52007.0,FELSIC_VOLCANIC,0
3725.0,7625.0,484.6,52025.0,FELSIC_VOLCANIC,0
3775.0,7625.0,482.0,52048.0,FELSIC_VOLCANIC,0
3825.0,7625.0,479.4,52074.0,FELSIC_VOLCANIC,0
3875.0,7625.0,477.1,52098.0,FELSIC_VOLCANIC,0
3925.0,7625.0,474.9,52113.0,FELSIC_VOLCANIC,0
3975.0,7625.0,473.0,52114.0,MAFIC_VOLCANIC,0
4025.0,7625.0,471.3,52097.0,MAFIC_VOLCANIC,1
4075.0,7625.0,469.9,52062.0,MAFIC_VOLCANIC,1
4125.0,7625.0,468.7,52010.0,MAFIC_VOLCANIC,1
4175.0,7625.0,467.9,51945.0,METASEDIMENT,1
4225.0,7625.0,467.4,51874.0,METASEDIMENT,1
4275.0,7625.0,467.2,51804.0,METASEDIMENT,1
4325.0,7625.0,467.3,51739.0,METASEDIMENT,1
4375.0,7625.0,467.7,51684.0,METASEDIMENT,1
4425.0,7625.0,468.4,51644.0,METASEDIMENT,1
4475.0,7625.0,469.4,51619.0,METASEDIMENT,1
4525.0,7625.0,470.7,51613.0,MAFIC_VOLCANIC,1
4575.0,7625.0,472.2,51625.0,MAFIC_VOLCANIC,1
4625.0,7625.0,474.0,51655.0,MAFIC_VOLCANIC,1
4675.0,7625.0,476.1,51704.0,MAFIC_VOLCANIC,1
4725.0,7625.0,478.3,51768.0,MAFIC_VOLCANIC,1
4775.0,7625.0,480.7,51843.0,MAFIC_VOLCANIC,1
4825.0,7625.0,483.2,51921.0,MAFIC_VOLCANIC,1
4875.0,7625.0,485.8,51996.0,MAFIC_VOLCANIC,1
4925.0,7625.0,488.6,52060.0,MAFIC_VOLCANIC,1
4975.0,7625.0,491.3,52106.0,MAFIC_VOLCANIC,1
5025.0,7625.0,494.1,52130.0,MAFIC_VOLCANIC,1
5075.0,7625.0,496.9,52134.0,MAFIC_VOLCANIC,1
5125.0,7625.0,499.6,52120.0,MAFIC_VOLCANIC,1
5175.0,7625.0,502.3,52093.0,MAFIC_VOLCANIC,1
5225.0,7625.0,504.8,52061.0,MAFIC_VOLCANIC,1
5275.0,7625.0,507.3,52031.0,MAFIC_VOLCANIC,1
5325.0,7625.0,509.5,52007.0,MAFIC_VOLCANIC,1
5375.0,7625.0,511.6,51992.0,MAFIC_VOLCANIC,1
5425.0,7625.0,513.5,51986.0,MAFIC_VOLCANIC,1
5475.0,7625.0,515.2,51986.0,MAFIC_VOLCANIC,1
5525.0,7625.0,516.6,51990.0,FELSIC_VOLCANIC,1
5575.0,7625.0,517.8,51995.0,FELSIC_VOLCANIC,1
5625.0,7625.0,518.8,51996.0,FELSIC_VOLCANIC,1
5675.0,7625.0,519.5,51994.0,FELSIC_VOLCANIC,1
5725.0,7625.0,519.9,51988.0,FELSIC_VOLCANIC,1
5775.0,7625.0,520.1,51978.0,FELSIC_VOLCANIC,1
5825.0,7625.0,519.9,51966.0,GRANITE,1
5875.0,7625.0,519.6,51955.0,GRANITE,1
5925.0,7625.0,519.0,51946.0,GRANITE,1
5975.0,7625.0,518.1,51940.0,GRANITE,1
6025.0,7625.0,517.0,51939.0,GRANITE,1
6075.0,7625.0,515.7,51944.0,GRANITE,1
6125.0,7625.0,514.3,51955.0,GRANITE,1
6175.0,7625.0,512.6,51972.0,GRANITE,1
6225.0,7625.0,510.8,51995.0,GRANITE,1
6275.0,7625.0,508.8,52022.0,GRANITE,1
6325.0,7625.0,506.8,52051.0,GRANITE,1
6375.0,7625.0,504.6,52078.0,GRANITE,1
6425.0,7625.0,502.4,52102.0,GRANITE,1
6475.0,7625.0,500.1,52119.0,GRANITE,1
6525.0,7625.0,497.9,52129.0,GRANITE,1
6575.0,7625.0,495.6,52130.0,GRANITE,1
6625.0,7625.0,493.4,52124.0,GRANITE,1
6675.0,7625.0,491.2,52111.0,GRANITE,1
6725.0,7625.0,489.0,52093.0,GRANITE,1
6775.0,7625.0,487.0,52073.0,FELSIC_VOLCANIC,1
6825.0,7625.0,485.0,52052.0,FELSIC_VOLCANIC,1
6875.0,7625.0,483.2,52033.0,FELSIC_VOLCANIC,1
6925.0,7625.0,481.5,52019.0,FELSIC_VOLCANIC,1
6975.0,7625.0,480.0,52010.0,FELSIC_VOLCANIC,1
7025.0,7625.0,478.6,52011.0,FELSIC_VOLCANIC,1
7075.0,7625.0,477.3,52024.0,FELSIC_VOLCANIC,1
7125.0,7625.0,476.2,52047.0,FELSIC_VOLCANIC,1
7175.0,7625.0,475.3,52082.0,FELSIC_VOLCANIC,1
7225.0,7625.0,474.5,52125.0,FELSIC_VOLCANIC,1
7275.0,7625.0,473.9,52172.0,MAFIC_VOLCANIC,1
7325.0,7625.0,473.5,52214.0,MAFIC_VOLCANIC,1
7375.0,7625.0,473.2,52246.0,MAFIC_VOLCANIC,1
7425.0,7625.0,473.1,52260.0,MAFIC_VOLCANIC,1
7475.0,7625.0,473.0,52253.0,MAFIC_VOLCANIC,1
7525.0,7625.0,473.2,52224.0,MAFIC_VOLCANIC,1
7575.0,7625.0,473.4,52175.0,MAFIC_VOLCANIC,1
7625.0,7625.0,473.7,52114.0,MAFIC_VOLCANIC,1
7675.0,7625.0,474.1,52047.0,MAFIC_VOLCANIC,1
7725.0,7625.0,474.5,51985.0,MAFIC_VOLCANIC,1
7775.0,7625.0,475.0,51937.0,MAFIC_VOLCANIC,1
7825.0,7625.0,475.6,51906.0,MAFIC_VOLCANIC,1
7875.0,7625.0,476.1,51897.0,MAFIC_VOLCANIC,1
7925.0,7625.0,476.6,51908.0,MAFIC_VOLCANIC,0
7975.0,7625.0,477.1,51935.0,MAFIC_VOLCANIC,0
8025.0,7625.0,477.6,51971.0,MAFIC_VOLCANIC,0
8075.0,7625.0,478.0,52008.0,MAFIC_VOLCANIC,0
8125.0,7625.0,478.4,52038.0,METASEDIMENT,0
8175.0,7625.0,478.6,52057.0,METASEDIMENT,0
8225.0,7625.0,478.8,52060.0,METASEDIMENT,0
8275.0,7625.0,478.8,52045.0,METASEDIMENT,0
8325.0,7625.0,478.7,52014.0,METASEDIMENT,0
8375.0,7625.0,478.5,51970.0,METASEDIMENT,0
8425.0,7625.0,478.1,51920.0,METASEDIMENT,0
8475.0,7625.0,477.6,51869.0,METASEDIMENT,0
8525.0,7625.0,476.9,51826.0,METASEDIMENT,0
8575.0,7625.0,476.1,51796.0,METASEDIMENT,0
8625.0,7625.0,475.1,51785.0,METASEDIMENT,0
8675.0,7625.0,474.0,51794.0,MAFIC_VOLCANIC,0
8725.0,7625.0,472.7,51821.0,MAFIC_VOLCANIC,0
8775.0,7625.0,471.2,51865.0,MAFIC_VOLCANIC,0
8825.0,7625.0,469.6,51918.0,MAFIC_VOLCANIC,0
8875.0,7625.0,467.9,51974.0,MAFIC_VOLCANIC,0
8925.0,7625.0,466.0,52027.0,FELSIC_VOLCANIC,0
8975.0,7625.0,464.0,52070.0,FELSIC_VOLCANIC,0
3025.0,7675.0,506.8,52146.0,MAFIC_VOLCANIC,0
3075.0,7675.0,506.3,52098.0,MAFIC_VOLCANIC,0
3125.0,7675.0,505.4,52047.0,MAFIC_VOLCANIC,0
3175.0,7675.0,504.1,51999.0,MAFIC_VOLCANIC,0
3225.0,7675.0,502.5,51960.0,MAFIC_VOLCANIC,0
3275.0,7675.0,500.6,51935.0,MAFIC_VOLCANIC,0
3325.0,7675.0,498.5,51923.0,MAFIC_VOLCANIC,0
3375.0,7675.0,496.1,51923.0,MAFIC_VOLCANIC,0
3425.0,7675.0,493.6,51931.0,MAFIC_VOLCANIC,0
3475.0,7675.0,490.9,51942.0,MAFIC_VOLCANIC,0
3525.0,7675.0,488.2,51953.0,MAFIC_VOLCANIC,0
3575.0,7675.0,485.4,51963.0,MAFIC_VOLCANIC,0
3625.0,7675.0,482.6,51972.0,FELSIC_VOLCANIC,0
3675.0,7675.0,479.8,51983.0,FELSIC_VOLCANIC,0
3725.0,7675.0,477.1,51998.0,FELSIC_VOLCANIC,0
3775.0,7675.0,474.6,52017.0,FELSIC_VOLCANIC,0
3825.0,7675.0,472.2,52040.0,FELSIC_VOLCANIC,0
3875.0,7675.0,469.9,52064.0,FELSIC_VOLCANIC,0
3925.0,7675.0,467.9,52083.0,FELSIC_VOLCANIC,1
3975.0,7675.0,466.1,52092.0,MAFIC_VOLCANIC,1
4025.0,7675.0,464.6,52086.0,MAFIC_VOLCANIC,1
4075.0,7675.0,463.4,52063.0,MAFIC_VOLCANIC,1
4125.0,7675.0,462.5,52023.0,MAFIC_VOLCANIC,1
4175.0,7675.0,461.8,51968.0,MAFIC_VOLCANIC,1
4225.0,7675.0,461.5,51904.0,METASEDIMENT,1
4275.0,7675.0,461.5,51837.0,METASEDIMENT,1
4325.0,7675.0,461.9,51771.0,METASEDIMENT,1
4375.0,7675.0,462.5,51712.0,METASEDIMENT,1
4425.0,7675.0,463.5,51665.0,METASEDIMENT,1
4475.0,7675.0,464.7,51631.0,METASEDIMENT,1
4525.0,7675.0,466.3,51614.0,MAFIC_VOLCANIC,1
4575.0,7675.0,468.1,51614.0,MAFIC_VOLCANIC,1
4625.0,7675.0,470.1,51634.0,MAFIC_VOLCANIC,1
4675.0,7675.0,472.3,51671.0,MAFIC_VOLCANIC,1
4725.0,7675.0,474.8,51725.0,MAFIC_VOLCANIC,1
4775.0,7675.0,477.4,51792.0,MAFIC_VOLCANIC,1
4825.0,7675.0,480.1,51867.0,MAFIC_VOLCANIC,1
4875.0,7675.0,483.0,51942.0,MAFIC_VOLCANIC,1
4925.0,7675.0,485.9,52009.0,MAFIC_VOLCANIC,1
4975.0,7675.0,488.9,52063.0,MAFIC_VOLCANIC,1
5025.0,7675.0,491.8,52099.0,MAFIC_VOLCANIC,1
5075.0,7675.0,494.7,52115.0,MAFIC_VOLCANIC,1
5125.0,7675.0,497.6,52112.0,MAFIC_VOLCANIC,1
5175.0,7675.0,500.4,52095.0,MAFIC_VOLCANIC,1
5225.0,7675.0,503.1,52070.0,MAFIC_VOLCANIC,1
5275.0,7675.0,505.6,52044.0,MAFIC_VOLCANIC,1
5325.0,7675.0,508.0,52022.0,MAFIC_VOLCANIC,1
5375.0,7675.0,510.2,52007.0,MAFIC_VOLCANIC,1
5425.0,7675.0,512.2,52000.0,MAFIC_VOLCANIC,1
5475.0,7675.0,513.9,52001.0,MAFIC_VOLCANIC,1
5525.0,7675.0,515.4,52005.0,FELSIC_VOLCANIC,1
5575.0,7675.0,516.7,52011.0,FELSIC_VOLCANIC,1
5625.0,7675.0,517.6,52015.0,FELSIC_VOLCANIC,1
5675.0,7675.0,518.4,52014.0,FELSIC_VOLCANIC,1
5725.0,7675.0,518.8,52009.0,FELSIC_VOLCANIC,1
5775.0,7675.0,519.0,51999.0,FELSIC_VOLCANIC,1
5825.0,7675.0,518.9,51986.0,FELSIC_VOLCANIC,1
5875.0,7675.0,518.5,51972.0,GRANITE,1
5925.0,7675.0,517.9,51958.0,GRANITE,1
5975.0,7675.0,517.0,51947.0,GRANITE,1
6025.0,7675.0,515.9,51939.0,GRANITE,1
6075.0,7675.0,514.6,51937.0,GRANITE,1
6125.0,7675.0,513.1,51942.0,GRANITE,1
6175.0,7675.0,511.4,51953.0,GRANITE,1
6225.0,7675.0,509.6,51970.0,GRANITE,1
6275.0,7675.0,507.6,51992.0,GRANITE,1
6325.0,7675.0,505.5,52017.0,GRANITE,1
6375.0,7675.0,503.3,52043.0,GRANITE,1
6425.0,7675.0,501.0,52066.0,GRANITE,1
6475.0,7675.0,498.7,52085.0,GRANITE,1
6525.0,7675.0,496.4,52098.0,GRANITE,1
6575.0,7675.0,494.1,52104.0,GRANITE,1
6625.0,7675.0,491.8,52104.0,GRANITE,1
6675.0,7675.0,489.5,52098.0,GRANITE,1
6725.0,7675.0,487.3,52088.0,GRANITE,1
6775.0,7675.0,485.2,52074.0,GRANITE,1
6825.0,7675.0,483.2,52059.0,GRANITE,1
6875.0,7675.0,481.3,52043.0,FELSIC_VOLCANIC,1
6925.0,7675.0,479.5,52029.0,FELSIC_VOLCANIC,1
6975.0,7675.0,477.9,52019.0,FELSIC_VOLCANIC,1
7025.0,7675.0,476.4,52014.0,FELSIC_VOLCANIC,1
7075.0,7675.0,475.1,52018.0,FELSIC_VOLCANIC,1
7125.0,7675.0,474.0,52033.0,FELSIC_VOLCANIC,1
7175.0,7675.0,473.0,52059.0,FELSIC_VOLCANIC,1
7225.0,7675.0,472.1,52094.0,FELSIC_VOLCANIC,1
7275.0,7675.0,471.5,52136.0,MAFIC_VOLCANIC,1
7325.0,7675.0,471.0,52179.0,MAFIC_VOLCANIC,1
7375.0,7675.0,470.6,52216.0,MAFIC_VOLCANIC,1
7425.0,7675.0,470.4,52240.0,MAFIC_VOLCANIC,1
7475.0,7675.0,470.3,52246.0,MAFIC_VOLCANIC,1
7525.0,7675.0,470.3,52231.0,MAFIC_VOLCANIC,1
7575.0,7675.0,470.5,52196.0,MAFIC_VOLCANIC,1
7625.0,7675.0,470.7,52145.0,MAFIC_VOLCANIC,1
7675.0,7675.0,471.1,52084.0,MAFIC_VOLCANIC,1
7725.0,7675.0,471.5,52023.0,MAFIC_VOLCANIC,1
7775.0,7675.0,471.9,51969.0,MAFIC_VOLCANIC,1
7825.0,7675.0,472.4,51930.0,MAFIC_VOLCANIC,1
7875.0,7675.0,472.9,51909.0,MAFIC_VOLCANIC,1
7925.0,7675.0,473.4,51908.0,MAFIC_VOLCANIC,1
7975.0,7675.0,473.9,51924.0,MAFIC_VOLCANIC,1
8025.0,7675.0,474.4,51952.0,MAFIC_VOLCANIC,0
8075.0,7675.0,474.8,51984.0,MAFIC_VOLCANIC,0
8125.0,7675.0,475.1,52015.0,METASEDIMENT,0
8175.0,7675.0,475.4,52038.0,METASEDIMENT,0
8225.0,7675.0,475.5,52047.0,METASEDIMENT,0
8275.0,7675.0,475.6,52041.0,METASEDIMENT,0
8325.0,7675.0,475.5,52017.0,METASEDIMENT,0
8375.0,7675.0,475.3,51980.0,METASEDIMENT,0
8425.0,7675.0,475.0,51933.0,METASEDIMENT,0
8475.0,7675.0,474.5,51883.0,METASEDIMENT,0
8525.0,7675.0,473.9,51837.0,METASEDIMENT,0
8575.0,7675.0,473.1,51802.0,METASEDIMENT,0
8625.0,7675.0,472.1,51783.0,METASEDIMENT,0
8675.0,7675.0,471.0,51784.0,MAFIC_VOLCANIC,0
8725.0,7675.0,469.8,51805.0,MAFIC_VOLCANIC,0
8775.0,7675.0,468.4,51843.0,MAFIC_VOLCANIC,0
8825.0,7675.0,466.8,51894.0,MAFIC_VOLCANIC,0
8875.0,7675.0,465.1,51951.0,MAFIC_VOLCANIC,0
8925.0,7675.0,463.3,52006.0,MAFIC_VOLCANIC,0
8975.0,7675.0,461.4,52054.0,FELSIC_VOLCANIC,0
3025.0,7725.0,500.1,52154.0,MAFIC_VOLCANIC,0
3075.0,7725.0,499.4,52110.0,MAFIC_VOLCANIC,0
3125.0,7725.0,498.3,52058.0,MAFIC_VOLCANIC,0
3175.0,7725.0,496.8,52006.0,MAFIC_VOLCANIC,0
3225.0,7725.0,495.0,51960.0,METASEDIMENT,0
3275.0,7725.0,493.0,51926.0,MAFIC_VOLCANIC,0
3325.0,7725.0,490.7,51906.0,MAFIC_VOLCANIC,0
3375.0,7725.0,488.2,51900.0,MAFIC_VOLCANIC,0
3425.0,7725.0,485.6,51905.0,MAFIC_VOLCANIC,0
3475.0,7725.0,482.9,51915.0,MAFIC_VOLCANIC,0
3525.0,7725.0,480.1,51928.0,MAFIC_VOLCANIC,0
3575.0,7725.0,477.3,51940.0,MAFIC_VOLCANIC,0
3625.0,7725.0,474.6,51950.0,FELSIC_VOLCANIC,0
3675.0,7725.0,471.8,51961.0,FELSIC_VOLCANIC,0
3725.0,7725.0,469.2,51973.0,FELSIC_VOLCANIC,0
3775.0,7725.0,466.7,51989.0,FELSIC_VOLCANIC,0
3825.0,7725.0,464.4,52009.0,FELSIC_VOLCANIC,1
3875.0,7725.0,462.3,52031.0,FELSIC_VOLCANIC,1
3925.0,7725.0,460.5,52052.0,FELSIC_VOLCANIC,1
3975.0,7725.0,458.8,52067.0,FELSIC_VOLCANIC,1
4025.0,7725.0,457.5,52070.0,MAFIC_VOLCANIC,1
4075.0,7725.0,456.5,52059.0,MAFIC_VOLCANIC,1
4125.0,7725.0,455.7,52031.0,MAFIC_VOLCANIC,1
4175.0,7725.0,455.3,51988.0,MAFIC_VOLCANIC,1
4225.0,7725.0,455.2,51933.0,MAFIC_VOLCANIC,1
4275.0,7725.0,455.5,51872.0,METASEDIMENT,1
4325.0,7725.0,456.0,51808.0,METASEDIMENT,1
4375.0,7725.0,456.9,51748.0,METASEDIMENT,1
4425.0,7725.0,458.1,51695.0,METASEDIMENT,1
4475.0,7725.0,459.6,51654.0,METASEDIMENT,1
4525.0,7725.0,461.4,51627.0,MAFIC_VOLCANIC,1
4575.0,7725.0,463.4,51616.0,MAFIC_VOLCANIC,1
4625.0,7725.0,465.7,51623.0,MAFIC_VOLCANIC,1
4675.0,7725.0,468.2,51648.0,MAFIC_VOLCANIC,1
4725.0,7725.0,470.9,51691.0,MAFIC_VOLCANIC,1
4775.0,7725.0,473.7,51748.0,MAFIC_VOLCANIC,1
4825.0,7725.0,476.6,51815.0,MAFIC_VOLCANIC,1
4875.0,7725.0,479.7,51887.0,MAFIC_VOLCANIC,1
4925.0,7725.0,482.8,51955.0,MAFIC_VOLCANIC,1
4975.0,7725.0,485.9,52013.0,MAFIC_VOLCANIC,1
5025.0,7725.0,489.1,52057.0,MAFIC_VOLCANIC,1
5075.0,7725.0,492.2,52082.0,MAFIC_VOLCANIC,1
5125.0,7725.0,495.2,52090.0,MAFIC_VOLCANIC,1
5175.0,7725.0,498.2,52083.0,MAFIC_VOLCANIC,1
5225.0,7725.0,501.0,52067.0,MAFIC_VOLCANIC,1
5275.0,7725.0,503.6,52046.0,MAFIC_VOLCANIC,1
5325.0,7725.0,506.1,52028.0,MAFIC_VOLCANIC,1
5375.0,7725.0,508.4,52015.0,MAFIC_VOLCANIC,1
5425.0,7725.0,510.4,52009.0,MAFIC_VOLCANIC,1
5475.0,7725.0,512.2,52010.0,MAFIC_VOLCANIC,1
5525.0,7725.0,513.8,52015.0,FELSIC_VOLCANIC,1
5575.0,7725.0,515.1,52023.0,FELSIC_VOLCANIC,1
5625.0,7725.0,516.1,52028.0,FELSIC_VOLCANIC,1
5675.0,7725.0,516.9,52031.0,FELSIC_VOLCANIC,1
5725.0,7725.0,517.4,52028.0,FELSIC_VOLCANIC,1
5775.0,7725.0,517.6,52019.0,FELSIC_VOLCANIC,1
5825.0,7725.0,517.5,52007.0,FELSIC_VOLCANIC,1
5875.0,7725.0,517.1,51991.0,GRANITE,1
5925.0,7725.0,516.5,51974.0,GRANITE,1
5975.0,7725.0,515.6,51958.0,GRANITE,1
6025.0,7725.0,514.5,51945.0,GRANITE,1
6075.0,7725.0,513.2,51937.0,GRANITE,1
6125.0,7725.0,511.6,51935.0,GRANITE,1
6175.0,7725.0,509.9,51939.0,GRANITE,1
6225.0,7725.0,508.0,51950.0,GRANITE,1
6275.0,7725.0,506.0,51967.0,GRANITE,1
6325.0,7725.0,503.9,51988.0,GRANITE,1
6375.0,7725.0,501.6,52011.0,GRANITE,1
6425.0,7725.0,499.3,52033.0,GRANITE,1
6475.0,7725.0,497.0,52052.0,GRANITE,1
6525.0,7725.0,494.6,52066.0,GRANITE,1
6575.0,7725.0,492.2,52076.0,GRANITE,1
6625.0,7725.0,489.8,52080.0,GRANITE,1
6675.0,7725.0,487.5,52079.0,GRANITE,1
6725.0,7725.0,485.3,52075.0,GRANITE,1
6775.0,7725.0,483.1,52068.0,GRANITE,1
6825.0,7725.0,481.0,52058.0,GRANITE,1
6875.0,7725.0,479.1,52047.0,GRANITE,1
6925.0,7725.0,477.2,52036.0,GRANITE,1
6975.0,7725.0,475.5,52025.0,FELSIC_VOLCANIC,1
7025.0,7725.0,474.0,52017.0,FELSIC_VOLCANIC,1
7075.0,7725.0,472.6,52015.0,FELSIC_VOLCANIC,1
7125.0,7725.0,471.3,52021.0,FELSIC_VOLCANIC,1
7175.0,7725.0,470.3,52037.0,FELSIC_VOLCANIC,1
7225.0,7725.0,469.4,52063.0,FELSIC_VOLCANIC,1
7275.0,7725.0,468.6,52099.0,FELSIC_VOLCANIC,1
7325.0,7725.0,468.0,52139.0,MAFIC_VOLCANIC,1
7375.0,7725.0,467.6,52178.0,MAFIC_VOLCANIC,1
7425.0,7725.0,467.3,52209.0,MAFIC_VOLCANIC,1
7475.0,7725.0,467.2,52225.0,MAFIC_VOLCANIC,1
7525.0,7725.0,467.1,52224.0,MAFIC_VOLCANIC,1
7575.0,7725.0,467.2,52203.0,MAFIC_VOLCANIC,1
7625.0,7725.0,467.4,52164.0,MAFIC_VOLCANIC,1
7675.0,7725.0,467.7,52113.0,MAFIC_VOLCANIC,1
7725.0,7725.0,468.1,52056.0,MAFIC_VOLCANIC,1
7775.0,7725.0,468.5,52002.0,MAFIC_VOLCANIC,1
