HOLE_ID,DEPTH,DIP,AZIMUTH
FD0142,50.0,60.02,39.05
FD0142,100.0,60.05,38.98
FD0142,129.78,60.02,38.6
FD0143,0.0,60.1,40.69
FD0143,50.0,60.15,41.25
FD0143,60.0,59.86,40.89
FD0144,0.0,60.21,219.75
FD0144,50.0,59.96,219.0
FD0144,100.0,60.04,219.21
FD0144,150.0,60.1,219.36
FD0144,170.23,60.17,219.49
FD0145,0.0,90.0,220.06
FD0145,50.0,90.0,220.08
FD0145,100.0,90.0,219.89
FD0145,150.0,90.0,220.19
FD0145,194.18,90.0,220.33
FD0146,0.0,89.97,219.48
FD0146,50.0,90.0,219.45
FD0146,100.0,89.85,219.26
FD0146,150.0,89.62,219.0
FD0146,200.0,89.79,219.42
FD0146,231.48,89.96,219.53
FD0147,0.0,90.0,220.15
FD0147,50.0,90.0,220.42
FD0147,100.0,90.0,220.96
FD0147,150.0,89.79,220.54
FD0147,200.0,89.96,220.7
FD0147,250.0,90.0,220.4
FD0147,259.99,89.92,220.43
FD0148,0.0,89.99,39.76
FD0148,50.0,90.0,39.97
FD0148,100.0,90.0,40.43
FD0148,150.0,90.0,40.74
FD0148,200.0,90.0,40.75
FD0148,248.89,89.85,40.95
FD0149,0.0,89.87,40.0
FD0149,50.0,89.61,40.39
FD0149,100.0,89.55,40.39
FD0149,150.0,89.7,40.65
FD0149,200.0,89.8,40.83
FD0149,250.0,90.0,40.22
FD0149,257.06,90.0,40.24
FD0150,0.0,90.0,39.6
FD0150,50.0,90.0,39.53
FD0150,100.0,89.79,39.52
FD0150,150.0,89.92,39.87
FD0150,197.38,89.76,39.87
FD0151,0.0,59.72,220.06
FD0151,50.0,60.07,220.3
FD0151,100.0,59.99,220.41
FD0151,138.62,59.88,220.91
FD0152,0.0,90.0,219.64
FD0152,50.0,90.0,219.84
FD0152,100.0,90.0,220.03
FD0152,150.0,90.0,220.27
FD0152,200.0,90.0,220.58
FD0152,203.97,90.0,220.98
FD0153,0.0,90.0,220.24
FD0153,50.0,90.0,220.49
FD0153,100.0,90.0,220.49
FD0153,150.0,90.0,220.76
FD0153,200.0,90.0,220.57
FD0153,245.78,90.0,220.17
FD0154,0.0,89.92,39.81
FD0154,50.0,89.61,39.76
FD0154,100.0,89.76,39.74
FD0154,150.0,89.8,39.97
FD0154,200.0,89.85,40.09
FD0154,250.0,89.89,39.78
FD0154,266.19,89.99,39.73
FD0155,0.0,90.0,40.17
FD0155,50.0,90.0,39.93
FD0155,100.0,90.0,39.56
FD0155,150.0,90.0,39.63
FD0155,200.0,90.0,39.79
FD0155,249.16,90.0,39.66
FD0156,0.0,89.82,39.72
FD0156,50.0,89.72,39.49
FD0156,100.0,89.7,39.36
FD0156,150.0,89.77,38.88
FD0156,200.0,89.72,39.11
FD0156,236.5,89.71,39.37
FD0157,0.0,90.0,39.88
FD0157,50.0,90.0,39.91
FD0157,100.0,90.0,39.84
FD0157,150.0,90.0,39.67
FD0157,185.09,90.0,39.56
FD0158,0.0,60.11,40.4
FD0158,50.0,60.34,40.58
FD0158,100.0,60.31,40.86
FD0158,100.98,60.06,41.02
FD0159,0.0,89.92,219.92
FD0159,50.0,89.77,220.39
FD0159,100.0,89.79,220.3
FD0159,150.0,89.89,220.18
FD0159,189.42,89.87,219.85
FD0160,0.0,90.0,219.66
FD0160,50.0,89.97,219.54
FD0160,100.0,89.83,219.63
FD0160,150.0,89.79,219.53
FD0160,200.0,89.91,219.49
FD0160,250.0,89.74,219.66
FD0160,255.06,89.76,219.91
FD0161,0.0,90.0,219.22
FD0161,50.0,90.0,219.43
FD0161,100.0,90.0,219.24
FD0161,150.0,90.0,219.59
FD0161,200.0,90.0,219.35
FD0161,250.0,90.0,219.98
FD0161,273.58,89.93,220.31
FD0162,0.0,89.88,40.0
FD0162,50.0,90.0,39.58
FD0162,100.0,90.0,39.78
FD0162,150.0,90.0,39.26
FD0162,200.0,90.0,39.71
FD0162,250.0,90.0,39.59
FD0162,278.67,90.0,39.43
FD0163,0.0,90.0,40.18
FD0163,50.0,89.89,40.35
FD0163,100.0,89.69,40.3
FD0163,150.0,89.72,40.37
FD0163,200.0,89.65,40.41
FD0163,232.37,89.85,40.34
FD0164,0.0,89.77,40.0
FD0164,50.0,90.0,40.34
FD0164,100.0,90.0,39.98
FD0164,150.0,90.0,40.56
FD0164,200.0,90.0,40.42
FD0164,238.15,90.0,40.75
FD0165,0.0,90.0,40.25
FD0165,50.0,89.99,40.11
FD0165,100.0,90.0,39.78
FD0165,150.0,90.0,39.77
FD0165,178.21,90.0,40.22
FD0166,0.0,89.8,220.02
FD0166,50.0,89.72,219.83
FD0166,100.0,89.96,220.06
FD0166,150.0,89.91,219.91
FD0166,196.53,89.95,220.05
FD0167,0.0,89.94,220.33
FD0167,50.0,90.0,219.54
FD0167,100.0,89.91,220.34
FD0167,150.0,89.86,220.36
FD0167,200.0,89.87,220.21
FD0167,249.56,89.87,220.46
FD0168,0.0,90.0,220.14
FD0168,50.0,89.98,220.73
FD0168,100.0,89.9,221.62
FD0168,150.0,89.43,221.71
FD0168,200.0,89.72,221.48
FD0168,250.0,89.77,221.73
FD0168,275.8,89.66,221.77
FD0169,0.0,89.68,39.95
FD0169,50.0,89.39,39.86
FD0169,100.0,89.1,40.12
FD0169,150.0,89.13,40.57
FD0169,200.0,88.96,40.71
FD0169,250.0,89.11,40.54
FD0169,273.58,88.97,40.73
FD0170,0.0,90.0,40.13
FD0170,50.0,90.0,40.4
FD0170,100.0,89.94,40.27
FD0170,150.0,90.0,40.28
FD0170,200.0,90.0,39.74
FD0170,250.0,90.0,39.86
FD0170,253.42,90.0,39.94
FD0171,0.0,90.0,40.67
FD0171,50.0,90.0,41.32
FD0171,100.0,90.0,41.8
FD0171,150.0,89.84,41.65
FD0171,200.0,89.72,41.14
FD0171,229.38,89.53,41.3
FD0172,0.0,90.0,40.42
FD0172,50.0,90.0,40.29
FD0172,100.0,90.0,40.21
FD0172,150.0,90.0,40.26
FD0172,165.3,89.87,39.76
FD0173,0.0,90.0,220.13
FD0173,50.0,90.0,220.36
FD0173,100.0,90.0,220.17
FD0173,150.0,90.0,220.17
FD0173,190.71,90.0,220.36
FD0174,0.0,89.81,220.32
FD0174,50.0,89.73,220.18
FD0174,100.0,89.62,219.94
FD0174,150.0,89.72,220.07
FD0174,200.0,89.72,219.81
FD0174,226.09,89.64,219.54
FD0175,0.0,90.0,219.49
FD0175,50.0,90.0,220.11
FD0175,100.0,90.0,220.45
FD0175,150.0,90.0,220.57
FD0175,200.0,90.0,220.42
FD0175,250.0,90.0,219.98
FD0175,264.83,90.0,220.31
FD0176,0.0,89.69,40.31
FD0176,50.0,89.87,40.22
FD0176,100.0,90.0,40.7
FD0176,150.0,90.0,40.98
FD0176,200.0,90.0,40.77
FD0176,250.0,90.0,40.89
FD0176,263.02,90.0,41.15
FD0177,0.0,89.94,39.92
FD0177,50.0,89.99,39.49
FD0177,100.0,89.99,39.85
FD0177,150.0,89.92,40.03
FD0177,200.0,89.93,40.06
FD0177,247.83,90.0,40.09
FD0178,0.0,89.83,39.64
FD0178,50.0,89.87,39.73
FD0178,100.0,89.97,39.49
FD0178,150.0,90.0,38.9
FD0178,200.0,90.0,39.19
FD0178,202.76,89.91,38.94
FD0179,0.0,90.0,219.64
FD0179,50.0,90.0,219.46
FD0179,100.0,90.0,219.63
FD0179,150.0,90.0,219.9
FD0179,167.31,90.0,220.21
FD0180,0.0,89.93,219.93
FD0180,50.0,90.0,219.74
FD0180,100.0,90.0,219.85
FD0180,150.0,90.0,219.06
FD0180,200.0,90.0,219.41
FD0180,236.23,90.0,219.7
FD0181,0.0,89.93,220.2
FD0181,50.0,89.95,220.15
FD0181,100.0,89.91,220.06
FD0181,150.0,89.74,220.86
FD0181,200.0,89.74,220.79
FD0181,250.0,89.82,220.79
FD0181,254.77,89.75,220.59
FD0182,0.0,90.0,40.29
FD0182,50.0,89.92,40.61
FD0182,100.0,90.0,40.17
FD0182,150.0,90.0,40.44
FD0182,200.0,90.0,40.41
FD0182,237.04,90.0,40.9
FD0183,0.0,90.0,40.48
FD0183,50.0,90.0,40.41
FD0183,100.0,89.87,40.08
FD0183,150.0,89.94,40.14
FD0183,200.0,89.79,39.98
FD0183,250.0,89.88,40.43
FD0183,255.39,90.0,40.62
FD0184,0.0,89.8,39.98
FD0184,50.0,89.73,40.01
FD0184,100.0,89.68,39.74
FD0184,150.0,89.8,39.52
FD0184,182.9,90.0,39.54
FD0185,0.0,90.0,219.95
FD0185,50.0,90.0,219.87
FD0185,100.0,90.0,220.23
FD0185,150.0,90.0,220.67
FD0185,200.0,89.85,220.42
FD0185,230.74,89.37,219.8
FD0186,0.0,89.84,220.1
FD0186,50.0,89.79,220.28
FD0186,100.0,89.63,220.11
FD0186,150.0,89.7,220.07
FD0186,200.0,89.69,220.4
FD0186,246.39,89.61,220.46
FD0187,0.0,90.0,39.81
FD0187,50.0,90.0,39.98
FD0187,100.0,90.0,40.16
FD0187,150.0,90.0,39.92
FD0187,200.0,90.0,39.89
FD0187,232.49,90.0,39.94
