HOLE_ID,FROM,TO,LITH
DD0134,5.75,46.0,VCL
DD0134,46.0,105.98,FWV
DD0135,0.0,8.0,OB
DD0135,8.0,114.0,HWS
DD0135,114.0,173.25,VCL
DD0135,173.25,183.0,SMS
DD0135,183.0,209.5,VCL
DD0135,209.5,214.0,SMS
DD0135,214.0,224.0,MS
DD0135,224.0,249.0,DYK
DD0135,249.0,251.5,STR
DD0135,251.5,266.07,FWV
DD0136,0.0,11.0,OB
DD0136,11.0,157.75,HWS
DD0136,157.75,223.0,VCL
DD0136,223.0,225.75,SMS
DD0136,225.75,239.0,MS
DD0136,239.0,241.75,SMS
DD0136,241.75,250.75,STR
DD0136,250.75,271.5,VCL
DD0136,271.5,274.75,SMS
DD0136,274.75,289.75,MS
DD0136,289.75,293.0,SMS
DD0136,293.0,295.0,STR
DD0136,295.0,368.48,FWV
DD0137,0.0,9.5,OB
DD0137,9.5,229.75,HWS
DD0137,229.75,292.75,VCL
DD0137,292.75,296.25,SMS
DD0137,296.25,312.0,MS
DD0137,312.0,315.5,SMS
DD0137,315.5,336.25,STR
DD0137,336.25,369.75,VCL
DD0137,369.75,382.95,FWV
DD0138,0.0,4.5,OB
DD0138,4.5,481.0,HWS
DD0138,481.0,499.0,VCL
DD0138,499.0,501.5,SMS
DD0138,501.5,513.5,MS
DD0138,513.5,516.0,SMS
DD0138,516.0,535.0,STR
DD0138,535.0,537.75,VCL
DD0138,537.75,539.0,SMS
DD0138,539.0,545.25,MS
DD0138,545.25,546.5,SMS
DD0138,546.5,599.25,VCL
DD0138,599.25,672.16,FWV
DD0139,0.0,7.0,OB
DD0139,7.0,481.75,HWS
DD0139,481.75,501.0,VCL
DD0139,501.0,503.5,SMS
DD0139,503.5,515.75,MS
DD0139,515.75,518.5,SMS
DD0139,518.5,546.25,STR
DD0139,546.25,613.25,VCL
DD0139,613.25,700.5,FWV
DD0140,0.0,6.25,OB
DD0140,6.25,684.5,HWS
DD0140,684.5,702.75,VCL
DD0140,702.75,705.25,SMS
DD0140,705.25,716.75,MS
DD0140,716.75,719.0,SMS
DD0140,719.0,724.0,STR
DD0140,724.0,801.0,VCL
DD0140,801.0,889.93,FWV
DD0141,0.0,1.75,OB
DD0141,1.75,47.25,VCL
DD0141,47.25,47.41,FWV
DD0142,0.0,2.25,OB
DD0142,2.25,20.5,HWS
DD0142,20.5,127.5,VCL
DD0142,127.5,131.0,SMS
DD0142,131.0,146.75,MS
DD0142,146.75,150.25,SMS
DD0142,150.25,151.0,VCL
DD0142,151.0,212.52,FWV
DD0143,0.0,10.5,OB
DD0143,10.5,142.5,HWS
DD0143,142.5,153.5,VCL
DD0143,153.5,181.0,DYK
DD0143,181.0,200.0,VCL
DD0143,200.0,202.25,SMS
DD0143,202.25,213.75,MS
DD0143,213.75,216.25,SMS
DD0143,216.25,218.75,STR
DD0143,218.75,242.5,VCL
DD0143,242.5,245.0,SMS
DD0143,245.0,255.5,MS
DD0143,255.5,257.5,SMS
DD0143,257.5,261.75,STR
DD0143,261.75,263.25,VCL
DD0143,263.25,292.28,FWV
DD0144,0.0,12.0,OB
DD0144,12.0,207.5,HWS
DD0144,207.5,274.0,VCL
DD0144,274.0,276.5,SMS
DD0144,276.5,288.5,MS
DD0144,288.5,291.0,SMS
DD0144,291.0,315.75,STR
DD0144,315.75,331.25,VCL
DD0144,331.25,336.0,SMS
DD0144,336.0,336.25,VCL
DD0144,336.25,372.0,DYK
DD0144,372.0,410.01,FWV
DD0145,0.0,19.0,OB
DD0145,19.0,326.0,HWS
DD0145,326.0,382.25,VCL
DD0145,382.25,385.5,SMS
DD0145,385.5,400.75,MS
DD0145,400.75,404.25,SMS
DD0145,404.25,425.25,STR
DD0145,425.25,455.0,VCL
DD0145,455.0,484.25,FWV
DD0145,484.25,511.07,DYK
DD0146,0.0,8.0,OB
DD0146,8.0,476.5,HWS
DD0146,476.5,496.25,VCL
DD0146,496.25,499.25,SMS
DD0146,499.25,513.0,MS
DD0146,513.0,516.0,SMS
DD0146,516.0,539.75,STR
DD0146,539.75,611.5,VCL
DD0146,611.5,681.14,FWV
DD0147,0.0,6.25,OB
DD0147,6.25,620.5,HWS
DD0147,620.5,642.0,VCL
DD0147,642.0,654.0,SMS
DD0147,654.0,746.25,VCL
DD0147,746.25,818.34,FWV
DD0148,0.0,9.5,OB
DD0148,9.5,46.5,VCL
DD0148,46.5,85.01,FWV
DD0149,0.0,5.25,OB
DD0149,5.25,13.25,HWS
DD0149,13.25,130.0,VCL
DD0149,130.0,140.0,SMS
DD0149,140.0,145.25,MS
DD0149,145.25,148.0,SMS
DD0149,148.0,151.25,VCL
DD0149,151.25,156.25,FWV
DD0150,0.0,0.75,OB
DD0150,0.75,36.0,HWS
DD0150,36.0,64.75,DYK
DD0150,64.75,157.5,HWS
DD0150,157.5,213.0,VCL
DD0150,213.0,214.75,SMS
DD0150,214.75,223.5,MS
DD0150,223.5,225.25,SMS
DD0150,225.25,233.0,STR
DD0150,233.0,257.5,VCL
DD0150,257.5,268.25,SMS
DD0150,268.25,275.75,VCL
DD0150,275.75,328.26,FWV
DD0151,0.0,12.5,OB
DD0151,12.5,422.5,HWS
DD0151,422.5,442.0,VCL
DD0151,442.0,443.75,SMS
DD0151,443.75,452.0,MS
DD0151,452.0,453.75,SMS
DD0151,453.75,468.5,STR
DD0151,468.5,486.0,VCL
DD0151,486.0,488.0,SMS
DD0151,488.0,497.0,MS
DD0151,497.0,499.0,SMS
DD0151,499.0,552.25,VCL
DD0151,552.25,595.25,FWV
DD0151,595.25,620.65,DYK
DD0152,0.0,1.25,OB
DD0152,1.25,501.25,HWS
DD0152,501.25,521.25,VCL
DD0152,521.25,524.0,SMS
DD0152,524.0,537.25,MS
DD0152,537.25,540.25,SMS
DD0152,540.25,559.75,STR
DD0152,559.75,635.75,VCL
DD0152,635.75,738.93,FWV
DD0153,0.0,7.25,OB
DD0153,7.25,669.0,HWS
DD0153,669.0,790.5,VCL
DD0153,790.5,854.0,FWV
DD0153,854.0,856.94,DYK
DD0154,0.0,7.0,OB
DD0154,7.0,7.25,VCL
DD0154,7.25,8.5,OB
DD0154,8.5,47.0,VCL
DD0154,47.0,53.77,FWV
DD0155,0.0,5.5,OB
DD0155,5.5,125.5,VCL
DD0155,125.5,127.5,SMS
DD0155,127.5,134.5,VCL
DD0155,134.5,206.95,FWV
DD0156,0.0,3.0,OB
DD0156,3.0,81.25,HWS
DD0156,81.25,142.5,VCL
DD0156,142.5,150.25,SMS
DD0156,150.25,195.25,VCL
DD0156,195.25,207.0,SMS
DD0156,207.0,214.0,VCL
DD0156,214.0,227.97,FWV
DD0157,0.0,8.75,OB
DD0157,8.75,187.75,HWS
DD0157,187.75,248.5,VCL
DD0157,248.5,250.25,SMS
DD0157,250.25,258.75,MS
DD0157,258.75,260.5,SMS
DD0157,260.5,283.25,STR
DD0157,283.25,300.5,VCL
DD0157,300.5,302.25,SMS
DD0157,302.25,312.0,VCL
DD0157,312.0,330.04,FWV
DD0158,0.0,14.5,OB
DD0158,14.5,193.25,HWS
DD0158,193.25,219.0,DYK
DD0158,219.0,299.0,HWS
DD0158,299.0,355.5,VCL
DD0158,355.5,359.25,SMS
DD0158,359.25,377.75,MS
DD0158,377.75,382.0,SMS
DD0158,382.0,410.5,STR
DD0158,410.5,418.0,VCL
DD0158,418.0,506.56,FWV
DD0159,0.0,16.75,OB
DD0159,16.75,277.25,HWS
DD0159,277.25,303.75,DYK
DD0159,303.75,361.0,HWS
DD0159,361.0,415.75,VCL
DD0159,415.75,420.25,SMS
DD0159,420.25,440.0,MS
DD0159,440.0,443.75,SMS
DD0159,443.75,464.5,STR
DD0159,464.5,480.0,VCL
DD0159,480.0,525.68,FWV
DD0160,0.0,8.5,OB
DD0160,8.5,407.25,HWS
DD0160,407.25,433.5,DYK
DD0160,433.5,439.5,VCL
DD0160,439.5,440.75,SMS
DD0160,440.75,446.75,MS
DD0160,446.75,448.0,SMS
DD0160,448.0,489.75,VCL
DD0160,489.75,491.25,SMS
DD0160,491.25,498.0,MS
DD0160,498.0,499.5,SMS
DD0160,499.5,505.5,STR
DD0160,505.5,547.75,VCL
DD0160,547.75,646.13,FWV
DD0161,0.0,7.0,OB
DD0161,7.0,542.0,HWS
DD0161,542.0,557.25,VCL
DD0161,557.25,559.0,SMS
DD0161,559.0,568.0,MS
DD0161,568.0,569.75,SMS
DD0161,569.75,584.5,STR
DD0161,584.5,607.5,VCL
DD0161,607.5,610.75,SMS
DD0161,610.75,617.75,VCL
DD0161,617.75,642.0,DYK
DD0161,642.0,661.5,VCL
DD0161,661.5,755.91,FWV
DD0162,0.0,8.0,OB
DD0162,8.0,555.25,HWS
DD0162,555.25,577.75,VCL
DD0162,577.75,579.5,SMS
DD0162,579.5,587.75,MS
DD0162,587.75,589.25,SMS
DD0162,589.25,626.5,VCL
DD0162,626.5,652.75,DYK
DD0162,652.75,688.75,VCL
DD0162,688.75,759.04,FWV
DD0163,0.0,7.25,OB
DD0163,7.25,53.0,VCL
DD0163,53.0,98.66,FWV
DD0164,0.0,1.0,OB
DD0164,1.0,117.75,VCL
DD0164,117.75,171.97,FWV
DD0165,0.0,11.25,OB
DD0165,11.25,58.75,HWS
DD0165,58.75,118.75,VCL
DD0165,118.75,122.25,SMS
DD0165,122.25,174.75,VCL
DD0165,174.75,179.5,SMS
DD0165,179.5,186.75,VCL
DD0165,186.75,245.39,FWV
DD0166,0.0,5.75,OB
DD0166,5.75,220.0,HWS
DD0166,220.0,276.5,VCL
DD0166,276.5,278.25,SMS
DD0166,278.25,286.0,MS
DD0166,286.0,287.75,SMS
DD0166,287.75,308.25,STR
DD0166,308.25,337.75,VCL
DD0166,337.75,409.23,FWV
DD0167,0.0,0.5,OB
DD0167,0.5,232.75,HWS
DD0167,232.75,299.0,VCL
DD0167,299.0,301.5,SMS
DD0167,301.5,313.75,MS
DD0167,313.75,316.5,SMS
DD0167,316.5,346.75,STR
DD0167,346.75,365.0,VCL
DD0167,365.0,445.04,FWV
DD0168,0.0,9.0,OB
DD0168,9.0,60.25,HWS
DD0168,60.25,94.75,DYK
DD0168,94.75,314.5,HWS
DD0168,314.5,377.25,VCL
DD0168,377.25,380.0,SMS
DD0168,380.0,393.0,MS
DD0168,393.0,396.0,SMS
DD0168,396.0,420.25,STR
DD0168,420.25,438.5,VCL
DD0168,438.5,513.7,FWV
DD0169,0.0,8.75,OB
DD0169,8.75,233.25,HWS
DD0169,233.25,262.75,DYK
DD0169,262.75,388.0,HWS
DD0169,388.0,409.25,VCL
DD0169,409.25,412.75,SMS
DD0169,412.75,451.25,VCL
DD0169,451.25,454.0,SMS
DD0169,454.0,465.5,MS
DD0169,465.5,467.75,SMS
DD0169,467.75,480.0,STR
DD0169,480.0,511.75,VCL
DD0169,511.75,535.74,FWV
DD0170,0.0,7.75,OB
DD0170,7.75,171.5,HWS
DD0170,171.5,216.75,DYK
DD0170,216.75,407.25,HWS
DD0170,407.25,427.5,VCL
DD0170,427.5,429.0,SMS
DD0170,429.0,437.5,MS
DD0170,437.5,439.25,SMS
DD0170,439.25,480.25,VCL
DD0170,480.25,482.25,SMS
DD0170,482.25,490.5,MS
DD0170,490.5,492.0,SMS
DD0170,492.0,544.75,VCL
DD0170,544.75,575.06,FWV
DD0171,0.0,13.5,OB
DD0171,13.5,436.5,HWS
DD0171,436.5,461.0,DYK
DD0171,461.0,537.25,HWS
DD0171,537.25,555.75,VCL
DD0171,555.75,557.5,SMS
DD0171,557.5,565.25,MS
DD0171,565.25,567.0,SMS
DD0171,567.0,570.0,STR
DD0171,570.0,606.0,VCL
DD0171,606.0,606.5,SMS
DD0171,606.5,656.5,VCL
DD0171,656.5,707.21,FWV
DD0172,0.0,15.5,OB
DD0172,15.5,597.5,HWS
DD0172,597.5,623.0,DYK
DD0172,623.0,627.5,HWS
DD0172,627.5,752.75,VCL
DD0172,752.75,844.61,FWV
DD0173,0.0,4.5,OB
DD0173,4.5,48.75,VCL
DD0173,48.75,107.38,FWV
DD0174,0.0,5.0,OB
DD0174,5.0,11.75,HWS
DD0174,11.75,136.0,VCL
DD0174,136.0,190.01,FWV
DD0175,0.0,3.75,OB
DD0175,3.75,4.0,HWS
DD0175,4.0,5.25,OB
DD0175,5.25,116.25,HWS
DD0175,116.25,171.75,VCL
DD0175,171.75,179.5,SMS
DD0175,179.5,236.0,VCL
DD0175,236.0,254.05,FWV
DD0176,0.0,12.5,OB
DD0176,12.5,139.75,HWS
DD0176,139.75,173.5,DYK
DD0176,173.5,414.25,HWS
DD0176,414.25,438.75,VCL
DD0176,438.75,445.0,SMS
DD0176,445.0,479.5,VCL
DD0176,479.5,481.25,SMS
DD0176,481.25,490.0,MS
DD0176,490.0,491.75,SMS
DD0176,491.75,493.0,STR
DD0176,493.0,540.0,VCL
DD0176,540.0,592.55,FWV
DD0177,0.0,1.25,OB
DD0177,1.25,282.75,HWS
DD0177,282.75,316.25,DYK
DD0177,316.25,489.75,HWS
DD0177,489.75,513.5,VCL
DD0177,513.5,515.0,SMS
DD0177,515.0,522.5,MS
DD0177,522.5,524.0,SMS
DD0177,524.0,619.75,VCL
DD0177,619.75,653.54,FWV
DD0178,0.0,8.5,OB
DD0178,8.5,468.25,HWS
DD0178,468.25,498.25,DYK
DD0178,498.25,561.5,HWS
DD0178,561.5,586.75,VCL
DD0178,586.75,593.25,SMS
DD0178,593.25,688.25,VCL
DD0178,688.25,737.95,FWV
DD0179,0.0,2.5,OB
DD0179,2.5,49.75,VCL
DD0179,49.75,114.73,FWV
DD0180,0.0,4.0,OB
DD0180,4.0,33.75,HWS
DD0180,33.75,158.5,VCL
DD0180,158.5,165.43,FWV
DD0181,0.0,8.75,OB
DD0181,8.75,141.25,HWS
DD0181,141.25,198.75,VCL
DD0181,198.75,200.0,SMS
DD0181,200.0,205.5,MS
DD0181,205.5,206.75,SMS
DD0181,206.75,262.75,VCL
DD0181,262.75,348.59,FWV
DD0182,0.0,6.25,OB
DD0182,6.25,215.5,HWS
DD0182,215.5,280.0,VCL
DD0182,280.0,281.25,SMS
DD0182,281.25,286.75,MS
DD0182,286.75,287.75,SMS
DD0182,287.75,305.5,STR
DD0182,305.5,348.0,VCL
DD0182,348.0,379.22,FWV
DD0183,0.0,17.0,OB
DD0183,17.0,389.25,HWS
DD0183,389.25,449.0,VCL
DD0183,449.0,449.75,SMS
DD0183,449.75,453.5,MS
DD0183,453.5,454.25,SMS
DD0183,454.25,464.0,STR
DD0183,464.0,504.0,VCL
DD0183,504.0,555.52,FWV
DD0184,0.0,18.5,OB
DD0184,18.5,419.5,HWS
DD0184,419.5,447.75,VCL
DD0184,447.75,450.75,SMS
DD0184,450.75,489.75,VCL
DD0184,489.75,495.75,SMS
DD0184,495.75,549.0,VCL
DD0184,549.0,605.28,FWV
DD0185,0.0,9.75,OB
DD0185,9.75,216.25,HWS
DD0185,216.25,243.75,DYK
DD0185,243.75,539.0,HWS
DD0185,539.0,568.25,VCL
DD0185,568.25,573.5,SMS
DD0185,573.5,663.5,VCL
DD0185,663.5,745.38,FWV
DD0186,0.0,15.75,OB
DD0186,15.75,349.5,HWS
DD0186,349.5,378.0,DYK
DD0186,378.0,605.5,HWS
DD0186,605.5,730.5,VCL
DD0186,730.5,814.5,FWV
DD0187,0.0,134.0,VCL
DD0187,134.0,155.38,FWV
DD0188,0.0,3.5,OB
DD0188,3.5,101.25,HWS
DD0188,101.25,225.25,VCL
DD0188,225.25,283.3,FWV
DD0189,0.0,13.25,OB
DD0189,13.25,192.25,HWS
DD0189,192.25,249.75,VCL
DD0189,249.75,251.25,SMS
DD0189,251.25,257.75,MS
DD0189,257.75,259.25,SMS
DD0189,259.25,314.25,VCL
DD0189,314.25,389.31,FWV
DD0190,0.0,11.25,OB
DD0190,11.25,228.75,HWS
DD0190,228.75,298.75,VCL
DD0190,298.75,300.0,SMS
DD0190,300.0,305.75,MS
DD0190,305.75,307.0,SMS
DD0190,307.0,318.0,STR
DD0190,318.0,370.75,VCL
DD0190,370.75,420.78,FWV
DD0191,0.0,7.75,OB
DD0191,7.75,314.25,HWS
DD0191,314.25,384.25,VCL
DD0191,384.25,385.25,SMS
DD0191,385.25,390.25,MS
DD0191,390.25,391.5,SMS
DD0191,391.5,396.0,STR
DD0191,396.0,447.0,VCL
DD0191,447.0,529.95,FWV
DD0192,0.0,18.5,OB
DD0192,18.5,429.25,HWS
DD0192,429.25,500.0,VCL
DD0192,500.0,503.75,SMS
DD0192,503.75,554.25,VCL
DD0192,554.25,629.4,FWV
DD0193,0.0,17.5,OB
DD0193,17.5,25.5,DYK
DD0193,25.5,478.5,HWS
DD0193,478.5,507.75,VCL
DD0193,507.75,516.5,SMS
DD0193,516.5,610.5,VCL
DD0193,610.5,663.9,FWV
DD0194,0.0,49.75,VCL
DD0194,49.75,51.94,FWV
DD0195,0.0,4.0,OB
DD0195,4.0,30.0,HWS
DD0195,30.0,176.5,VCL
DD0195,176.5,218.65,FWV
DD0196,0.0,5.75,OB
DD0196,5.75,130.5,HWS
DD0196,130.5,255.75,VCL
DD0196,255.75,297.9,FWV
DD0197,0.0,8.0,OB
DD0197,8.0,180.25,HWS
DD0197,180.25,242.5,VCL
DD0197,242.5,251.0,SMS
DD0197,251.0,252.25,MS
DD0197,252.25,253.75,SMS
DD0197,253.75,312.5,VCL
DD0197,312.5,354.49,FWV
DD0198,0.0,13.75,OB
DD0198,13.75,255.0,HWS
DD0198,255.0,313.5,VCL
DD0198,313.5,315.25,SMS
DD0198,315.25,323.0,MS
DD0198,323.0,324.75,SMS
DD0198,324.75,376.5,VCL
DD0198,376.5,463.4,FWV
DD0199,0.0,17.75,OB
DD0199,17.75,298.0,HWS
DD0199,298.0,367.75,VCL
DD0199,367.75,378.25,SMS
DD0199,378.25,431.25,VCL
DD0199,431.25,502.07,FWV
DD0200,0.0,17.5,OB
DD0200,17.5,366.25,HWS
DD0200,366.25,439.75,VCL
DD0200,439.75,446.0,SMS
DD0200,446.0,497.25,VCL
DD0200,497.25,526.35,FWV
DD0201,0.0,20.0,OB
DD0201,20.0,402.5,HWS
DD0201,402.5,541.0,VCL
DD0201,541.0,607.69,FWV
DD0202,0.0,15.75,OB
DD0202,15.75,149.0,HWS
DD0202,149.0,173.75,DYK
DD0202,173.75,631.5,HWS
DD0202,631.5,746.25,VCL
DD0202,746.25,852.19,FWV
DD0203,0.0,3.25,OB
DD0203,3.25,53.75,VCL
DD0203,53.75,89.69,FWV
DD0204,0.0,4.75,OB
DD0204,4.75,66.75,HWS
DD0204,66.75,188.75,VCL
DD0204,188.75,240.59,FWV
DD0205,0.0,10.5,OB
DD0205,10.5,143.5,HWS
DD0205,143.5,264.0,VCL
DD0205,264.0,319.27,FWV
DD0206,0.0,18.25,OB
DD0206,18.25,227.5,HWS
DD0206,227.5,285.75,VCL
DD0206,285.75,292.5,SMS
DD0206,292.5,345.0,VCL
DD0206,345.0,413.94,FWV
DD0207,0.0,17.5,OB
DD0207,17.5,304.0,HWS
DD0207,304.0,375.5,VCL
DD0207,375.5,382.5,SMS
DD0207,382.5,435.5,VCL
DD0207,435.5,484.87,FWV
DD0208,0.0,16.5,OB
DD0208,16.5,339.5,HWS
DD0208,339.5,422.75,VCL
DD0208,422.75,426.0,SMS
DD0208,426.0,482.0,VCL
DD0208,482.0,503.42,FWV
DD0209,0.0,23.75,OB
DD0209,23.75,415.75,HWS
DD0209,415.75,550.0,VCL
DD0209,550.0,636.89,FWV
DD0210,0.0,15.75,OB
DD0210,15.75,532.5,HWS
DD0210,532.5,653.75,VCL
DD0210,653.75,741.54,FWV
DD0211,0.0,9.0,OB
DD0211,9.0,55.5,HWS
DD0211,55.5,83.25,DYK
DD0211,83.25,630.75,HWS
DD0211,630.75,748.0,VCL
DD0211,748.0,806.3,FWV
DD0212,0.0,7.75,OB
DD0212,7.75,8.25,DYK
DD0212,8.25,644.25,HWS
DD0212,644.25,765.75,VCL
DD0212,765.75,821.9,FWV
DD0213,0.0,4.25,OB
DD0213,4.25,10.25,HWS
DD0213,10.25,138.75,VCL
DD0213,138.75,199.27,FWV
DD0214,0.0,9.75,OB
DD0214,9.75,114.5,HWS
DD0214,114.5,234.0,VCL
DD0214,234.0,257.35,FWV
DD0215,0.0,8.25,OB
DD0215,8.25,152.5,HWS
DD0215,152.5,293.0,VCL
DD0215,293.0,333.96,FWV
DD0216,0.0,15.0,OB
DD0216,15.0,228.0,HWS
DD0216,228.0,374.25,VCL
DD0216,374.25,463.11,FWV
DD0217,0.0,22.25,OB
DD0217,22.25,313.0,HWS
DD0217,313.0,451.5,VCL
DD0217,451.5,517.79,FWV
DD0218,0.0,15.0,OB
DD0218,15.0,397.0,HWS
DD0218,397.0,527.5,VCL
DD0218,527.5,622.78,FWV
DD0219,0.0,22.75,OB
DD0219,22.75,491.25,HWS
DD0219,491.25,618.75,VCL
DD0219,618.75,710.85,FWV
DD0220,0.0,4.5,OB
DD0220,4.5,638.75,HWS
DD0220,638.75,755.5,VCL
DD0220,755.5,828.27,FWV
DD0221,0.0,2.0,OB
DD0221,2.0,23.5,HWS
DD0221,23.5,143.0,VCL
DD0221,143.0,204.86,FWV
DD0222,0.0,3.25,OB
DD0222,3.25,77.5,HWS
DD0222,77.5,217.75,VCL
DD0222,217.75,252.83,FWV
DD0223,0.0,15.0,OB
DD0223,15.0,197.25,HWS
DD0223,197.25,319.25,VCL
DD0223,319.25,376.79,FWV
DD0224,0.0,21.0,OB
DD0224,21.0,262.5,HWS
DD0224,262.5,389.75,VCL
DD0224,389.75,477.09,FWV
DD0225,0.0,17.25,OB
DD0225,17.25,318.5,HWS
DD0225,318.5,453.75,VCL
DD0225,453.75,508.82,FWV
DD0226,0.0,16.0,OB
DD0226,16.0,439.25,HWS
DD0226,439.25,560.75,VCL
DD0226,560.75,588.88,FWV
DD0227,0.0,13.5,OB
DD0227,13.5,14.5,HWS
DD0227,14.5,15.5,OB
DD0227,15.5,526.25,HWS
DD0227,526.25,643.25,VCL
DD0227,643.25,751.35,FWV
DD0228,0.0,8.5,OB
DD0228,8.5,595.25,HWS
DD0228,595.25,719.75,VCL
DD0228,719.75,756.35,FWV
DD0229,0.0,119.0,VCL
DD0229,119.0,171.33,FWV
DD0230,0.0,14.0,OB
DD0230,14.0,207.5,HWS
DD0230,207.5,330.25,VCL
DD0230,330.25,414.29,FWV
DD0231,0.0,10.0,OB
DD0231,10.0,249.0,HWS
DD0231,249.0,376.25,VCL
DD0231,376.25,448.38,FWV
DD0232,0.0,15.25,OB
DD0232,15.25,331.0,HWS
DD0232,331.0,455.5,VCL
DD0232,455.5,499.81,FWV
DD0233,0.0,17.0,OB
DD0233,17.0,405.75,HWS
DD0233,405.75,540.75,VCL
DD0233,540.75,612.88,FWV
DD0234,0.0,14.25,OB
DD0234,14.25,584.0,HWS
DD0234,584.0,698.75,VCL
DD0234,698.75,745.54,FWV
DD0235,0.0,13.5,OB
DD0235,13.5,514.5,HWS
DD0235,514.5,649.5,VCL
DD0235,649.5,771.39,FWV
DD0236,0.0,11.5,OB
DD0236,11.5,693.25,HWS
DD0236,693.25,809.5,VCL
DD0236,809.5,909.84,FWV
DD0237,0.0,7.25,OB
DD0237,7.25,56.0,VCL
DD0237,56.0,136.87,FWV
DD0238,0.0,6.75,OB
DD0238,6.75,38.0,HWS
DD0238,38.0,181.25,VCL
DD0238,181.25,234.35,FWV
DD0239,0.0,6.75,OB
DD0239,6.75,221.75,HWS
DD0239,221.75,339.0,VCL
DD0239,339.0,417.66,FWV
DD0240,0.0,6.0,OB
DD0240,6.0,258.25,HWS
DD0240,258.25,382.0,VCL
DD0240,382.0,407.59,FWV
DD0241,0.0,19.25,OB
DD0241,19.25,339.5,HWS
DD0241,339.5,460.25,VCL
DD0241,460.25,490.14,FWV
DD0242,0.0,12.0,OB
DD0242,12.0,403.0,HWS
DD0242,403.0,532.25,VCL
DD0242,532.25,645.76,FWV
DD0243,0.0,16.0,OB
DD0243,16.0,632.25,HWS
DD0243,632.25,747.5,VCL
DD0243,747.5,803.03,FWV
DD0244,0.0,18.75,OB
DD0244,18.75,702.5,HWS
DD0244,702.5,818.75,VCL
DD0244,818.75,879.42,FWV
RC0001,0.0,3.5,OB
RC0001,3.5,63.88,VCL
RC0002,0.0,6.0,OB
RC0002,6.0,105.5,VCL
RC0002,105.5,139.74,FWV
RC0003,0.0,6.0,OB
RC0003,6.0,95.67,VCL
RC0004,0.0,2.25,OB
RC0004,2.25,65.83,VCL
RC0005,0.0,10.5,OB
RC0005,10.5,74.5,VCL
RC0005,74.5,77.5,SMS
RC0005,77.5,93.25,MS
RC0005,93.25,97.0,SMS
RC0005,97.0,99.04,STR
RC0006,0.0,10.25,OB
RC0006,10.25,91.04,VCL
RC0007,0.0,4.25,OB
RC0007,4.25,63.5,VCL
RC0007,63.5,66.25,SMS
RC0007,66.25,80.5,MS
RC0007,80.5,84.0,SMS
RC0007,84.0,84.5,STR
RC0007,84.5,116.64,FWV
RC0008,0.0,3.75,OB
RC0008,3.75,4.5,VCL
RC0008,4.5,4.75,OB
RC0008,4.75,63.6,VCL
RC0009,0.0,9.0,OB
RC0009,9.0,74.58,VCL
RC0010,0.0,6.5,OB
RC0010,6.5,83.25,VCL
RC0010,83.25,91.75,SMS
RC0010,91.75,128.48,FWV
RC0011,0.0,1.75,OB
RC0011,1.75,73.25,VCL
RC0011,73.25,100.28,FWV
RC0012,0.0,8.5,OB
RC0012,8.5,60.42,VCL
RC0013,0.0,7.75,OB
RC0013,7.75,53.5,VCL
RC0013,53.5,65.75,SMS
RC0013,65.75,69.0,MS
RC0013,69.0,72.0,SMS
RC0013,72.0,135.19,FWV
RC0014,0.0,13.0,OB
RC0014,13.0,13.75,VCL
RC0014,13.75,14.5,OB
RC0014,14.5,81.0,VCL
RC0014,81.0,83.5,SMS
RC0014,83.5,96.25,MS
RC0014,96.25,99.25,SMS
RC0014,99.25,103.75,STR
RC0014,103.75,128.41,FWV
RC0015,0.0,3.5,OB
RC0015,3.5,86.0,VCL
RC0015,86.0,128.71,FWV
RC0016,0.0,10.5,OB
RC0016,10.5,11.5,VCL
RC0016,11.5,12.5,OB
RC0016,12.5,77.5,VCL
RC0016,77.5,80.25,SMS
RC0016,80.25,85.46,MS
RC0017,0.0,1.75,OB
RC0017,1.75,71.75,VCL
RC0017,71.75,83.3,FWV
RC0018,0.0,1.5,OB
RC0018,1.5,75.5,VCL
RC0018,75.5,83.75,SMS
RC0018,83.75,130.57,FWV
RC0019,0.0,6.25,OB
RC0019,6.25,58.5,VCL
RC0019,58.5,60.38,SMS
RC0020,0.0,6.25,OB
RC0020,6.25,81.5,VCL
RC0020,81.5,97.5,SMS
RC0020,97.5,99.0,MS
RC0020,99.0,102.5,SMS
RC0020,102.5,107.12,FWV
RC0021,0.0,4.25,OB
RC0021,4.25,80.25,VCL
RC0021,80.25,124.99,FWV
RC0022,0.0,3.0,OB
RC0022,3.0,84.5,VCL
RC0022,84.5,130.8,FWV
RC0023,0.0,3.75,OB
RC0023,3.75,96.5,VCL
RC0023,96.5,114.32,FWV
RC0024,0.0,8.25,OB
RC0024,8.25,100.88,VCL
RC0025,0.0,5.0,OB
RC0025,5.0,87.02,VCL
RC0026,0.0,5.75,OB
RC0026,5.75,95.75,VCL
RC0026,95.75,109.37,FWV
RC0027,0.0,1.0,OB
RC0027,1.0,90.0,VCL
RC0027,90.0,126.92,FWV
RC0028,0.0,90.75,VCL
RC0028,90.75,124.35,FWV
RC0029,0.0,5.5,OB
RC0029,5.5,87.0,VCL
RC0029,87.0,105.25,SMS
RC0029,105.25,105.5,VCL
RC0029,105.5,117.7,FWV
RC0030,0.0,0.25,OB
RC0030,0.25,112.25,VCL
RC0030,112.25,122.63,FWV
