HOLE_ID,DEPTH,DIP,AZIMUTH
DD0048,420.0,61.12,297.05
DD0048,450.0,61.04,296.73
DD0048,480.0,60.96,297.34
DD0048,510.0,60.35,297.91
DD0048,540.0,59.56,298.01
DD0048,570.0,59.2,298.52
DD0048,600.0,59.28,298.62
DD0048,630.0,58.91,300.08
DD0048,660.0,59.07,300.06
DD0048,690.0,58.85,300.82
DD0048,720.0,58.38,300.54
DD0048,750.0,58.11,300.92
DD0048,780.0,57.62,300.78
DD0048,803.62,57.84,301.48
DD0049,0.0,58.07,289.71
DD0049,30.0,57.35,289.6
DD0049,60.0,56.96,290.17
DD0049,68.17,57.27,289.81
DD0050,0.0,65.14,289.67
DD0050,30.0,64.66,289.24
DD0050,60.0,64.1,288.69
DD0050,90.0,63.82,290.0
DD0050,120.0,63.07,290.35
DD0050,150.0,63.0,290.76
DD0050,180.0,62.27,290.47
DD0050,189.53,62.09,290.41
DD0051,0.0,64.78,289.63
DD0051,30.0,64.41,290.25
DD0051,60.0,63.78,292.26
DD0051,90.0,63.2,292.64
DD0051,120.0,62.87,293.79
DD0051,150.0,62.59,292.91
DD0051,180.0,62.41,292.78
DD0051,210.0,61.87,294.4
DD0051,240.0,62.02,295.25
DD0051,263.36,61.55,295.95
DD0052,0.0,68.2,290.28
DD0052,30.0,67.37,291.11
DD0052,60.0,66.94,291.15
DD0052,90.0,67.42,290.65
DD0052,120.0,67.02,291.63
DD0052,150.0,66.7,292.8
DD0052,180.0,66.57,293.22
DD0052,210.0,66.39,293.07
DD0052,240.0,66.31,294.16
DD0052,270.0,65.68,295.01
DD0052,300.0,65.42,295.24
DD0052,330.0,64.68,296.05
DD0052,360.0,64.24,295.35
DD0052,385.88,63.89,295.32
DD0053,0.0,61.66,290.47
DD0053,30.0,61.24,289.68
DD0053,60.0,60.55,290.11
DD0053,90.0,59.63,290.37
DD0053,120.0,59.26,291.26
DD0053,150.0,58.96,291.8
DD0053,180.0,58.32,292.4
DD0053,210.0,57.76,292.27
DD0053,240.0,57.69,293.19
DD0053,270.0,57.27,293.01
DD0053,300.0,57.27,294.01
DD0053,330.0,56.79,294.91
DD0053,360.0,56.73,294.19
DD0053,390.0,56.2,294.08
DD0053,420.0,56.05,293.56
DD0053,434.35,55.88,293.93
DD0054,0.0,67.97,289.57
DD0054,30.0,68.17,290.63
DD0054,60.0,67.33,291.76
DD0054,90.0,66.75,292.36
DD0054,120.0,66.34,292.71
DD0054,150.0,66.11,292.41
DD0054,180.0,65.08,293.91
DD0054,210.0,65.1,293.22
DD0054,240.0,64.42,293.82
DD0054,270.0,63.87,295.58
DD0054,300.0,63.21,297.44
DD0054,330.0,62.81,297.7
DD0054,360.0,62.41,297.96
DD0054,390.0,62.09,298.06
DD0054,420.0,61.55,298.25
DD0054,450.0,61.38,299.15
DD0054,480.0,60.81,299.51
DD0054,510.0,60.66,300.47
DD0054,540.0,60.44,300.67
DD0054,570.0,59.82,300.49
DD0054,600.0,60.03,301.31
DD0054,630.0,58.95,303.35
DD0054,643.01,58.68,302.95
DD0055,0.0,55.02,290.59
DD0055,30.0,55.35,290.54
DD0055,60.0,54.77,291.66
DD0055,90.0,54.18,291.78
DD0055,120.0,53.69,292.13
DD0055,150.0,52.94,292.68
DD0055,180.0,52.96,294.38
DD0055,210.0,52.39,295.44
DD0055,240.0,52.01,296.33
DD0055,270.0,51.42,297.62
DD0055,300.0,51.03,299.07
DD0055,330.0,51.23,299.03
DD0055,360.0,50.91,299.7
DD0055,390.0,51.37,299.85
DD0055,420.0,51.75,300.17
DD0055,450.0,51.25,299.89
DD0055,480.0,51.13,300.21
DD0055,510.0,50.83,300.26
DD0055,540.0,50.17,300.26
DD0055,570.0,49.74,301.16
DD0055,600.0,49.15,300.85
DD0055,630.0,48.21,300.85
DD0055,660.0,47.58,301.4
DD0055,690.0,46.84,302.05
DD0055,720.0,46.42,302.42
DD0055,750.0,45.77,302.18
DD0055,780.0,45.57,302.69
DD0055,810.0,45.3,303.1
DD0055,812.56,45.79,303.32
DD0056,0.0,74.19,290.2
DD0056,30.0,74.2,291.5
DD0056,60.0,73.72,291.36
DD0056,90.0,73.3,291.8
DD0056,99.5,73.73,292.05
DD0057,0.0,58.18,289.84
DD0057,30.0,57.49,290.32
DD0057,60.0,56.86,290.66
DD0057,90.0,57.45,291.19
DD0057,120.0,57.16,291.77
DD0057,150.0,56.82,291.72
DD0057,180.0,56.92,291.41
DD0057,195.03,56.67,291.62
DD0058,0.0,67.9,290.7
DD0058,30.0,67.34,291.26
DD0058,60.0,67.08,291.0
DD0058,90.0,67.25,291.38
DD0058,120.0,67.11,290.88
DD0058,150.0,66.4,290.66
DD0058,180.0,65.86,290.55
DD0058,210.0,65.46,290.79
DD0058,240.0,65.13,291.09
DD0058,263.17,64.83,291.95
DD0059,0.0,67.22,289.46
DD0059,30.0,66.54,289.7
DD0059,60.0,66.36,289.5
DD0059,90.0,65.98,290.17
DD0059,120.0,65.56,289.15
DD0059,150.0,64.58,289.7
DD0059,180.0,64.38,289.88
DD0059,210.0,64.14,290.12
DD0059,240.0,64.12,291.26
DD0059,270.0,63.39,291.81
DD0059,300.0,63.13,291.73
DD0059,322.33,63.34,291.66
DD0060,0.0,63.16,290.7
DD0060,30.0,62.96,291.17
DD0060,60.0,62.71,291.83
DD0060,90.0,62.45,292.54
DD0060,120.0,61.89,294.04
DD0060,150.0,62.06,294.47
DD0060,180.0,61.62,296.19
DD0060,210.0,61.15,296.11
DD0060,240.0,60.56,296.99
DD0060,270.0,59.73,297.73
DD0060,300.0,59.52,298.4
DD0060,330.0,59.43,298.72
DD0060,360.0,59.24,299.16
DD0060,390.0,58.58,299.45
DD0060,416.52,58.16,299.15
DD0061,0.0,57.94,290.09
DD0061,30.0,58.05,291.43
DD0061,60.0,57.64,290.49
DD0061,90.0,57.67,290.92
DD0061,120.0,57.57,291.71
DD0061,150.0,57.12,291.84
DD0061,180.0,56.66,291.52
DD0061,210.0,55.9,292.6
DD0061,240.0,55.35,293.08
DD0061,270.0,55.26,293.34
DD0061,300.0,55.08,292.98
DD0061,330.0,55.04,293.78
DD0061,360.0,54.87,294.17
DD0061,390.0,54.63,294.77
DD0061,420.0,54.3,295.61
DD0061,450.0,54.39,295.9
DD0061,480.0,54.19,296.48
DD0061,510.0,54.4,297.28
DD0061,540.0,54.28,298.03
DD0061,570.0,53.31,298.5
DD0061,600.0,53.38,299.78
DD0061,600.97,53.48,299.8
DD0062,0.0,62.28,290.35
DD0062,30.0,62.27,291.76
DD0062,60.0,61.96,291.89
DD0062,90.0,60.82,292.0
DD0062,120.0,61.03,292.35
DD0062,150.0,60.55,292.68
DD0062,180.0,60.23,294.22
DD0062,210.0,59.37,293.06
DD0062,240.0,58.94,293.1
DD0062,270.0,58.49,292.84
DD0062,300.0,58.13,293.04
DD0062,330.0,57.39,293.58
DD0062,360.0,57.11,294.57
DD0062,390.0,56.71,295.76
DD0062,420.0,56.07,295.97
DD0062,450.0,56.31,296.04
DD0062,480.0,55.81,297.11
DD0062,510.0,55.3,296.75
DD0062,540.0,54.55,297.97
DD0062,570.0,54.24,298.15
DD0062,600.0,53.45,297.79
DD0062,630.0,52.95,297.94
DD0062,660.0,52.26,298.89
DD0062,690.0,51.63,297.85
DD0062,699.52,51.73,297.87
DD0063,0.0,60.39,289.51
DD0063,30.0,60.15,289.68
DD0063,60.0,59.86,290.13
DD0063,90.0,59.34,290.26
DD0063,120.0,58.89,291.82
DD0063,150.0,58.36,293.62
DD0063,180.0,57.82,294.06
DD0063,210.0,57.0,295.11
DD0063,240.0,56.54,295.44
DD0063,270.0,56.61,295.34
DD0063,300.0,56.38,296.61
DD0063,330.0,56.35,297.23
DD0063,360.0,55.88,297.47
DD0063,390.0,55.66,296.72
DD0063,420.0,55.63,296.88
DD0063,450.0,54.68,297.64
DD0063,480.0,54.01,297.24
DD0063,510.0,53.64,297.02
DD0063,540.0,53.21,298.47
DD0063,570.0,52.99,299.6
DD0063,600.0,52.39,301.52
DD0063,630.0,51.88,301.76
DD0063,660.0,51.38,301.99
DD0063,690.0,51.05,302.69
DD0063,720.0,51.02,303.58
DD0063,750.0,50.66,303.44
DD0063,780.0,50.45,303.85
DD0063,782.01,50.36,304.18
DD0064,0.0,64.43,289.35
DD0064,30.0,64.17,290.36
DD0064,60.0,63.72,289.3
DD0064,90.0,63.42,290.23
DD0064,120.0,62.82,291.62
DD0064,150.0,62.81,292.2
DD0064,180.0,62.4,293.01
DD0064,210.0,61.35,292.97
DD0064,240.0,60.45,293.26
DD0064,270.0,60.16,293.93
DD0064,300.0,59.59,294.42
DD0064,330.0,59.42,293.3
DD0064,360.0,59.38,294.82
DD0064,390.0,59.22,295.15
DD0064,420.0,58.25,294.51
DD0064,450.0,58.2,294.07
DD0064,480.0,57.44,295.07
DD0064,510.0,57.31,295.87
DD0064,540.0,57.12,296.46
DD0064,570.0,56.87,296.84
DD0064,600.0,56.47,298.26
DD0064,630.0,56.73,299.28
DD0064,660.0,56.86,299.03
DD0064,690.0,56.45,298.87
DD0064,720.0,56.23,299.32
DD0064,750.0,55.99,299.29
DD0064,780.0,55.79,299.92
DD0064,801.65,55.6,300.02
DD0065,0.0,67.2,290.08
DD0065,30.0,66.7,291.29
DD0065,60.0,66.19,291.52
DD0065,90.0,65.89,291.93
DD0065,120.0,65.47,292.9
DD0065,124.89,65.27,292.81
DD0066,0.0,58.74,290.12
DD0066,30.0,59.01,290.66
DD0066,60.0,58.59,291.67
DD0066,90.0,58.39,291.38
DD0066,120.0,58.3,292.01
DD0066,150.0,58.37,291.8
DD0066,180.0,58.03,292.71
DD0066,210.0,57.6,292.59
DD0066,240.0,56.98,292.81
DD0066,264.77,56.58,293.79
DD0067,0.0,61.31,290.13
DD0067,30.0,61.33,290.68
DD0067,60.0,60.45,291.53
DD0067,90.0,59.96,292.7
DD0067,120.0,59.7,294.02
DD0067,150.0,59.59,293.8
DD0067,180.0,59.68,294.27
DD0067,210.0,58.75,294.27
DD0067,240.0,57.79,294.38
DD0067,270.0,57.63,293.62
DD0067,273.51,57.69,294.7
DD0068,0.0,57.47,289.79
DD0068,30.0,57.35,290.56
DD0068,60.0,56.77,290.53
DD0068,90.0,57.17,290.68
DD0068,120.0,56.84,291.44
DD0068,150.0,56.44,290.58
DD0068,180.0,55.69,291.4
DD0068,210.0,55.3,292.2
DD0068,240.0,55.41,292.91
DD0068,270.0,54.89,293.08
DD0068,300.0,54.15,293.76
DD0068,330.0,53.77,294.46
DD0068,360.0,53.44,295.47
DD0068,390.0,53.12,295.74
DD0068,420.0,52.34,295.88
DD0068,450.0,52.06,296.13
DD0068,457.68,51.74,296.24
DD0069,0.0,69.93,290.15
DD0069,30.0,69.32,291.1
DD0069,60.0,68.62,290.9
DD0069,90.0,68.06,291.23
DD0069,120.0,67.88,291.81
DD0069,150.0,67.4,292.53
DD0069,180.0,66.57,292.58
DD0069,210.0,66.08,292.6
DD0069,240.0,65.0,293.89
DD0069,270.0,64.54,294.96
DD0069,300.0,64.26,295.48
DD0069,330.0,64.07,294.76
DD0069,360.0,63.0,295.88
DD0069,390.0,62.91,297.22
DD0069,420.0,62.46,296.36
DD0069,450.0,61.72,297.45
DD0069,480.0,61.71,298.18
DD0069,495.89,61.5,298.36
DD0070,0.0,66.79,290.69
DD0070,30.0,66.61,290.55
DD0070,60.0,66.43,290.77
DD0070,90.0,65.75,292.19
DD0070,120.0,65.24,292.36
DD0070,150.0,64.96,293.67
DD0070,180.0,64.92,294.34
DD0070,210.0,64.79,295.86
DD0070,240.0,64.51,297.45
DD0070,270.0,64.2,297.92
DD0070,300.0,63.86,297.62
DD0070,330.0,63.45,298.27
DD0070,360.0,63.16,299.54
DD0070,390.0,62.46,300.16
DD0070,420.0,61.84,301.01
DD0070,450.0,61.33,300.27
DD0070,480.0,60.9,299.8
DD0070,510.0,60.43,300.06
DD0070,540.0,60.23,300.06
DD0070,570.0,60.11,301.29
DD0070,600.0,59.73,301.0
DD0070,602.66,59.88,299.86
DD0071,0.0,59.54,289.55
DD0071,30.0,58.64,290.11
DD0071,60.0,58.1,289.54
DD0071,90.0,57.96,290.45
DD0071,120.0,57.21,291.81
DD0071,150.0,56.66,292.57
DD0071,180.0,56.28,293.97
DD0071,210.0,55.85,293.91
DD0071,240.0,55.54,294.13
DD0071,270.0,55.24,294.46
DD0071,300.0,55.02,294.46
DD0071,330.0,54.67,295.43
DD0071,360.0,54.07,295.74
DD0071,390.0,53.86,296.31
DD0071,420.0,53.25,296.79
DD0071,450.0,52.59,296.59
DD0071,480.0,52.04,297.34
DD0071,510.0,51.36,297.85
DD0071,540.0,50.66,298.12
DD0071,570.0,50.23,297.04
DD0071,600.0,49.48,298.05
DD0071,630.0,48.81,298.37
DD0071,660.0,48.68,298.98
DD0071,690.0,47.99,298.37
DD0071,720.0,47.93,298.54
DD0071,748.9,47.49,298.94
DD0072,0.0,58.01,290.03
DD0072,30.0,57.25,290.73
DD0072,60.0,56.4,290.67
DD0072,90.0,55.8,291.36
DD0072,120.0,55.25,290.73
DD0072,150.0,54.91,291.23
DD0072,180.0,54.55,292.37
DD0072,210.0,53.98,291.9
DD0072,240.0,53.52,293.08
DD0072,270.0,53.43,293.9
DD0072,300.0,53.26,294.7
DD0072,330.0,52.67,295.36
DD0072,360.0,52.11,295.73
DD0072,390.0,51.89,295.41
DD0072,420.0,51.64,296.2
DD0072,450.0,51.04,296.44
DD0072,480.0,50.86,296.42
DD0072,510.0,51.12,296.21
DD0072,540.0,50.69,295.14
DD0072,570.0,50.49,294.78
DD0072,600.0,49.85,295.07
DD0072,630.0,49.47,296.7
DD0072,660.0,49.18,296.57
DD0072,690.0,48.44,298.14
DD0072,720.0,48.13,298.99
DD0072,750.0,47.7,299.77
DD0072,780.0,47.09,300.16
DD0072,810.0,46.8,299.39
DD0072,840.0,46.39,299.99
DD0072,857.17,46.23,300.34
DD0073,0.0,70.98,290.09
DD0073,30.0,70.85,290.47
DD0073,60.0,69.88,290.86
DD0073,90.0,70.2,290.79
DD0073,96.49,70.19,292.59
DD0074,0.0,59.66,290.34
DD0074,30.0,59.23,290.47
DD0074,60.0,59.19,290.35
DD0074,90.0,58.9,291.3
DD0074,120.0,58.18,291.01
DD0074,120.87,58.36,291.07
DD0075,0.0,56.27,290.53
DD0075,30.0,55.5,290.22
DD0075,60.0,54.82,290.59
DD0075,90.0,54.41,291.74
DD0075,120.0,54.49,292.21
DD0075,150.0,53.95,292.65
DD0075,180.0,53.5,292.97
DD0075,210.0,53.15,293.09
DD0075,240.0,52.08,294.2
DD0075,248.94,51.74,295.22
DD0076,0.0,62.52,289.95
DD0076,30.0,62.01,290.02
DD0076,60.0,61.05,289.77
DD0076,90.0,60.12,290.04
DD0076,120.0,59.63,290.48
DD0076,150.0,59.39,290.83
DD0076,180.0,58.61,290.42
DD0076,210.0,58.07,289.46
DD0076,240.0,57.63,290.26
DD0076,270.0,57.57,289.88
DD0076,300.0,57.0,289.91
DD0076,307.74,57.14,289.32
DD0077,0.0,57.89,290.35
DD0077,30.0,57.15,291.52
DD0077,60.0,56.72,291.35
DD0077,90.0,56.12,291.03
DD0077,120.0,55.93,290.5
DD0077,150.0,55.63,292.24
DD0077,180.0,55.33,291.65
DD0077,210.0,55.1,292.47
DD0077,240.0,54.88,292.6
DD0077,270.0,54.24,293.15
DD0077,300.0,53.78,294.26
DD0077,330.0,53.7,295.65
DD0077,346.36,53.58,295.88
DD0078,0.0,58.86,289.84
DD0078,30.0,58.6,290.17
DD0078,60.0,57.86,289.69
DD0078,90.0,57.61,290.29
DD0078,120.0,56.72,290.88
DD0078,150.0,55.96,291.63
DD0078,180.0,55.15,292.83
DD0078,210.0,54.97,293.55
DD0078,240.0,54.51,294.28
DD0078,270.0,54.16,294.38
DD0078,300.0,54.02,295.22
DD0078,330.0,53.87,295.87
DD0078,360.0,53.8,297.21
DD0078,390.0,53.04,297.75
DD0078,420.0,52.59,298.88
DD0078,450.0,52.47,298.74
DD0078,451.2,52.86,299.05
DD0079,0.0,74.43,290.96
DD0079,30.0,74.59,291.59
DD0079,60.0,74.67,292.43
DD0079,90.0,74.41,291.95
DD0079,120.0,73.81,292.09
DD0079,150.0,73.3,292.17
DD0079,180.0,73.43,291.69
DD0079,210.0,72.71,292.41
DD0079,240.0,72.18,292.5
DD0079,270.0,71.97,293.53
DD0079,300.0,71.36,293.18
DD0079,330.0,71.19,293.35
DD0079,360.0,71.05,294.2
DD0079,390.0,70.97,293.97
DD0079,420.0,70.85,294.11
DD0079,450.0,70.91,295.65
DD0079,480.0,70.89,295.87
DD0079,507.87,71.26,296.06
DD0080,0.0,55.42,289.38
DD0080,30.0,55.01,289.58
DD0080,60.0,54.44,289.97
DD0080,90.0,53.84,290.08
DD0080,120.0,53.51,289.76
DD0080,150.0,53.59,290.63
DD0080,180.0,53.19,290.29
DD0080,210.0,52.88,291.54
DD0080,240.0,52.65,291.54
DD0080,270.0,52.24,292.17
DD0080,300.0,51.75,291.95
DD0080,330.0,51.29,292.43
DD0080,360.0,50.9,292.89
DD0080,390.0,50.57,293.15
DD0080,420.0,49.91,293.92
DD0080,450.0,49.44,294.36
DD0080,480.0,49.9,294.47
DD0080,510.0,49.15,295.22
DD0080,540.0,48.98,295.79
DD0080,570.0,49.12,295.81
DD0080,600.0,49.76,296.31
DD0080,630.0,49.78,296.48
DD0080,651.46,49.6,297.27
DD0081,0.0,67.92,290.54
DD0081,30.0,67.42,291.08
DD0081,60.0,66.83,291.98
DD0081,90.0,66.69,291.72
DD0081,120.0,66.44,292.44
DD0081,150.0,65.94,293.45
DD0081,180.0,65.85,295.11
DD0081,210.0,65.75,295.74
DD0081,240.0,65.16,296.06
DD0081,270.0,65.06,295.63
DD0081,300.0,64.82,295.93
DD0081,330.0,64.24,296.82
DD0081,360.0,63.91,296.89
DD0081,390.0,63.83,297.66
DD0081,420.0,63.38,297.45
DD0081,450.0,62.9,296.59
DD0081,480.0,62.14,298.13
DD0081,510.0,61.97,298.65
DD0081,540.0,62.0,299.24
DD0081,570.0,61.13,299.74
DD0081,600.0,60.95,300.43
DD0081,630.0,60.22,301.47
DD0081,632.25,59.57,301.36
DD0082,0.0,67.87,290.01
DD0082,30.0,67.07,289.86
DD0082,60.0,66.95,290.35
DD0082,90.0,66.54,289.05
DD0082,120.0,66.01,289.08
DD0082,150.0,65.65,289.53
DD0082,180.0,64.96,290.5
DD0082,210.0,65.04,290.55
DD0082,240.0,64.9,291.32
DD0082,270.0,63.99,292.02
DD0082,300.0,63.5,291.57
DD0082,330.0,62.79,292.55
DD0082,360.0,62.66,292.75
DD0082,390.0,62.13,292.22
DD0082,420.0,62.11,292.32
DD0082,450.0,61.78,292.57
DD0082,480.0,61.57,294.1
DD0082,510.0,61.28,294.94
DD0082,540.0,60.64,295.05
DD0082,570.0,60.82,296.37
DD0082,600.0,60.57,296.99
DD0082,630.0,60.55,297.98
DD0082,660.0,59.58,299.31
DD0082,679.03,59.05,299.2
DD0083,0.0,67.75,290.1
DD0083,30.0,67.21,291.53
DD0083,60.0,66.81,291.97
DD0083,90.0,66.3,292.41
DD0083,120.0,65.96,292.86
DD0083,150.0,65.81,293.87
DD0083,180.0,65.38,293.19
DD0083,210.0,65.01,293.35
DD0083,240.0,64.29,293.69
DD0083,270.0,63.91,293.83
DD0083,300.0,63.53,294.62
DD0083,330.0,63.53,295.91
DD0083,360.0,63.68,296.08
DD0083,390.0,63.34,296.69
DD0083,420.0,62.94,297.49
DD0083,450.0,62.77,298.23
DD0083,480.0,62.22,299.04
DD0083,510.0,61.8,299.52
DD0083,540.0,60.9,300.46
DD0083,570.0,60.45,300.86
DD0083,600.0,60.42,302.34
DD0083,630.0,60.09,303.54
DD0083,660.0,59.87,303.19
DD0083,690.0,59.41,304.28
DD0083,720.0,59.15,304.31
DD0083,750.0,58.1,305.18
DD0083,775.16,57.51,304.91
DD0084,0.0,69.49,289.98
DD0084,30.0,69.66,290.16
DD0084,60.0,69.31,291.06
DD0084,90.0,68.89,291.64
DD0084,120.0,68.48,292.55
DD0084,150.0,67.95,291.91
DD0084,180.0,67.37,292.48
DD0084,210.0,67.09,293.41
DD0084,240.0,66.65,295.04
DD0084,270.0,66.63,295.19
DD0084,300.0,65.97,295.54
DD0084,330.0,66.28,296.41
DD0084,360.0,66.05,296.12
DD0084,390.0,65.77,297.57
DD0084,420.0,64.81,298.07
DD0084,450.0,64.69,299.05
DD0084,480.0,64.3,298.85
DD0084,510.0,63.65,299.26
DD0084,540.0,63.53,299.55
DD0084,570.0,62.79,300.04
DD0084,600.0,62.12,300.55
DD0084,630.0,61.7,301.18
DD0084,660.0,61.37,302.36
DD0084,690.0,60.84,302.46
DD0084,720.0,60.37,302.48
DD0084,750.0,59.86,302.49
DD0084,780.0,59.63,303.39
DD0084,796.63,59.64,304.27
DD0085,0.0,73.01,289.68
DD0085,30.0,72.47,290.51
DD0085,60.0,71.86,290.72
DD0085,90.0,71.02,291.86
DD0085,109.36,70.71,293.1
DD0086,0.0,73.21,289.57
DD0086,30.0,72.56,289.3
DD0086,60.0,72.02,288.61
DD0086,90.0,71.28,289.07
DD0086,120.0,70.99,289.95
DD0086,150.0,70.65,290.0
DD0086,180.0,70.25,290.26
DD0086,210.0,70.09,289.74
DD0086,227.28,69.89,289.35
DD0087,0.0,72.65,289.61
DD0087,30.0,72.12,289.6
DD0087,60.0,71.8,290.86
DD0087,90.0,71.71,290.72
DD0087,120.0,71.58,291.04
DD0087,150.0,71.29,291.23
DD0087,180.0,71.08,291.92
DD0087,210.0,69.9,291.84
DD0087,240.0,69.73,292.41
DD0087,257.84,69.79,292.81
DD0088,0.0,64.55,290.48
DD0088,30.0,64.33,291.06
DD0088,60.0,63.53,291.02
DD0088,90.0,63.42,291.53
DD0088,120.0,63.02,292.37
DD0088,150.0,62.74,292.91
DD0088,180.0,62.04,293.41
DD0088,210.0,61.77,292.68
DD0088,240.0,61.39,293.25
DD0088,270.0,61.34,294.89
DD0088,300.0,61.13,295.65
DD0088,330.0,60.72,295.56
DD0088,360.0,60.62,296.71
DD0088,389.7,60.2,296.83
DD0089,0.0,55.95,291.67
DD0089,30.0,55.41,292.8
DD0089,60.0,54.73,293.23
DD0089,90.0,54.08,293.68
DD0089,120.0,53.62,293.14
DD0089,150.0,53.01,294.02
DD0089,180.0,52.79,294.87
DD0089,210.0,52.61,295.58
DD0089,240.0,52.36,295.28
DD0089,270.0,52.48,295.02
DD0089,300.0,52.62,294.88
DD0089,330.0,51.8,295.79
DD0089,360.0,51.31,295.44
DD0089,390.0,50.53,296.49
DD0089,420.0,49.64,298.15
DD0089,450.0,48.93,299.38
DD0089,480.0,48.83,299.85
DD0089,510.0,48.02,300.32
DD0089,540.0,47.78,301.99
DD0089,566.12,47.12,301.88
DD0090,0.0,71.77,290.78
DD0090,30.0,71.57,290.96
DD0090,60.0,71.27,291.01
DD0090,90.0,70.94,291.16
DD0090,120.0,70.46,291.45
DD0090,150.0,70.03,291.69
DD0090,180.0,69.58,291.81
DD0090,210.0,69.09,291.33
DD0090,240.0,69.18,291.72
DD0090,270.0,68.61,291.67
DD0090,300.0,68.67,292.01
DD0090,330.0,68.74,292.95
DD0090,360.0,68.58,293.18
DD0090,390.0,67.69,294.03
DD0090,420.0,67.7,294.04
DD0090,450.0,67.28,293.56
DD0090,480.0,67.06,293.41
DD0090,510.0,66.79,295.6
DD0090,540.0,66.46,297.12
DD0090,570.0,65.83,297.89
DD0090,585.3,65.98,298.7
DD0091,0.0,68.32,290.24
DD0091,30.0,67.64,290.39
DD0091,60.0,66.93,291.34
DD0091,90.0,66.19,292.33
DD0091,120.0,65.76,292.61
DD0091,150.0,65.46,292.69
DD0091,180.0,65.48,293.5
DD0091,210.0,65.93,294.06
DD0091,240.0,65.18,294.62
DD0091,270.0,65.25,294.99
DD0091,300.0,64.64,295.97
DD0091,330.0,64.01,296.13
DD0091,360.0,63.93,296.38
DD0091,390.0,63.46,297.12
DD0091,420.0,63.91,297.79
DD0091,450.0,63.79,298.52
DD0091,480.0,63.44,297.74
DD0091,510.0,63.02,297.32
DD0091,540.0,62.59,297.85
DD0091,570.0,61.8,298.05
DD0091,600.0,61.86,298.07
DD0091,630.0,61.37,299.01
DD0091,660.0,60.76,299.6
DD0091,690.0,60.14,300.18
DD0091,720.0,59.79,299.85
DD0091,750.0,59.99,299.24
DD0091,780.0,59.13,300.16
DD0091,801.06,59.21,301.9
DD0092,0.0,69.81,289.74
DD0092,30.0,69.32,290.93
DD0092,60.0,68.31,291.57
DD0092,75.94,68.52,292.53
DD0093,0.0,70.53,289.41
DD0093,30.0,70.06,290.31
DD0093,60.0,69.66,291.83
DD0093,90.0,69.17,292.37
DD0093,120.0,68.9,293.54
DD0093,150.0,68.17,293.56
DD0093,180.0,67.47,292.86
DD0093,189.18,67.16,292.93
DD0094,0.0,61.94,289.94
DD0094,30.0,61.35,291.45
DD0094,60.0,61.06,291.38
DD0094,90.0,60.8,291.37
DD0094,120.0,60.63,291.48
DD0094,150.0,61.0,292.26
DD0094,180.0,61.15,292.84
DD0094,210.0,60.95,293.0
DD0094,240.0,60.56,293.57
DD0094,263.43,60.8,295.19
DD0095,0.0,55.54,290.58
DD0095,30.0,54.93,290.31
DD0095,60.0,54.49,291.98
DD0095,90.0,54.43,292.94
DD0095,120.0,54.68,292.88
DD0095,150.0,54.34,292.39
DD0095,180.0,54.39,292.9
DD0095,210.0,53.53,291.94
DD0095,240.0,52.94,293.02
DD0095,270.0,52.6,293.25
DD0095,300.0,52.57,294.81
DD0095,330.0,52.47,296.52
DD0095,360.0,51.84,296.67
DD0095,367.72,51.9,296.56
DD0096,0.0,60.27,291.11
DD0096,30.0,59.56,291.34
DD0096,60.0,59.2,290.67
DD0096,90.0,58.88,290.73
DD0096,120.0,58.58,292.32
DD0096,150.0,57.86,293.56
DD0096,180.0,57.94,293.62
DD0096,210.0,57.48,294.38
DD0096,240.0,57.41,294.51
DD0096,270.0,57.31,295.21
DD0096,300.0,56.94,296.56
DD0096,330.0,56.4,296.69
DD0096,360.0,55.97,297.68
DD0096,390.0,55.21,297.22
DD0096,420.0,55.01,297.21
DD0096,450.0,54.61,296.69
DD0096,480.0,54.55,297.27
DD0096,482.17,54.45,296.98
DD0097,0.0,65.71,289.98
DD0097,30.0,65.75,290.37
DD0097,60.0,65.58,291.3
DD0097,90.0,65.3,290.77
DD0097,120.0,64.68,290.38
DD0097,150.0,64.87,291.78
DD0097,180.0,64.01,292.7
DD0097,210.0,63.12,292.52
DD0097,240.0,62.03,293.09
DD0097,270.0,62.39,293.33
DD0097,300.0,62.28,294.19
DD0097,330.0,61.75,296.24
DD0097,360.0,61.68,296.12
DD0097,390.0,61.27,296.16
DD0097,420.0,61.03,297.15
DD0097,450.0,60.5,297.72
DD0097,480.0,60.05,297.31
DD0097,493.16,60.15,297.57
DD0098,0.0,70.13,291.67
DD0098,30.0,70.17,291.95
DD0098,60.0,69.98,292.14
DD0098,90.0,69.55,292.82
DD0098,120.0,69.11,293.63
DD0098,150.0,68.49,294.63
DD0098,180.0,68.81,294.65
DD0098,210.0,68.61,295.35
DD0098,240.0,68.29,296.42
DD0098,270.0,67.96,297.29
DD0098,300.0,67.72,298.21
DD0098,330.0,67.79,298.6
DD0098,360.0,67.22,298.21
DD0098,390.0,66.47,298.54
DD0098,420.0,66.23,298.39
DD0098,450.0,65.92,298.78
DD0098,480.0,65.18,298.53
DD0098,510.0,64.9,298.45
DD0098,540.0,64.0,299.21
DD0098,570.0,63.25,298.79
DD0098,600.0,63.09,299.47
DD0098,630.0,62.99,300.9
DD0098,638.61,63.01,300.16
DD0099,0.0,63.86,289.69
DD0099,30.0,63.4,290.28
DD0099,60.0,62.82,291.35
