HOLE_ID,DEPTH,DIP,AZIMUTH
PF0240,98.31,90.0,179.74
PF0241,0.0,90.0,180.31
PF0241,50.0,90.0,180.21
PF0241,94.76,90.0,180.18
PF0242,0.0,90.0,180.11
PF0242,50.0,90.0,179.84
PF0242,80.65,90.0,180.0
PF0243,0.0,90.0,179.86
PF0243,50.0,90.0,180.19
PF0243,85.56,90.0,180.45
PF0244,0.0,89.99,180.04
PF0244,50.0,90.0,180.08
PF0244,86.13,90.0,180.41
PF0245,0.0,90.0,179.88
PF0245,50.0,90.0,179.72
PF0245,98.89,90.0,179.59
PF0246,0.0,90.0,179.9
PF0246,50.0,90.0,179.52
PF0246,98.1,90.0,179.81
PF0247,0.0,90.0,180.03
PF0247,50.0,90.0,179.98
PF0247,76.54,90.0,180.08
PF0248,0.0,90.0,180.07
PF0248,50.0,90.0,180.27
PF0248,100.0,90.0,180.5
PF0248,111.82,90.0,180.7
PF0249,0.0,89.99,180.14
PF0249,50.0,89.91,180.21
PF0249,100.0,89.87,180.46
PF0249,125.83,89.94,180.42
PF0250,0.0,89.98,180.07
PF0250,50.0,90.0,179.96
PF0250,100.0,90.0,179.95
PF0250,139.78,89.99,180.04
PF0251,0.0,90.0,179.84
PF0251,50.0,89.89,179.84
PF0251,100.0,89.97,179.88
PF0251,112.38,90.0,179.95
