X,Y,TWT_MS,AI_NORM
5440.0,2320.0,3482.1,-0.484
5520.0,2320.0,3479.2,-0.946
5600.0,2320.0,3481.2,-1.033
5680.0,2320.0,3481.2,0.058
5760.0,2320.0,3471.4,-0.223
5840.0,2320.0,3479.4,-0.459
5920.0,2320.0,3476.8,-0.328
6000.0,2320.0,3474.8,-0.413
6080.0,2320.0,3475.3,-0.106
6160.0,2320.0,3472.2,0.036
6240.0,2320.0,3473.2,0.366
6320.0,2320.0,3472.3,0.348
6400.0,2320.0,3472.2,0.052
6480.0,2320.0,3472.6,0.03
6560.0,2320.0,3469.1,0.155
6640.0,2320.0,3468.6,0.55
6720.0,2320.0,3469.6,0.765
6800.0,2320.0,3478.5,0.892
6880.0,2320.0,3474.8,0.73
6960.0,2320.0,3473.7,0.909
7040.0,2320.0,3471.5,1.266
7120.0,2320.0,3474.5,1.218
7200.0,2320.0,3469.3,0.75
7280.0,2320.0,3475.5,0.895
7360.0,2320.0,3470.2,1.234
7440.0,2320.0,3474.5,0.754
7520.0,2320.0,3477.7,1.308
7600.0,2320.0,3477.3,0.908
7680.0,2320.0,3474.0,0.794
7760.0,2320.0,3481.6,1.087
7840.0,2320.0,3481.6,0.91
7920.0,2320.0,3481.9,0.696
8000.0,2320.0,3476.2,1.11
8080.0,2320.0,3480.1,1.112
8160.0,2320.0,3483.5,1.041
8240.0,2320.0,3480.4,1.073
8320.0,2320.0,3492.5,1.078
8400.0,2320.0,3486.8,0.782
8480.0,2320.0,3491.6,1.252
8560.0,2320.0,3487.3,0.895
8640.0,2320.0,3491.6,0.577
8720.0,2320.0,3495.2,0.719
8800.0,2320.0,3495.3,0.605
8880.0,2320.0,3495.6,1.083
8960.0,2320.0,3500.1,0.391
9040.0,2320.0,3499.9,0.764
9120.0,2320.0,3494.8,-0.182
9200.0,2320.0,3503.6,0.137
9280.0,2320.0,3511.9,0.11
9360.0,2320.0,3502.3,-0.17
9440.0,2320.0,3507.2,-0.023
9520.0,2320.0,3510.3,-0.435
9600.0,2320.0,3511.3,-0.284
9680.0,2320.0,3514.6,-0.674
9760.0,2320.0,3515.1,-0.924
9840.0,2320.0,3518.7,-0.791
9920.0,2320.0,3513.1,-1.495
10000.0,2320.0,3523.1,-1.056
10080.0,2320.0,3521.1,-1.545
10160.0,2320.0,3525.1,-1.316
10240.0,2320.0,3528.0,-1.137
10320.0,2320.0,3527.3,-0.591
10400.0,2320.0,3529.9,-1.06
0.0,2400.0,3453.7,0.572
80.0,2400.0,3452.6,1.013
160.0,2400.0,3445.7,0.699
240.0,2400.0,3446.1,0.867
320.0,2400.0,3443.4,1.375
400.0,2400.0,3447.3,1.177
480.0,2400.0,3447.0,1.045
560.0,2400.0,3449.3,0.899
640.0,2400.0,3447.3,0.702
720.0,2400.0,3442.9,0.751
800.0,2400.0,3437.5,0.622
880.0,2400.0,3433.3,0.868
960.0,2400.0,3441.4,1.027
1040.0,2400.0,3434.7,1.412
1120.0,2400.0,3437.5,1.371
1200.0,2400.0,3435.9,1.431
1280.0,2400.0,3438.9,1.413
1360.0,2400.0,3441.8,1.86
1440.0,2400.0,3444.2,1.646
1520.0,2400.0,3444.3,1.514
1600.0,2400.0,3443.8,1.914
1680.0,2400.0,3453.2,1.617
1760.0,2400.0,3447.8,1.814
1840.0,2400.0,3448.6,1.967
1920.0,2400.0,3450.3,2.1
2000.0,2400.0,3458.3,1.817
2080.0,2400.0,3453.7,1.844
2160.0,2400.0,3458.3,1.773
2240.0,2400.0,3461.8,1.733
2320.0,2400.0,3460.3,1.376
2400.0,2400.0,3463.8,2.047
2480.0,2400.0,3467.0,1.66
2560.0,2400.0,3469.3,1.587
2640.0,2400.0,3468.2,1.27
2720.0,2400.0,3466.4,1.04
2800.0,2400.0,3472.6,1.769
2880.0,2400.0,3474.1,1.565
2960.0,2400.0,3476.0,1.244
3040.0,2400.0,3476.3,0.979
3120.0,2400.0,3477.3,0.37
3200.0,2400.0,3482.0,0.123
3280.0,2400.0,3482.9,-0.401
3360.0,2400.0,3481.4,-0.336
3440.0,2400.0,3483.1,0.346
3520.0,2400.0,3488.2,-0.215
3600.0,2400.0,3479.5,-0.548
3680.0,2400.0,3483.1,-0.827
3760.0,2400.0,3484.0,-0.485
3840.0,2400.0,3488.9,-0.748
3920.0,2400.0,3489.3,-1.109
4000.0,2400.0,3490.8,-0.926
4080.0,2400.0,3492.6,-1.045
4160.0,2400.0,3486.3,-0.759
4240.0,2400.0,3486.9,-0.629
4320.0,2400.0,3489.8,-0.768
4400.0,2400.0,3485.5,-0.855
4480.0,2400.0,3484.2,-0.63
4560.0,2400.0,3483.7,-0.401
4640.0,2400.0,3481.4,-0.885
4720.0,2400.0,3483.8,-0.646
4800.0,2400.0,3486.9,-0.671
4880.0,2400.0,3485.1,-1.299
4960.0,2400.0,3479.1,-0.832
5040.0,2400.0,3478.2,-0.894
5120.0,2400.0,3481.8,-1.063
5200.0,2400.0,3478.8,-1.365
5280.0,2400.0,3477.6,-1.177
5360.0,2400.0,3476.1,-1.182
5440.0,2400.0,3472.0,-0.915
5520.0,2400.0,3477.6,-0.515
5600.0,2400.0,3474.5,-0.184
5680.0,2400.0,3476.4,-0.284
5760.0,2400.0,3473.6,-0.006
5840.0,2400.0,3475.6,-0.348
5920.0,2400.0,3473.3,-0.329
6000.0,2400.0,3474.1,-0.341
6080.0,2400.0,3472.0,0.412
6160.0,2400.0,3474.8,0.198
6240.0,2400.0,3466.2,0.145
6320.0,2400.0,3470.6,-0.033
6400.0,2400.0,3469.8,0.382
6480.0,2400.0,3470.7,0.274
6560.0,2400.0,3473.1,0.309
6640.0,2400.0,3465.4,0.199
6720.0,2400.0,3465.7,0.649
6800.0,2400.0,3469.2,0.604
6880.0,2400.0,3469.0,1.155
6960.0,2400.0,3470.9,0.74
7040.0,2400.0,3473.1,0.943
7120.0,2400.0,3469.0,0.767
7200.0,2400.0,3466.7,0.807
7280.0,2400.0,3471.6,1.308
7360.0,2400.0,3470.7,1.363
7440.0,2400.0,3473.0,1.349
7520.0,2400.0,3470.7,1.451
7600.0,2400.0,3468.6,1.216
7680.0,2400.0,3477.0,0.75
7760.0,2400.0,3480.3,1.396
7840.0,2400.0,3476.8,1.267
7920.0,2400.0,3479.0,1.034
8000.0,2400.0,3485.7,0.946
8080.0,2400.0,3481.8,1.036
8160.0,2400.0,3487.7,1.351
8240.0,2400.0,3482.9,1.402
8320.0,2400.0,3487.2,1.628
8400.0,2400.0,3487.4,1.55
8480.0,2400.0,3487.3,1.293
8560.0,2400.0,3482.2,0.601
8640.0,2400.0,3488.1,0.73
8720.0,2400.0,3491.9,0.749
8800.0,2400.0,3490.7,0.779
8880.0,2400.0,3494.6,0.991
8960.0,2400.0,3495.6,0.499
9040.0,2400.0,3500.0,0.319
9120.0,2400.0,3502.0,0.214
9200.0,2400.0,3505.2,0.104
9280.0,2400.0,3502.2,-0.037
9360.0,2400.0,3505.4,0.011
9440.0,2400.0,3511.5,-0.149
9520.0,2400.0,3507.9,-0.648
9600.0,2400.0,3510.1,-0.146
9680.0,2400.0,3516.7,-0.745
9760.0,2400.0,3513.1,-0.67
9840.0,2400.0,3516.4,-0.866
9920.0,2400.0,3516.1,-1.117
10000.0,2400.0,3517.7,-1.118
10080.0,2400.0,3525.1,-1.029
10160.0,2400.0,3523.2,-1.544
10240.0,2400.0,3531.0,-1.47
10320.0,2400.0,3526.0,-1.085
10400.0,2400.0,3529.4,-0.995
0.0,2480.0,3453.2,0.132
80.0,2480.0,3458.1,0.636
160.0,2480.0,3454.1,0.275
240.0,2480.0,3446.4,0.804
320.0,2480.0,3450.2,1.019
400.0,2480.0,3446.2,1.189
480.0,2480.0,3446.1,0.855
560.0,2480.0,3439.8,0.816
640.0,2480.0,3443.0,0.442
720.0,2480.0,3444.8,0.395
800.0,2480.0,3443.2,0.646
880.0,2480.0,3444.1,0.398
960.0,2480.0,3443.7,0.414
1040.0,2480.0,3440.6,1.006
1120.0,2480.0,3446.9,1.429
1200.0,2480.0,3441.2,1.25
1280.0,2480.0,3446.3,1.749
1360.0,2480.0,3440.3,1.335
1440.0,2480.0,3445.3,1.396
1520.0,2480.0,3446.8,1.966
1600.0,2480.0,3442.4,1.437
1680.0,2480.0,3448.7,1.178
1760.0,2480.0,3452.9,1.82
1840.0,2480.0,3452.3,1.962
1920.0,2480.0,3456.4,2.017
2000.0,2480.0,3450.4,2.017
2080.0,2480.0,3453.6,1.717
2160.0,2480.0,3453.4,1.136
2240.0,2480.0,3457.0,1.915
2320.0,2480.0,3463.5,1.962
2400.0,2480.0,3464.5,1.268
2480.0,2480.0,3466.9,1.178
2560.0,2480.0,3468.9,1.058
2640.0,2480.0,3463.4,1.116
2720.0,2480.0,3471.6,1.589
2800.0,2480.0,3468.8,1.048
2880.0,2480.0,3469.7,1.587
2960.0,2480.0,3476.6,1.326
3040.0,2480.0,3477.5,1.166
3120.0,2480.0,3477.0,0.466
3200.0,2480.0,3483.4,0.222
3280.0,2480.0,3480.3,0.42
3360.0,2480.0,3479.3,0.062
3440.0,2480.0,3486.0,-0.118
3520.0,2480.0,3481.2,-0.83
3600.0,2480.0,3488.5,-0.825
3680.0,2480.0,3482.9,-0.63
3760.0,2480.0,3484.1,-0.655
3840.0,2480.0,3483.2,-0.778
3920.0,2480.0,3483.8,-0.758
4000.0,2480.0,3487.6,-0.887
4080.0,2480.0,3478.3,-0.866
4160.0,2480.0,3480.7,-0.538
4240.0,2480.0,3487.4,-0.668
4320.0,2480.0,3484.7,-0.924
4400.0,2480.0,3481.5,-0.686
4480.0,2480.0,3484.8,-1.147
4560.0,2480.0,3475.8,-1.168
4640.0,2480.0,3480.9,-0.629
4720.0,2480.0,3483.5,-1.005
4800.0,2480.0,3476.9,-0.773
4880.0,2480.0,3482.8,-0.877
4960.0,2480.0,3478.2,-1.163
5040.0,2480.0,3476.4,-0.628
5120.0,2480.0,3476.5,-1.2
5200.0,2480.0,3477.6,-0.997
5280.0,2480.0,3476.6,-1.135
5360.0,2480.0,3473.4,-1.367
5440.0,2480.0,3476.1,-0.994
5520.0,2480.0,3475.8,-0.94
5600.0,2480.0,3467.2,-0.96
5680.0,2480.0,3472.4,-0.714
5760.0,2480.0,3468.2,-0.651
5840.0,2480.0,3469.0,-0.244
5920.0,2480.0,3466.9,-0.635
6000.0,2480.0,3467.0,0.349
6080.0,2480.0,3464.5,-0.206
6160.0,2480.0,3469.6,-0.413
6240.0,2480.0,3463.5,-0.265
6320.0,2480.0,3469.3,0.421
6400.0,2480.0,3458.3,0.428
6480.0,2480.0,3469.0,0.258
6560.0,2480.0,3473.5,0.395
6640.0,2480.0,3464.5,0.528
6720.0,2480.0,3468.5,0.383
6800.0,2480.0,3470.5,0.376
6880.0,2480.0,3468.5,0.94
6960.0,2480.0,3471.3,1.124
7040.0,2480.0,3469.7,0.881
7120.0,2480.0,3471.0,0.789
7200.0,2480.0,3470.2,1.109
7280.0,2480.0,3476.2,1.217
7360.0,2480.0,3472.2,0.873
7440.0,2480.0,3472.0,1.714
7520.0,2480.0,3476.4,1.19
7600.0,2480.0,3471.3,0.805
7680.0,2480.0,3479.7,0.99
7760.0,2480.0,3472.9,1.113
7840.0,2480.0,3473.6,1.409
7920.0,2480.0,3476.8,1.535
8000.0,2480.0,3474.8,1.206
8080.0,2480.0,3478.4,1.231
8160.0,2480.0,3484.5,1.567
8240.0,2480.0,3477.3,1.282
8320.0,2480.0,3485.2,1.813
8400.0,2480.0,3487.7,1.518
8480.0,2480.0,3484.9,1.526
8560.0,2480.0,3486.6,1.168
8640.0,2480.0,3491.2,0.505
8720.0,2480.0,3485.1,0.845
8800.0,2480.0,3494.4,0.658
8880.0,2480.0,3495.5,0.551
8960.0,2480.0,3497.1,0.107
9040.0,2480.0,3499.7,0.09
9120.0,2480.0,3506.7,0.311
9200.0,2480.0,3504.8,-0.368
9280.0,2480.0,3514.4,-0.408
9360.0,2480.0,3508.2,-0.262
9440.0,2480.0,3508.7,-0.517
9520.0,2480.0,3513.0,-0.675
9600.0,2480.0,3513.1,-0.925
9680.0,2480.0,3518.4,-0.755
9760.0,2480.0,3515.5,-1.271
9840.0,2480.0,3514.3,-0.783
9920.0,2480.0,3515.3,-1.232
10000.0,2480.0,3519.1,-1.381
10080.0,2480.0,3522.6,-1.6
10160.0,2480.0,3521.1,-1.083
10240.0,2480.0,3522.8,-1.016
10320.0,2480.0,3526.1,-1.498
10400.0,2480.0,3528.1,-1.441
0.0,2560.0,3452.5,0.561
80.0,2560.0,3451.6,0.678
160.0,2560.0,3453.1,0.407
240.0,2560.0,3454.6,0.436
320.0,2560.0,3452.3,1.06
400.0,2560.0,3449.4,0.888
480.0,2560.0,3444.7,0.571
560.0,2560.0,3445.9,0.462
640.0,2560.0,3448.3,1.199
720.0,2560.0,3446.4,0.632
800.0,2560.0,3442.3,0.369
880.0,2560.0,3449.1,0.668
960.0,2560.0,3442.6,1.015
1040.0,2560.0,3442.8,0.744
1120.0,2560.0,3444.9,1.133
1200.0,2560.0,3443.6,1.219
1280.0,2560.0,3444.8,1.258
1360.0,2560.0,3445.3,1.396
1440.0,2560.0,3447.2,1.233
1520.0,2560.0,3449.1,1.7
1600.0,2560.0,3450.1,1.635
1680.0,2560.0,3447.1,1.453
1760.0,2560.0,3449.3,1.65
1840.0,2560.0,3451.1,1.493
1920.0,2560.0,3452.5,1.571
2000.0,2560.0,3453.4,1.352
2080.0,2560.0,3457.0,1.271
2160.0,2560.0,3453.3,1.417
2240.0,2560.0,3461.4,1.241
2320.0,2560.0,3463.0,1.255
2400.0,2560.0,3454.5,1.686
2480.0,2560.0,3457.0,1.251
2560.0,2560.0,3468.1,1.26
2640.0,2560.0,3467.0,1.135
2720.0,2560.0,3471.3,1.49
2800.0,2560.0,3477.0,1.719
2880.0,2560.0,3470.2,1.545
2960.0,2560.0,3474.1,1.288
3040.0,2560.0,3472.1,0.634
3120.0,2560.0,3472.7,1.054
3200.0,2560.0,3479.1,0.806
3280.0,2560.0,3478.4,0.673
3360.0,2560.0,3474.1,0.049
3440.0,2560.0,3476.5,0.284
3520.0,2560.0,3476.8,-0.519
3600.0,2560.0,3486.9,-0.371
3680.0,2560.0,3484.3,-0.452
3760.0,2560.0,3482.3,-0.963
3840.0,2560.0,3480.6,-0.753
3920.0,2560.0,3486.7,-0.686
4000.0,2560.0,3483.8,-0.75
4080.0,2560.0,3482.7,-0.876
4160.0,2560.0,3485.5,-0.404
4240.0,2560.0,3480.0,-0.964
4320.0,2560.0,3484.5,-0.529
4400.0,2560.0,3478.7,-0.746
4480.0,2560.0,3477.8,-1.151
4560.0,2560.0,3473.8,-0.92
4640.0,2560.0,3481.9,-0.405
4720.0,2560.0,3484.1,-0.914
4800.0,2560.0,3476.6,-0.797
4880.0,2560.0,3471.9,-0.751
4960.0,2560.0,3480.0,-0.443
5040.0,2560.0,3476.0,-0.791
5120.0,2560.0,3476.6,-1.403
5200.0,2560.0,3468.3,-1.441
5280.0,2560.0,3476.6,-1.126
5360.0,2560.0,3471.2,-1.192
5440.0,2560.0,3472.9,-0.598
5520.0,2560.0,3462.4,-1.016
5600.0,2560.0,3470.5,-0.559
5680.0,2560.0,3465.6,-0.638
5760.0,2560.0,3462.9,-0.829
5840.0,2560.0,3468.8,-0.416
5920.0,2560.0,3467.2,-0.429
6000.0,2560.0,3463.3,0.315
6080.0,2560.0,3462.4,-0.077
6160.0,2560.0,3465.9,-0.006
6240.0,2560.0,3464.7,-0.171
6320.0,2560.0,3461.5,0.393
6400.0,2560.0,3465.9,0.007
6480.0,2560.0,3465.7,0.177
6560.0,2560.0,3464.4,0.295
6640.0,2560.0,3461.9,0.641
6720.0,2560.0,3467.4,0.889
6800.0,2560.0,3468.1,0.756
6880.0,2560.0,3462.0,1.408
6960.0,2560.0,3462.0,0.928
7040.0,2560.0,3462.8,0.41
7120.0,2560.0,3466.0,0.882
7200.0,2560.0,3467.4,0.784
7280.0,2560.0,3468.2,1.029
7360.0,2560.0,3467.7,0.881
7440.0,2560.0,3473.6,1.18
7520.0,2560.0,3469.0,0.903
7600.0,2560.0,3470.3,0.959
7680.0,2560.0,3478.6,0.841
7760.0,2560.0,3475.3,0.852
7840.0,2560.0,3475.5,1.487
7920.0,2560.0,3475.7,1.173
8000.0,2560.0,3477.4,1.543
8080.0,2560.0,3476.8,1.083
8160.0,2560.0,3479.4,1.829
8240.0,2560.0,3480.5,1.318
8320.0,2560.0,3478.7,1.172
8400.0,2560.0,3485.2,1.421
8480.0,2560.0,3486.9,1.192
8560.0,2560.0,3491.6,0.865
8640.0,2560.0,3482.2,0.914
8720.0,2560.0,3494.5,1.186
8800.0,2560.0,3494.5,0.768
8880.0,2560.0,3493.4,0.323
8960.0,2560.0,3496.4,0.209
9040.0,2560.0,3500.6,0.24
9120.0,2560.0,3500.6,0.04
9200.0,2560.0,3501.4,-0.14
9280.0,2560.0,3509.5,0.011
9360.0,2560.0,3502.0,0.113
9440.0,2560.0,3511.8,-0.581
9520.0,2560.0,3508.7,-0.522
9600.0,2560.0,3514.7,-1.27
9680.0,2560.0,3513.3,-0.883
9760.0,2560.0,3515.8,-1.198
9840.0,2560.0,3515.8,-0.419
9920.0,2560.0,3521.8,-1.001
10000.0,2560.0,3526.1,-1.379
10080.0,2560.0,3525.5,-1.272
10160.0,2560.0,3522.9,-1.218
10240.0,2560.0,3521.8,-1.515
10320.0,2560.0,3527.0,-1.728
10400.0,2560.0,3530.3,-0.849
0.0,2640.0,3458.1,0.332
80.0,2640.0,3454.8,0.452
160.0,2640.0,3460.1,0.379
240.0,2640.0,3453.2,0.441
320.0,2640.0,3457.4,0.323
400.0,2640.0,3452.9,0.492
480.0,2640.0,3450.9,0.851
560.0,2640.0,3451.1,0.357
640.0,2640.0,3454.1,0.565
720.0,2640.0,3448.1,0.211
800.0,2640.0,3448.5,0.743
880.0,2640.0,3453.3,0.782
960.0,2640.0,3441.7,0.516
1040.0,2640.0,3442.3,0.612
1120.0,2640.0,3439.3,0.992
1200.0,2640.0,3448.5,0.996
1280.0,2640.0,3453.4,1.19
1360.0,2640.0,3446.6,1.098
1440.0,2640.0,3445.8,1.84
1520.0,2640.0,3449.7,1.443
1600.0,2640.0,3450.1,1.789
1680.0,2640.0,3451.3,1.465
1760.0,2640.0,3452.5,1.6
1840.0,2640.0,3449.1,1.682
1920.0,2640.0,3448.6,1.813
2000.0,2640.0,3457.6,1.758
2080.0,2640.0,3456.5,1.422
2160.0,2640.0,3466.5,1.388
2240.0,2640.0,3463.3,1.428
2320.0,2640.0,3457.2,1.415
2400.0,2640.0,3464.1,1.312
2480.0,2640.0,3467.0,1.337
2560.0,2640.0,3469.1,1.204
2640.0,2640.0,3466.6,1.081
2720.0,2640.0,3469.6,1.065
2800.0,2640.0,3473.8,1.351
2880.0,2640.0,3473.9,1.534
2960.0,2640.0,3468.8,1.672
3040.0,2640.0,3475.7,0.979
3120.0,2640.0,3474.1,0.976
3200.0,2640.0,3474.3,0.573
3280.0,2640.0,3477.0,0.485
3360.0,2640.0,3477.1,0.615
3440.0,2640.0,3480.5,-0.02
3520.0,2640.0,3483.6,-0.162
3600.0,2640.0,3485.5,-0.081
3680.0,2640.0,3476.4,-0.258
3760.0,2640.0,3481.3,-0.68
3840.0,2640.0,3479.1,-0.496
3920.0,2640.0,3478.6,-0.787
4000.0,2640.0,3484.9,-0.972
4080.0,2640.0,3480.7,-0.418
4160.0,2640.0,3480.9,-0.584
4240.0,2640.0,3473.2,-0.667
4320.0,2640.0,3475.5,-0.503
4400.0,2640.0,3478.9,-1.0
4480.0,2640.0,3473.0,-1.022
4560.0,2640.0,3476.3,-1.077
4640.0,2640.0,3478.7,-0.612
4720.0,2640.0,3475.5,-0.553
4800.0,2640.0,3477.6,-0.568
4880.0,2640.0,3468.6,-0.635
4960.0,2640.0,3476.4,-0.987
5040.0,2640.0,3473.5,-1.059
5120.0,2640.0,3471.9,-0.861
5200.0,2640.0,3468.0,-1.119
5280.0,2640.0,3465.8,-1.341
5360.0,2640.0,3470.4,-1.234
5440.0,2640.0,3470.9,-1.025
5520.0,2640.0,3468.0,-0.637
5600.0,2640.0,3460.7,-0.257
5680.0,2640.0,3460.9,-0.582
5760.0,2640.0,3465.1,-0.336
5840.0,2640.0,3465.2,0.289
5920.0,2640.0,3461.6,-0.3
6000.0,2640.0,3462.8,-0.552
6080.0,2640.0,3467.9,-0.262
6160.0,2640.0,3458.5,-0.521
6240.0,2640.0,3460.0,-0.258
6320.0,2640.0,3461.9,0.224
6400.0,2640.0,3464.6,0.305
6480.0,2640.0,3462.1,-0.13
6560.0,2640.0,3464.8,0.586
6640.0,2640.0,3459.0,0.488
6720.0,2640.0,3465.6,0.706
6800.0,2640.0,3462.5,0.956
6880.0,2640.0,3461.5,1.691
6960.0,2640.0,3468.6,0.785
7040.0,2640.0,3464.4,0.814
7120.0,2640.0,3466.8,0.595
7200.0,2640.0,3468.0,1.23
7280.0,2640.0,3467.6,1.364
7360.0,2640.0,3462.5,0.496
7440.0,2640.0,3470.1,0.933
7520.0,2640.0,3472.5,0.928
7600.0,2640.0,3474.6,0.773
7680.0,2640.0,3469.6,0.858
7760.0,2640.0,3477.8,0.997
7840.0,2640.0,3470.1,1.444
7920.0,2640.0,3475.9,1.223
8000.0,2640.0,3477.4,1.491
8080.0,2640.0,3477.1,1.079
8160.0,2640.0,3482.5,1.481
8240.0,2640.0,3484.1,1.533
8320.0,2640.0,3487.2,1.877
8400.0,2640.0,3487.1,1.554
8480.0,2640.0,3486.0,1.332
8560.0,2640.0,3489.5,1.624
8640.0,2640.0,3492.6,0.841
8720.0,2640.0,3491.0,0.939
8800.0,2640.0,3498.4,0.723
8880.0,2640.0,3493.7,0.378
8960.0,2640.0,3495.5,-0.085
9040.0,2640.0,3501.7,-0.217
9120.0,2640.0,3498.0,0.137
9200.0,2640.0,3509.4,0.467
9280.0,2640.0,3512.3,0.101
9360.0,2640.0,3506.4,-0.133
9440.0,2640.0,3513.8,-0.472
9520.0,2640.0,3520.2,-0.665
9600.0,2640.0,3508.9,-0.833
9680.0,2640.0,3513.9,-0.875
9760.0,2640.0,3520.6,-1.112
9840.0,2640.0,3523.5,-0.773
9920.0,2640.0,3521.1,-1.412
10000.0,2640.0,3520.8,-1.671
10080.0,2640.0,3521.6,-1.163
10160.0,2640.0,3527.1,-1.13
10240.0,2640.0,3525.6,-1.259
10320.0,2640.0,3525.2,-1.53
10400.0,2640.0,3524.0,-0.694
0.0,2720.0,3462.1,-0.047
80.0,2720.0,3458.2,0.3
160.0,2720.0,3456.6,0.819
240.0,2720.0,3451.5,0.277
320.0,2720.0,3446.3,0.096
400.0,2720.0,3452.3,0.545
480.0,2720.0,3449.5,0.437
560.0,2720.0,3448.7,0.31
640.0,2720.0,3440.6,0.115
720.0,2720.0,3449.7,0.139
800.0,2720.0,3452.3,0.474
880.0,2720.0,3444.6,0.751
960.0,2720.0,3449.0,0.748
1040.0,2720.0,3450.4,0.657
1120.0,2720.0,3441.1,0.755
1200.0,2720.0,3448.5,1.03
1280.0,2720.0,3451.0,0.939
1360.0,2720.0,3448.8,1.064
1440.0,2720.0,3453.5,1.004
1520.0,2720.0,3448.2,1.365
1600.0,2720.0,3452.2,1.655
1680.0,2720.0,3454.5,1.286
1760.0,2720.0,3455.6,1.504
1840.0,2720.0,3460.4,1.482
1920.0,2720.0,3458.6,1.16
2000.0,2720.0,3459.8,1.396
2080.0,2720.0,3462.5,1.357
2160.0,2720.0,3463.3,1.6
2240.0,2720.0,3466.8,1.152
2320.0,2720.0,3465.0,1.316
2400.0,2720.0,3461.2,1.71
2480.0,2720.0,3465.1,0.905
2560.0,2720.0,3465.5,1.136
2640.0,2720.0,3471.1,1.113
2720.0,2720.0,3466.8,1.366
2800.0,2720.0,3475.0,1.487
2880.0,2720.0,3472.8,0.94
2960.0,2720.0,3479.5,1.372
3040.0,2720.0,3475.7,1.255
3120.0,2720.0,3476.7,1.36
3200.0,2720.0,3476.5,0.519
3280.0,2720.0,3473.8,0.33
3360.0,2720.0,3475.5,0.229
3440.0,2720.0,3477.7,0.125
3520.0,2720.0,3480.1,-0.05
3600.0,2720.0,3481.3,-0.151
3680.0,2720.0,3482.3,-0.263
3760.0,2720.0,3481.5,-0.473
3840.0,2720.0,3481.0,-1.087
3920.0,2720.0,3477.6,-1.044
4000.0,2720.0,3475.6,-1.171
4080.0,2720.0,3484.2,-0.959
4160.0,2720.0,3478.1,-0.702
4240.0,2720.0,3481.8,-0.893
4320.0,2720.0,3475.7,-1.348
4400.0,2720.0,3475.2,-0.894
4480.0,2720.0,3474.5,-0.897
4560.0,2720.0,3474.3,-1.08
4640.0,2720.0,3474.5,-0.848
4720.0,2720.0,3474.7,-0.834
4800.0,2720.0,3470.4,-0.249
4880.0,2720.0,3472.9,-0.661
4960.0,2720.0,3464.0,-0.884
5040.0,2720.0,3465.9,-1.376
5120.0,2720.0,3468.7,-0.593
5200.0,2720.0,3466.8,-0.981
5280.0,2720.0,3459.2,-0.751
5360.0,2720.0,3463.3,-1.244
5440.0,2720.0,3463.6,-0.794
5520.0,2720.0,3460.9,-0.624
5600.0,2720.0,3461.0,-0.591
5680.0,2720.0,3462.1,-0.947
5760.0,2720.0,3465.5,-0.194
5840.0,2720.0,3459.6,-0.229
5920.0,2720.0,3463.8,-0.938
6000.0,2720.0,3458.3,-0.773
6080.0,2720.0,3461.2,-0.203
6160.0,2720.0,3459.6,-0.389
6240.0,2720.0,3463.7,-0.031
6320.0,2720.0,3462.2,0.133
6400.0,2720.0,3456.3,0.106
6480.0,2720.0,3458.1,-0.242
6560.0,2720.0,3457.6,0.239
6640.0,2720.0,3461.1,0.429
6720.0,2720.0,3463.4,0.556
6800.0,2720.0,3458.4,0.68
6880.0,2720.0,3457.3,0.957
6960.0,2720.0,3461.4,1.29
7040.0,2720.0,3469.0,1.346
7120.0,2720.0,3461.1,1.019
7200.0,2720.0,3463.4,1.106
7280.0,2720.0,3466.7,0.962
7360.0,2720.0,3464.6,0.57
7440.0,2720.0,3468.7,0.576
7520.0,2720.0,3471.4,0.911
7600.0,2720.0,3469.5,0.435
7680.0,2720.0,3471.1,0.704
7760.0,2720.0,3476.1,0.63
7840.0,2720.0,3475.4,1.524
7920.0,2720.0,3474.6,1.447
8000.0,2720.0,3472.4,1.311
8080.0,2720.0,3480.8,1.477
8160.0,2720.0,3476.4,1.804
8240.0,2720.0,3485.5,2.232
8320.0,2720.0,3483.3,1.642
8400.0,2720.0,3483.8,2.269
8480.0,2720.0,3489.3,1.897
8560.0,2720.0,3492.1,1.886
8640.0,2720.0,3493.2,1.147
8720.0,2720.0,3491.7,0.997
8800.0,2720.0,3495.9,0.941
8880.0,2720.0,3495.7,0.604
8960.0,2720.0,3499.8,0.212
9040.0,2720.0,3501.4,0.074
9120.0,2720.0,3500.0,0.415
9200.0,2720.0,3508.4,0.32
9280.0,2720.0,3507.6,0.169
9360.0,2720.0,3510.0,-0.561
9440.0,2720.0,3510.5,-0.825
9520.0,2720.0,3514.4,-0.143
9600.0,2720.0,3512.0,-1.046
9680.0,2720.0,3519.8,-1.069
9760.0,2720.0,3521.5,-0.737
9840.0,2720.0,3518.8,-0.973
9920.0,2720.0,3520.4,-1.239
10000.0,2720.0,3526.1,-1.463
10080.0,2720.0,3519.6,-1.213
10160.0,2720.0,3530.3,-1.336
10240.0,2720.0,3529.5,-0.899
10320.0,2720.0,3531.6,-1.149
10400.0,2720.0,3532.4,-1.418
0.0,2800.0,3457.6,0.282
80.0,2800.0,3463.4,0.113
160.0,2800.0,3454.9,0.255
240.0,2800.0,3461.4,0.261
320.0,2800.0,3452.5,0.429
400.0,2800.0,3447.1,0.247
480.0,2800.0,3451.8,0.602
